count,latency,loop
0,6886,0
1,18733,0
2,8739,0
3,14648,0
4,15073,0
5,21420,0
6,11460,0
7,18324,0
8,8955,0
9,15343,0
0,17842,1
1,18621,1
2,13806,1
3,2427,1
4,7898,1
5,8871,1
6,5810,1
7,9946,1
8,12327,1
9,11817,1
0,2909,2
1,10389,2
2,8811,2
3,7694,2
4,11472,2
5,6269,2
6,7481,2
7,5873,2
8,13086,2
9,4580,2
0,6880,3
1,12415,3
2,5021,3
3,11889,3
4,13007,3
5,15924,3
6,12578,3
7,16582,3
8,13388,3
9,9362,3
0,10017,4
1,10303,4
2,5497,4
3,11643,4
4,4461,4
5,6891,4
6,3306,4
7,4875,4
8,9059,4
9,8418,4
0,2900,5
1,7245,5
2,9433,5
3,6419,5
4,2849,5
5,2447,5
6,6133,5
7,6466,5
8,7063,5
9,13732,5
0,8567,6
1,12801,6
2,6556,6
3,11867,6
4,4695,6
5,7103,6
6,5966,6
7,5685,6
8,7344,6
9,6214,6
0,8282,7
1,4930,7
2,7578,7
3,8727,7
4,13300,7
5,8268,7
6,16389,7
7,4294,7
8,6918,7
9,6126,7
0,5039,8
1,7972,8
2,4076,8
3,3682,8
4,10221,8
5,9969,8
6,3576,8
7,3580,8
8,9969,8
9,7252,8
0,7325,9
1,10152,9
2,6136,9
3,6780,9
4,9515,9
5,7805,9
6,7373,9
7,6601,9
8,4960,9
9,6832,9
0,3396,10
1,5394,10
2,5080,10
3,5418,10
4,5122,10
5,5331,10
6,2080,10
7,2315,10
8,13306,10
9,11672,10
0,9623,11
1,6947,11
2,5868,11
3,9010,11
4,5221,11
5,6255,11
6,15135,11
7,7965,11
8,11452,11
9,5155,11
0,4660,12
1,6941,12
2,8223,12
3,7213,12
4,8419,12
5,11709,12
6,7712,12
7,5557,12
8,6493,12
9,8321,12
0,3963,13
1,15088,13
2,9370,13
3,8569,13
4,16896,13
5,8424,13
6,19202,13
7,11522,13
8,11494,13
9,9001,13
0,2044,14
1,6336,14
2,7318,14
3,4077,14
4,4952,14
5,7182,14
6,5153,14
7,7333,14
8,4868,14
9,7276,14
0,7161,15
1,4543,15
2,12532,15
3,6968,15
4,8256,15
5,16574,15
6,11855,15
7,6902,15
8,15738,15
9,7373,15
0,6425,16
1,18239,16
2,6994,16
3,9636,16
4,7498,16
5,4258,16
6,6462,16
7,9418,16
8,7865,16
9,5284,16
0,3292,17
1,3705,17
2,3960,17
3,8280,17
4,4075,17
5,5397,17
6,5074,17
7,6589,17
8,5927,17
9,6139,17
0,4200,18
1,7293,18
2,6872,18
3,10491,18
4,4172,18
5,11456,18
6,4670,18
7,5307,18
8,8083,18
9,4052,18
0,6449,19
1,5272,19
2,4359,19
3,7056,19
4,7661,19
5,6648,19
6,9323,19
7,4656,19
8,3617,19
9,6997,19
0,10375,20
1,6963,20
2,4997,20
3,3876,20
4,7798,20
5,5988,20
6,9910,20
7,9527,20
8,17265,20
9,12181,20
0,3584,21
1,5867,21
2,5768,21
3,7563,21
4,5292,21
5,5278,21
6,7310,21
7,5354,21
8,9109,21
9,3765,21
0,15967,22
1,4621,22
2,6713,22
3,18020,22
4,7702,22
5,5244,22
6,4428,22
7,7078,22
8,9242,22
9,12804,22
0,4796,23
1,4162,23
2,4966,23
3,6866,23
4,3277,23
5,9254,23
6,1753,23
7,3802,23
8,7356,23
9,4388,23
0,5262,24
1,7877,24
2,11140,24
3,7810,24
4,8313,24
5,7310,24
6,3271,24
7,7045,24
8,5113,24
9,9796,24
0,1915,25
1,4760,25
2,9693,25
3,5481,25
4,10831,25
5,7307,25
6,12179,25
7,5178,25
8,6780,25
9,2546,25
0,4539,26
1,9998,26
2,3464,26
3,13941,26
4,10428,26
5,6439,26
6,4255,26
7,9280,26
8,11009,26
9,4383,26
0,9904,27
1,17280,27
2,12188,27
3,5199,27
4,11631,27
5,7918,27
6,5526,27
7,10819,27
8,8902,27
9,9696,27
0,8504,28
1,2785,28
2,5360,28
3,3394,28
4,2815,28
5,3778,28
6,2782,28
7,3413,28
8,3935,28
9,3196,28
0,12426,29
1,8936,29
2,2815,29
3,14465,29
4,5751,29
5,6351,29
6,12760,29
7,6537,29
8,8246,29
9,9607,29
0,4272,30
1,7744,30
2,6291,30
3,13355,30
4,7851,30
5,13330,30
6,13206,30
7,4287,30
8,6964,30
9,9630,30
0,8953,31
1,18033,31
2,3648,31
3,3872,31
4,9583,31
5,12716,31
6,8741,31
