count,latency,loop
0,32628,0
1,18615,0
2,33260,0
3,35014,0
4,24892,0
5,25096,0
6,32406,0
7,36727,0
8,16216,0
9,25869,0
0,11537,1
1,12189,1
2,34463,1
3,38930,1
4,31253,1
5,35855,1
6,27442,1
7,29276,1
8,34326,1
9,37579,1
0,33700,2
1,15154,2
2,24610,2
3,28234,2
4,46397,2
5,30660,2
6,34629,2
7,20091,2
8,31657,2
9,27067,2
0,12807,3
1,6173,3
2,15904,3
3,9247,3
4,21777,3
5,18945,3
6,24756,3
7,15828,3
8,16093,3
9,20633,3
0,26196,4
1,23465,4
2,18599,4
3,15755,4
4,25604,4
5,21563,4
6,21668,4
7,24087,4
8,27941,4
9,13150,4
0,13146,5
1,11751,5
2,14864,5
3,12583,5
4,12885,5
5,13718,5
6,11954,5
7,14485,5
8,10653,5
9,11358,5
0,10889,6
1,11703,6
2,9608,6
3,5127,6
4,10019,6
5,16747,6
6,7243,6
7,7891,6
8,13961,6
9,6692,6
0,36562,7
1,39649,7
2,44611,7
3,36361,7
4,25122,7
5,35915,7
6,39757,7
7,36937,7
8,25497,7
9,30671,7
0,22470,8
1,22615,8
2,21928,8
3,19589,8
4,23187,8
5,26485,8
6,24026,8
7,19494,8
8,19198,8
9,22805,8
0,35563,9
1,36044,9
2,34760,9
3,43064,9
4,18273,9
5,40061,9
6,38086,9
7,37143,9
8,22699,9
9,19051,9
0,16356,10
1,7184,10
2,13602,10
3,17355,10
4,19274,10
5,11981,10
6,10562,10
7,21295,10
8,20090,10
9,16764,10
0,19016,11
1,17303,11
2,16308,11
3,20576,11
4,27023,11
5,25496,11
6,15416,11
7,13942,11
8,10489,11
9,13841,11
0,15264,12
1,9158,12
2,21641,12
3,12368,12
4,13595,12
5,9137,12
6,12369,12
7,7500,12
8,7603,12
9,10774,12
0,5325,13
1,7046,13
2,12497,13
3,9936,13
4,6217,13
5,12625,13
6,7329,13
7,7258,13
8,10376,13
9,8677,13
0,18215,14
1,34845,14
2,13001,14
3,18412,14
4,13288,14
5,17700,14
6,9384,14
7,20121,14
8,23862,14
9,24478,14
0,30133,15
1,18072,15
2,21168,15
3,15268,15
4,19677,15
5,6997,15
6,20559,15
7,17886,15
8,18775,15
9,18692,15
0,29922,16
1,31345,16
2,35230,16
3,29892,16
4,29913,16
5,30427,16
6,31696,16
7,34917,16
8,18117,16
9,29913,16
0,30564,17
1,22965,17
2,22639,17
3,21824,17
4,25836,17
5,27422,17
6,24343,17
7,17452,17
8,28473,17
9,25259,17
0,18119,18
1,17010,18
2,12274,18
3,16142,18
4,11873,18
5,15939,18
6,16921,18
7,20398,18
8,16608,18
9,15334,18
0,13003,19
1,11797,19
2,10539,19
3,15401,19
4,5329,19
5,12978,19
6,9181,19
7,11933,19
8,18976,19
9,8927,19
0,20255,20
1,16292,20
2,8667,20
3,17131,20
4,16750,20
5,20463,20
6,12201,20
7,17861,20
8,18859,20
9,15386,20
0,19559,21
1,18255,21
2,15955,21
3,16847,21
4,23153,21
5,22608,21
6,19383,21
7,20332,21
8,19877,21
9,20571,21
0,4066,22
1,15173,22
2,11070,22
3,19004,22
4,19332,22
5,26173,22
6,14461,22
7,11605,22
8,14733,22
9,18283,22
0,25062,23
1,29050,23
2,27673,23
3,27101,23
4,33617,23
5,34724,23
6,26040,23
7,24288,23
8,23575,23
9,24720,23
0,22621,24
1,21179,24
2,20236,24
3,9614,24
4,11674,24
5,9722,24
6,9694,24
7,14736,24
8,6342,24
9,16449,24
0,17936,25
1,25218,25
2,28748,25
3,27012,25
4,25528,25
5,18878,25
6,12190,25
7,16705,25
8,24356,25
9,26834,25
0,22160,26
1,5400,26
2,12782,26
3,17885,26
4,19250,26
5,8926,26
6,15581,26
7,10491,26
8,9418,26
9,9868,26
0,28676,27
1,27447,27
2,25455,27
3,27622,27
4,25972,27
5,23242,27
6,26618,27
7,20425,27
8,33593,27
9,23252,27
0,19545,28
1,20824,28
2,19499,28
3,20419,28
4,19962,28
5,23175,28
6,21479,28
7,14324,28
8,20089,28
9,20343,28
0,17036,29
1,16829,29
2,16487,29
3,20506,29
4,16543,29
5,23352,29
6,16928,29
7,18072,29
8,18644,29
9,15050,29
0,26659,30
1,26370,30
2,14809,30
3,30767,30
4,29418,30
5,29084,30
6,31217,30
7,28297,30
8,18382,30
9,27391,30
0,8293,31
1,24408,31
2,20998,31
3,4636,31
4,17728,31
5,9969,31
6,5115,31
7,10802,31
8,26027,31
9,8451,31
0,13300,32
1,12673,32
2,16312,32
3,12896,32
4,11579,32
5,15413,32
6,9295,32
7,15905,32
8,10881,32
9,13491,32
0,16919,33
1,11433,33
2,10342,33
3,6311,33
4,4016,33
5,17498,33
6,15749,33
7,15362,33
8,10784,33
9,14522,33
0,15992,34
1,7801,34
2,11006,34
3,15302,34
4,10587,34
5,7838,34
6,16907,34
7,12684,34
8,7004,34
9,8985,34
0,9454,35
1,7571,35
2,11642,35
3,18597,35
4,17137,35
5,9042,35
6,17584,35
7,13700,35
8,17649,35
9,13510,35
0,16676,36
1,13594,36
2,14299,36
3,18448,36
4,12768,36
5,16854,36
6,13629,36
7,14709,36
8,14648,36
9,18255,36
0,19523,37
1,10933,37
2,19981,37
3,18408,37
4,7440,37
5,8023,37
6,19386,37
7,22448,37
8,12692,37
9,20140,37
0,13872,38
1,23457,38
2,6598,38
3,14282,38
4,11699,38
5,12005,38
6,9422,38
7,15554,38
8,19455,38
9,19054,38
0,14710,39
1,19710,39
2,20241,39
3,14836,39
4,17400,39
5,16576,39
6,19624,39
7,24974,39
8,20872,39
9,17232,39
0,20331,40
1,20520,40
2,20667,40
3,18758,40
4,18089,40
5,18762,40
6,15757,40
7,18495,40
8,16026,40
9,17776,40
0,12113,41
1,7866,41
2,11626,41
3,9845,41
4,13442,41
5,13654,41
6,14386,41
7,15981,41
8,16623,41
9,9034,41
0,8022,42
1,9777,42
2,14072,42
3,6786,42
4,9290,42
5,15081,42
6,6435,42
7,8741,42
8,8463,42
9,11350,42
0,14503,43
1,14851,43
2,12777,43
3,16534,43
4,7320,43
5,14440,43
6,4369,43
7,18441,43
8,10591,43
9,16279,43
0,16300,44
1,17478,44
2,15643,44
3,21204,44
4,18600,44
5,16321,44
6,18613,44
7,17094,44
8,17858,44
9,19413,44
0,32307,45
1,30341,45
2,22813,45
3,18206,45
4,28225,45
5,22741,45
6,25547,45
7,14606,45
8,24086,45
9,25326,45
0,23495,46
1,19402,46
2,13452,46
3,7555,46
4,30129,46
5,15506,46
6,24905,46
7,11221,46
8,17928,46
9,20271,46
0,16726,47
1,22719,47
2,32798,47
3,20860,47
4,19235,47
5,14811,47
6,13793,47
7,11008,47
8,13189,47
9,20735,47
0,18525,48
1,12615,48
2,21317,48
3,18687,48
4,19564,48
5,10037,48
6,23183,48
7,7428,48
8,23351,48
9,15098,48
0,18712,49
1,20862,49
2,18525,49
3,18609,49
4,16516,49
5,15805,49
6,16876,49
7,19817,49
8,11842,49
9,11105,49
0,25267,50
1,28849,50
2,16720,50
3,27702,50
4,20873,50
5,32045,50
6,28598,50
7,26721,50
8,14699,50
9,27249,50
0,4762,51
1,11504,51
2,9964,51
3,7779,51
4,7781,51
5,13278,51
6,6961,51
7,7910,51
8,15095,51
9,10242,51
