count,latency,loop
0,8208,0
1,9452,0
2,9656,0
3,5670,0
4,12338,0
5,9467,0
6,8473,0
7,9936,0
8,9349,0
9,10725,0
0,8367,1
1,6950,1
2,7797,1
3,7294,1
4,8544,1
5,4518,1
6,8754,1
7,9336,1
8,13354,1
9,8126,1
0,3832,2
1,6928,2
2,5102,2
3,9877,2
4,10891,2
5,4458,2
6,7709,2
7,6004,2
8,5951,2
9,5450,2
0,14893,3
1,7745,3
2,4186,3
3,13100,3
4,15683,3
5,9701,3
6,12885,3
7,8101,3
8,16268,3
9,15479,3
0,4016,4
1,10096,4
2,4850,4
3,13866,4
4,4920,4
5,9899,4
6,6561,4
7,10438,4
8,5267,4
9,8141,4
0,8910,5
1,10605,5
2,13600,5
3,10685,5
4,9843,5
5,25038,5
6,9271,5
7,5829,5
8,18140,5
9,8434,5
0,7577,6
1,7142,6
2,6031,6
3,16984,6
4,5670,6
5,7269,6
6,8688,6
7,5494,6
8,11966,6
9,6703,6
0,5522,7
1,7620,7
2,14583,7
3,16917,7
4,27452,7
5,16176,7
6,21408,7
7,16696,7
8,9373,7
9,6332,7
0,7671,8
1,5035,8
2,3824,8
3,6901,8
4,8129,8
5,6483,8
6,5867,8
7,6890,8
8,10251,8
9,7113,8
0,5435,9
1,4343,9
2,6319,9
3,3798,9
4,5825,9
5,5508,9
6,5274,9
7,4455,9
8,5339,9
9,7041,9
0,12764,10
1,12954,10
2,13492,10
3,12062,10
4,11913,10
5,13211,10
6,8865,10
7,13415,10
8,5078,10
9,13387,10
0,5724,11
1,7463,11
2,5338,11
3,3253,11
4,4432,11
5,2434,11
6,6588,11
7,7722,11
8,5590,11
9,4618,11
0,9496,12
1,7933,12
2,13800,12
3,7638,12
4,13960,12
5,4118,12
6,6766,12
7,18561,12
8,11811,12
9,8746,12
0,8557,13
1,13081,13
2,11156,13
3,13135,13
4,15206,13
5,7833,13
6,11569,13
7,15996,13
8,12421,13
9,13075,13
0,8826,14
1,6821,14
2,5766,14
3,18134,14
4,5590,14
5,5694,14
6,10908,14
7,8445,14
8,7348,14
9,9121,14
0,6365,15
1,6868,15
2,10939,15
3,10159,15
4,3724,15
5,2658,15
6,9396,15
7,8472,15
8,6618,15
9,8500,15
0,7003,16
1,7041,16
2,6755,16
3,5302,16
4,7262,16
5,7090,16
6,3557,16
7,5352,16
8,4524,16
9,12462,16
0,24195,17
1,7506,17
2,13357,17
3,14207,17
4,13078,17
5,17244,17
6,12849,17
7,6285,17
8,13808,17
9,15529,17
0,11404,18
1,8843,18
2,6734,18
3,10293,18
4,7816,18
5,7765,18
6,6899,18
7,7528,18
8,3753,18
9,7219,18
0,9871,19
1,13098,19
2,17778,19
3,9461,19
4,18639,19
5,13045,19
6,11878,19
7,13329,19
8,9298,19
9,13227,19
0,6984,20
1,3393,20
2,6091,20
3,3777,20
4,13366,20
5,22244,20
6,7962,20
7,3517,20
8,5017,20
9,8303,20
0,7781,21
1,6278,21
2,5448,21
3,9728,21
4,3774,21
5,20481,21
6,5411,21
7,3031,21
8,9197,21
9,6420,21
0,5657,22
1,9548,22
2,14363,22
3,8060,22
4,5855,22
5,15238,22
6,7701,22
7,12997,22
8,12388,22
9,10749,22
0,5645,23
1,16928,23
2,12512,23
3,10576,23
4,5256,23
5,9954,23
6,5856,23
7,14522,23
8,5316,23
9,5330,23
0,4719,24
1,19759,24
2,10362,24
3,9415,24
4,16504,24
5,11732,24
6,6514,24
7,19422,24
8,12210,24
9,7419,24
0,5666,25
1,3515,25
2,5749,25
3,6049,25
4,9009,25
5,4065,25
6,9365,25
7,4305,25
8,8723,25
9,5043,25
0,8110,26
1,5600,26
2,7787,26
3,13597,26
4,16398,26
5,7622,26
6,15923,26
7,3624,26
8,4577,26
9,7401,26
0,10831,27
1,10555,27
2,7666,27
3,7473,27
4,4391,27
5,6584,27
6,4056,27
7,8216,27
8,5111,27
9,7550,27
0,16746,28
1,8677,28
2,5354,28
3,10224,28
4,7795,28
5,9417,28
6,7893,28
7,14773,28
8,9385,28
9,13128,28
0,11949,29
1,21693,29
2,5818,29
3,9278,29
4,5980,29
5,12362,29
6,6109,29
7,11507,29
8,8689,29
9,15179,29
0,8548,30
1,8894,30
2,12851,30
3,9037,30
4,7064,30
5,12119,30
6,2617,30
7,3078,30
8,7596,30
9,13615,30
0,7408,31
1,8970,31
2,7723,31
3,4236,31
4,8320,31
5,5071,31
6,4401,31
7,9109,31
8,7604,31
9,6352,31
0,15658,32
1,8296,32
2,5290,32
3,16488,32
4,15335,32
5,8862,32
6,9749,32
7,13480,32
8,8140,32
9,18046,32
0,9400,33
1,4259,33
2,8096,33
3,5517,33
4,10817,33
5,9648,33
6,12228,33
7,10035,33
8,3997,33
9,4481,33
0,2749,34
1,3166,34
2,11148,34
3,1602,34
4,7175,34
5,8565,34
6,8557,34
7,8319,34
8,1845,34
9,1817,34
0,2228,35
1,3938,35
2,7080,35
3,5000,35
4,2935,35
5,6809,35
6,3247,35
7,14620,35
8,5673,35
9,4493,35
0,6545,36
1,7556,36
2,9400,36
3,18055,36
4,10252,36
5,6395,36
6,5123,36
7,4061,36
8,2706,36
9,18542,36
0,17686,37
1,22032,37
2,8478,37
3,12737,37
4,7711,37
5,13195,37
6,21990,37
7,15597,37
8,8803,37
9,5585,37
0,7276,38
1,11535,38
2,11271,38
3,12793,38
4,9846,38
5,4862,38
6,9100,38
7,12415,38
8,10185,38
9,12368,38
0,4689,39
1,1900,39
2,3573,39
3,4091,39
4,10849,39
5,2648,39
6,13846,39
7,3706,39
8,6202,39
9,3524,39
0,4486,40
1,8950,40
2,4354,40
3,12017,40
4,5839,40
5,4740,40
6,12496,40
7,6762,40
8,4942,40
9,2460,40
0,4442,41
1,6680,41
2,5593,41
3,4271,41
4,6909,41
5,4198,41
6,3903,41
7,4360,41
8,14762,41
9,7200,41
0,10723,42
1,5969,42
2,9298,42
3,2479,42
4,3731,42
5,11424,42
6,7039,42
7,2601,42
8,3695,42
9,6321,42
0,6679,43
1,16848,43
2,5618,43
3,10400,43
4,5250,43
5,6732,43
6,10592,43
7,12330,43
8,7162,43
9,5105,43
0,4836,44
1,3652,44
2,9252,44
3,4114,44
4,5724,44
5,3976,44
6,13334,44
7,6454,44
8,12852,44
9,5889,44
0,9133,45
1,9344,45
2,9733,45
3,3799,45
4,6758,45
5,7747,45
6,9748,45
7,12683,45
8,6919,45
9,11723,45
0,4124,46
1,9885,46
2,12366,46
3,12163,46
4,14257,46
5,11999,46
6,7267,46
7,6369,46
8,8548,46
9,10029,46
0,9113,47
1,13125,47
2,14856,47
3,9238,47
4,9089,47
5,10005,47
6,10627,47
7,18902,47
8,8440,47
9,5569,47
0,14565,48
1,20593,48
2,9810,48
3,7270,48
4,8888,48
5,11536,48
6,12565,48
7,7130,48
8,19262,48
9,11694,48
0,11771,49
1,21591,49
2,8222,49
3,16546,49
4,5730,49
5,9072,49
6,13144,49
7,10200,49
8,9907,49
9,11319,49
0,5859,50
1,11809,50
2,6526,50
3,10435,50
4,12046,50
5,10388,50
6,9526,50
7,11870,50
8,7825,50
9,4540,50
0,8019,51
1,3626,51
2,12800,51
3,8205,51
4,4699,51
5,7141,51
6,12093,51
7,4187,51
8,9974,51
9,7669,51
0,13057,52
1,10003,52
2,13864,52
3,12610,52
4,9971,52
5,14775,52
6,9001,52
7,6998,52
8,8607,52
9,12666,52
0,6479,53
1,13063,53
2,11145,53
3,18439,53
4,14510,53
5,10440,53
6,5920,53
7,10614,53
8,5475,53
9,13844,53
0,13035,54
1,8673,54
2,9471,54
3,5731,54
4,12040,54
5,6234,54
6,16396,54
7,10599,54
8,8764,54
9,6204,54
