count,latency,loop
0,17181,0
1,23095,0
2,25173,0
3,26059,0
4,25689,0
5,20437,0
6,14092,0
7,19537,0
8,20033,0
9,31150,0
0,9034,1
1,6185,1
2,11092,1
3,8258,1
4,15991,1
5,7608,1
6,13584,1
7,8654,1
8,9786,1
9,13170,1
0,12326,2
1,15085,2
2,9624,2
3,14730,2
4,16657,2
5,12768,2
6,13929,2
7,15907,2
8,15804,2
9,17131,2
0,19864,3
1,18325,3
2,19560,3
3,17025,3
4,11289,3
5,19672,3
6,17560,3
7,16855,3
8,16509,3
9,22227,3
0,31973,4
1,24407,4
2,20574,4
3,26932,4
4,25999,4
5,31082,4
6,30427,4
7,27116,4
8,27269,4
9,19095,4
0,37155,5
1,39656,5
2,39309,5
3,20360,5
4,42913,5
5,41327,5
6,38721,5
7,22276,5
8,43589,5
9,23331,5
0,17148,6
1,22354,6
2,15219,6
3,18962,6
4,21217,6
5,9906,6
6,10530,6
7,13946,6
8,17392,6
9,20730,6
0,8136,7
1,15898,7
2,13494,7
3,20248,7
4,7378,7
5,15136,7
6,16330,7
7,14120,7
8,17999,7
9,16381,7
0,17541,8
1,17017,8
2,15749,8
3,17895,8
4,20093,8
5,17436,8
6,8250,8
7,15823,8
8,6457,8
9,23795,8
0,19924,9
1,16565,9
2,13834,9
3,15217,9
4,13451,9
5,12146,9
6,13069,9
7,17277,9
8,16834,9
9,16067,9
0,14518,10
1,16638,10
2,16264,10
3,18787,10
4,16525,10
5,18187,10
6,11284,10
7,12478,10
8,16511,10
9,13840,10
0,10454,11
1,10976,11
2,8391,11
3,10785,11
4,18947,11
5,17025,11
6,21886,11
7,16418,11
8,14781,11
9,17435,11
0,17027,12
1,11786,12
2,12865,12
3,10908,12
4,12668,12
5,11271,12
6,13065,12
7,13795,12
8,10235,12
9,6790,12
0,12773,13
1,13838,13
2,17698,13
3,17533,13
4,15851,13
5,14654,13
6,10294,13
7,12943,13
8,13869,13
9,11002,13
0,19864,14
1,15354,14
2,24190,14
3,12702,14
4,12410,14
5,16972,14
6,21748,14
7,18872,14
8,14006,14
9,17406,14
0,18810,15
1,14866,15
2,20102,15
3,20694,15
4,21242,15
5,23994,15
6,23181,15
7,12944,15
8,21466,15
9,31074,15
0,17799,16
1,24368,16
2,15533,16
3,21580,16
4,16522,16
5,15398,16
6,13682,16
7,22980,16
8,19613,16
9,22750,16
0,37569,17
1,24262,17
2,35014,17
3,27360,17
4,25048,17
5,25082,17
6,31430,17
7,32155,17
8,34275,17
9,21273,17
0,16998,18
1,22459,18
2,12125,18
3,18633,18
4,20286,18
5,15383,18
6,18993,18
7,20591,18
8,16336,18
9,20446,18
0,31407,19
1,32119,19
2,30086,19
3,28666,19
4,22036,19
5,17305,19
6,28212,19
7,25919,19
8,20928,19
9,30257,19
0,34826,20
1,32591,20
2,37261,20
3,34074,20
4,31466,20
5,32340,20
6,33710,20
7,37308,20
8,31095,20
9,32155,20
0,13198,21
1,14446,21
2,15378,21
3,18474,21
4,15257,21
5,18835,21
6,18996,21
7,14998,21
8,22093,21
9,16252,21
0,31811,22
1,17561,22
2,20786,22
3,32115,22
4,35329,22
5,38174,22
6,19826,22
7,35278,22
8,43009,22
9,34297,22
0,32272,23
1,20731,23
2,24938,23
3,28008,23
4,27283,23
5,21854,23
6,24590,23
7,30567,23
8,29389,23
9,8356,23
0,27367,24
1,24914,24
2,20775,24
3,19719,24
4,23428,24
5,23345,24
6,27926,24
7,28503,24
8,28796,24
9,22483,24
0,45583,25
1,42810,25
2,52758,25
3,44117,25
4,49029,25
5,24138,25
6,50175,25
7,47225,25
8,21939,25
9,26086,25
0,6939,26
1,17074,26
2,10170,26
3,18994,26
4,12338,26
5,14772,26
6,19459,26
7,15521,26
8,12053,26
9,13807,26
0,15513,27
1,10730,27
2,20029,27
3,14230,27
4,14189,27
5,17114,27
6,14362,27
7,10879,27
8,17081,27
9,13373,27
0,23654,28
1,30653,28
2,26291,28
3,15361,28
4,18467,28
5,26117,28
6,24241,28
7,25922,28
8,11847,28
9,28722,28
0,5749,29
1,18024,29
2,14262,29
3,20470,29
4,13228,29
5,14442,29
6,17776,29
7,12490,29
8,8913,29
9,9984,29
0,11276,30
1,20297,30
2,12940,30
3,15457,30
4,15746,30
5,17200,30
6,13554,30
7,14162,30
8,20646,30
9,9648,30
0,15083,31
1,17117,31
2,16086,31
3,23824,31
4,27369,31
5,18910,31
6,15103,31
7,21084,31
8,24559,31
9,20367,31
0,19146,32
1,23420,32
2,16383,32
3,21748,32
4,20221,32
5,20009,32
6,19169,32
7,23740,32
8,22514,32
9,19574,32
0,37969,33
1,32893,33
2,25657,33
3,24291,33
4,25536,33
5,33415,33
6,37760,33
7,37096,33
8,37261,33
9,34830,33
0,8296,34
1,16572,34
2,18181,34
3,20386,34
4,17460,34
5,14354,34
6,23195,34
7,20661,34
8,18238,34
9,17192,34
0,31217,35
1,36979,35
2,34836,35
3,25300,35
4,34605,35
5,28926,35
6,31218,35
7,22193,35
8,28607,35
9,29519,35
0,17444,36
1,10175,36
2,16410,36
3,9508,36
4,14916,36
5,18701,36
6,17310,36
7,16284,36
8,14825,36
9,15297,36
0,19791,37
1,13560,37
2,6645,37
3,9069,37
4,10559,37
5,6418,37
6,16822,37
7,26159,37
8,15779,37
9,18795,37
0,18696,38
1,23357,38
2,18276,38
3,24736,38
4,15181,38
5,17121,38
6,26358,38
7,28220,38
8,30075,38
9,13419,38
0,39313,39
1,39959,39
2,41714,39
3,25306,39
4,28836,39
5,45544,39
6,40748,39
7,30425,39
8,38718,39
9,37376,39
0,26314,40
1,27518,40
2,20888,40
3,32068,40
4,28232,40
5,22901,40
6,20214,40
7,20749,40
8,16253,40
9,25032,40
0,14747,41
1,16474,41
2,17345,41
3,13359,41
4,14982,41
5,15986,41
6,14930,41
7,17558,41
8,20634,41
9,17744,41
0,20486,42
1,22560,42
2,11384,42
3,21053,42
4,8934,42
5,19585,42
6,21927,42
7,26593,42
8,24844,42
9,6552,42
0,15537,43
1,13508,43
2,13886,43
3,14241,43
4,11586,43
5,10781,43
6,12118,43
7,18370,43
8,4794,43
9,20142,43
0,16858,44
1,12297,44
2,12689,44
3,16851,44
4,9976,44
5,15038,44
6,13764,44
7,14916,44
8,14858,44
9,14137,44
0,20036,45
1,17204,45
2,13368,45
3,18938,45
4,20701,45
5,16699,45
6,25388,45
7,19664,45
8,16200,45
9,15693,45
0,15974,46
1,17767,46
2,23504,46
3,17303,46
4,19618,46
5,20597,46
6,17538,46
7,17753,46
8,26892,46
9,12626,46
0,17185,47
1,11727,47
2,7180,47
3,24756,47
4,15091,47
5,19616,47
6,19988,47
7,15784,47
8,20529,47
9,19801,47
0,23909,48
1,20276,48
2,19501,48
3,20915,48
4,27879,48
5,16069,48
6,24280,48
7,12737,48
8,17900,48
9,22323,48
0,22688,49
1,16286,49
2,19762,49
3,17094,49
4,20049,49
5,22168,49
6,13070,49
7,17631,49
8,17957,49
9,24136,49
0,22984,50
1,14376,50
2,25860,50
3,21233,50
4,9933,50
5,16506,50
6,14661,50
7,22809,50
8,20310,50
9,21129,50
0,33791,51
1,33418,51
2,26790,51
3,33577,51
4,20115,51
5,23100,51
6,16008,51
7,30937,51
8,19523,51
9,35081,51
0,6555,52
1,21835,52
2,15261,52
3,20867,52
4,12588,52
5,17847,52
6,15819,52
7,17554,52
8,15935,52
9,23221,52
0,23578,53
1,24512,53
2,30427,53
3,20511,53
4,15800,53
5,29594,53
6,25725,53
7,29937,53
8,20605,53
9,26862,53
0,8486,54
1,11393,54
2,12022,54
3,12150,54
4,10706,54
5,8644,54
6,6903,54
7,11388,54
8,9477,54
9,9983,54
0,15475,55
1,11619,55
2,29756,55
3,25525,55
4,25145,55
5,18043,55
6,24251,55
7,19102,55
8,21428,55
9,27531,55
0,11327,56
1,18986,56
2,8323,56
3,18388,56
4,8259,56
5,10795,56
6,25067,56
7,13252,56
8,20903,56
9,19167,56
0,34774,57
1,34525,57
2,29585,57
3,36859,57
4,29939,57
5,32283,57
6,37867,57
7,35568,57
8,27948,57
9,32719,57
0,24156,58
1,17669,58
2,27026,58
3,21310,58
4,16559,58
5,24361,58
6,23727,58
7,23885,58
8,22550,58
9,20455,58
0,8446,59
1,10605,59
2,14801,59
3,15140,59
4,11767,59
5,13078,59
6,8779,59
7,9587,59
8,18121,59
9,18278,59
0,13272,60
1,11585,60
2,12210,60
3,14921,60
4,20360,60
5,12978,60
6,14199,60
7,17220,60
8,17223,60
9,20015,60
0,44696,61
1,36758,61
2,28386,61
3,28174,61
4,31078,61
5,15080,61
6,14287,61
7,11548,61
8,23938,61
9,7873,61
0,20201,62
1,19691,62
2,17394,62
3,10204,62
4,18511,62
5,19254,62
6,19232,62
7,22091,62
8,17889,62
9,14738,62
0,13100,63
1,12596,63
2,17698,63
3,10768,63
4,13160,63
5,14045,63
6,10739,63
7,19534,63
8,22311,63
9,21398,63
0,15512,64
1,16119,64
2,13723,64
3,19397,64
4,21341,64
5,13627,64
6,23413,64
7,20045,64
8,15553,64
9,21403,64
0,13671,65
1,16405,65
2,19479,65
3,14595,65
4,16077,65
5,12462,65
6,18162,65
7,18460,65
8,13105,65
9,17143,65
0,18319,66
1,22010,66
2,15304,66
3,18152,66
4,14003,66
5,24253,66
6,12328,66
7,20999,66
8,16284,66
9,19555,66
0,11251,67
1,26948,67
2,25336,67
3,30252,67
4,25141,67
5,22857,67
6,10031,67
7,10446,67
8,13110,67
9,6409,67
0,29998,68
1,29551,68
2,32114,68
3,36349,68
4,35071,68
5,32061,68
6,33609,68
7,27266,68
8,29234,68
9,26292,68
0,15051,69
1,16255,69
2,22286,69
3,17169,69
4,17955,69
5,25940,69
6,17819,69
7,16131,69
8,24316,69
9,26961,69
0,23944,70
1,22334,70
2,23772,70
3,26573,70
4,24310,70
5,25738,70
6,23332,70
7,22527,70
8,24867,70
9,23726,70
0,20263,71
1,23820,71
2,24242,71
3,19032,71
4,18487,71
5,12373,71
6,23032,71
7,9942,71
8,13350,71
9,15248,71
0,15332,72
1,14375,72
2,13014,72
3,17851,72
4,20204,72
5,14724,72
6,9088,72
7,10782,72
8,13505,72
9,11862,72
0,16834,73
1,16963,73
2,18332,73
3,15862,73
4,11800,73
5,11144,73
6,17317,73
7,16567,73
8,18086,73
9,14014,73
0,23502,74
1,24314,74
2,28709,74
3,23762,74
4,26542,74
5,26307,74
6,33290,74
7,22218,74
8,25334,74
9,23319,74
0,8188,75
1,11094,75
2,8554,75
3,8136,75
4,14492,75
5,7787,75
6,15579,75
7,9725,75
8,9550,75
9,13224,75
0,9744,76
1,23669,76
2,37070,76
3,35540,76
4,16078,76
5,35332,76
6,35707,76
7,34118,76
8,19779,76
9,36998,76
0,28264,77
1,22738,77
2,25497,77
3,28764,77
4,25089,77
5,30860,77
6,21024,77
