count,latency,loop
0,10976,0
1,9420,0
2,4536,0
3,5745,0
4,3744,0
5,4632,0
6,4444,0
7,9882,0
8,3472,0
9,9454,0
0,9496,1
1,9801,1
2,6848,1
3,5720,1
4,8136,1
5,9098,1
6,9408,1
7,3866,1
8,7223,1
9,4957,1
0,19021,2
1,8507,2
2,10801,2
3,18894,2
4,10967,2
5,10128,2
6,12039,2
7,11218,2
8,15868,2
9,15852,2
0,3349,3
1,11667,3
2,7232,3
3,2795,3
4,2707,3
5,3922,3
6,6656,3
7,2493,3
8,16576,3
9,5644,3
0,12905,4
1,12182,4
2,12632,4
3,10706,4
4,13601,4
5,7604,4
6,14895,4
7,11904,4
8,13320,4
9,11554,4
0,6696,5
1,10418,5
2,3949,5
3,7720,5
4,8118,5
5,9446,5
6,5178,5
7,3175,5
8,10576,5
9,4746,5
0,3639,6
1,14163,6
2,8429,6
3,7641,6
4,11899,6
5,3342,6
6,10251,6
7,6466,6
8,9962,6
9,16552,6
0,10604,7
1,7947,7
2,14134,7
3,12438,7
4,12164,7
5,14483,7
6,11496,7
7,11248,7
8,10600,7
9,13070,7
0,7003,8
1,4498,8
2,5801,8
3,6812,8
4,6801,8
5,17475,8
6,9126,8
7,5062,8
8,4727,8
9,11290,8
0,12867,9
1,10357,9
2,6012,9
3,7882,9
4,11605,9
5,4952,9
6,7154,9
7,8738,9
8,7326,9
9,6560,9
0,7737,10
1,8235,10
2,7775,10
3,13330,10
4,14308,10
5,9598,10
6,10830,10
7,19425,10
8,11617,10
9,12986,10
0,6896,11
1,6166,11
2,5089,11
3,5395,11
4,10208,11
5,7692,11
6,2744,11
7,3033,11
8,6740,11
9,5501,11
0,12991,12
1,18195,12
2,7566,12
3,13146,12
4,19042,12
5,7746,12
6,12467,12
7,7689,12
8,4620,12
9,8607,12
0,6170,13
1,8069,13
2,9253,13
3,7713,13
4,6252,13
5,19811,13
6,8436,13
7,12599,13
8,8614,13
9,8876,13
0,9226,14
1,10466,14
2,15269,14
3,8429,14
4,7668,14
5,11281,14
6,11349,14
7,8403,14
8,10241,14
