count,latency,loop
0,13537,0
1,5651,0
2,3976,0
3,10462,0
4,13740,0
5,11748,0
6,11176,0
7,15436,0
8,15314,0
9,8082,0
0,3000,1
1,6075,1
2,7350,1
3,3333,1
4,11827,1
5,7694,1
6,3559,1
7,3775,1
8,3232,1
9,5350,1
0,9692,2
1,8356,2
2,4486,2
3,9612,2
4,6966,2
5,9018,2
6,7747,2
7,4375,2
8,8139,2
9,7169,2
0,8892,3
1,8476,3
2,7902,3
3,11762,3
4,15237,3
5,6707,3
6,9286,3
7,5551,3
8,9142,3
9,8057,3
0,11177,4
1,4544,4
2,14120,4
3,6145,4
4,18225,4
5,2611,4
6,3626,4
7,4735,4
8,3310,4
9,5603,4
0,6907,5
1,2690,5
2,3091,5
3,3335,5
4,3654,5
5,12544,5
6,2610,5
7,4318,5
8,7273,5
9,4835,5
0,6884,6
1,9162,6
2,14086,6
3,13537,6
4,16896,6
5,5715,6
6,12125,6
7,12143,6
8,7961,6
9,11858,6
0,3671,7
1,9695,7
2,18859,7
3,5844,7
4,6613,7
5,13844,7
6,3387,7
7,19482,7
8,5874,7
9,6566,7
0,8060,8
1,11616,8
2,4224,8
3,5713,8
4,4274,8
5,5411,8
6,4027,8
7,14754,8
8,5935,8
9,2856,8
0,8241,9
1,9738,9
2,9403,9
3,10258,9
4,6731,9
5,13270,9
6,7743,9
7,10178,9
8,8411,9
9,6696,9
0,13265,10
1,7210,10
2,1621,10
3,9356,10
4,6989,10
5,17256,10
6,8147,10
7,5445,10
8,1951,10
9,4534,10
0,2921,11
1,6045,11
2,6319,11
3,7174,11
4,2879,11
5,6615,11
6,6634,11
7,2250,11
8,6778,11
9,8499,11
0,10277,12
1,7459,12
2,11273,12
3,10241,12
4,14064,12
5,12094,12
6,6810,12
7,9842,12
8,6041,12
9,9654,12
0,10108,13
1,12099,13
2,2843,13
3,9920,13
4,11951,13
5,6284,13
6,6613,13
7,6179,13
8,5113,13
9,14948,13
0,6896,14
1,9045,14
2,6051,14
3,8937,14
4,20236,14
5,15471,14
6,5097,14
7,13349,14
8,11780,14
9,6508,14
0,8988,15
1,11615,15
2,12574,15
3,5113,15
4,13118,15
5,7786,15
6,16308,15
7,6445,15
8,8111,15
9,7945,15
0,10573,16
1,21574,16
2,10548,16
3,7845,16
4,7197,16
5,5710,16
6,14889,16
7,20328,16
8,14041,16
9,7363,16
0,9425,17
1,15667,17
2,19957,17
3,7947,17
4,15861,17
5,11686,17
6,12135,17
7,12986,17
8,11145,17
9,12527,17
0,7884,18
1,13544,18
2,15087,18
3,6532,18
4,5696,18
5,6655,18
6,6085,18
7,5347,18
8,9229,18
9,8516,18
0,20997,19
1,16497,19
2,14714,19
3,19771,19
4,14245,19
5,18473,19
6,4222,19
7,3549,19
8,14769,19
9,15546,19
0,9941,20
1,10757,20
2,7025,20
3,5777,20
