count,latency,loop
0,8698,0
1,7846,0
2,7279,0
3,4200,0
4,7205,0
5,10607,0
6,13208,0
7,9929,0
8,7430,0
9,4755,0
0,14162,1
1,24614,1
2,25532,1
3,12221,1
4,12163,1
5,12091,1
6,7494,1
7,4753,1
8,7194,1
9,10881,1
0,12441,2
1,11413,2
2,8444,2
3,6756,2
4,9888,2
5,7149,2
6,13453,2
7,10417,2
8,10210,2
9,10461,2
0,4538,3
1,6720,3
2,5461,3
3,3778,3
4,8085,3
5,4402,3
6,10163,3
7,8795,3
8,7063,3
9,5291,3
0,10385,4
1,11662,4
2,9948,4
3,9378,4
4,8092,4
5,17953,4
6,6525,4
7,9616,4
8,9963,4
9,7518,4
0,9712,5
1,3501,5
2,8318,5
3,7067,5
4,6554,5
5,8815,5
6,7468,5
7,8996,5
8,12331,5
9,8708,5
0,9029,6
1,6457,6
2,15983,6
3,9970,6
4,4753,6
5,8502,6
6,10057,6
7,3354,6
8,9233,6
9,15246,6
0,5771,7
1,7487,7
2,9105,7
3,4305,7
4,18350,7
5,4652,7
6,2767,7
7,12532,7
8,5730,7
9,7244,7
0,6630,8
1,3981,8
2,4800,8
3,3820,8
4,5463,8
5,4048,8
6,4428,8
7,7422,8
8,7378,8
9,5300,8
0,6128,9
1,6182,9
2,5240,9
3,11569,9
4,7260,9
5,2528,9
6,4467,9
7,3688,9
8,7968,9
9,6196,9
0,9657,10
1,3075,10
2,5746,10
3,10257,10
4,19711,10
5,11958,10
6,4817,10
7,6118,10
8,15814,10
9,5643,10
0,5369,11
1,8737,11
2,9406,11
3,9400,11
4,8170,11
5,7483,11
6,8612,11
7,7139,11
8,14580,11
9,14192,11
0,14839,12
1,22531,12
2,14356,12
3,4363,12
4,23306,12
5,4024,12
6,27028,12
7,14673,12
8,19337,12
9,8621,12
0,7596,13
1,22501,13
2,17767,13
3,6767,13
4,10390,13
5,16600,13
6,12920,13
7,6001,13
8,13631,13
9,10051,13
0,7007,14
1,5386,14
2,4256,14
3,5898,14
4,6127,14
5,2732,14
6,9905,14
7,5008,14
8,6458,14
9,12286,14
0,4623,15
1,2977,15
2,3474,15
3,7588,15
4,2507,15
5,4287,15
6,5635,15
7,18875,15
8,5460,15
9,5059,15
0,13492,16
1,14095,16
2,4000,16
3,3863,16
4,4342,16
5,6783,16
6,3368,16
7,7369,16
8,9804,16
9,5150,16
0,12315,17
1,8230,17
2,9467,17
3,7306,17
4,9395,17
5,8555,17
6,8535,17
7,4672,17
8,7819,17
9,12060,17
0,9032,18
1,3903,18
2,11309,18
3,13547,18
4,9368,18
5,12817,18
6,5308,18
7,8507,18
8,8802,18
9,6013,18
0,3941,19
1,4145,19
2,13364,19
3,5972,19
4,5278,19
5,5854,19
6,6520,19
7,9671,19
8,4659,19
9,3852,19
0,7319,20
1,9587,20
2,7247,20
3,17823,20
4,2346,20
5,7735,20
6,25717,20
7,4488,20
8,5197,20
9,10493,20
0,11319,21
1,4916,21
2,8383,21
3,6021,21
4,13517,21
5,12522,21
6,13906,21
7,11641,21
8,12406,21
9,13146,21
0,14651,22
1,11831,22
2,7918,22
3,8253,22
4,8402,22
5,13813,22
6,7635,22
7,11906,22
8,12626,22
