count,latency,loop
0,14732,0
1,8750,0
2,17840,0
3,6403,0
4,13574,0
5,16571,0
6,16681,0
7,17900,0
8,10701,0
9,19608,0
0,11665,1
1,11391,1
2,21086,1
3,21456,1
4,15407,1
5,15558,1
6,19070,1
7,14848,1
8,19522,1
9,18237,1
0,8831,2
1,10305,2
2,16505,2
3,11173,2
4,10300,2
5,15943,2
6,19281,2
7,12168,2
8,23708,2
9,14897,2
0,27032,3
1,29243,3
2,30993,3
3,44976,3
4,24373,3
5,28831,3
6,34984,3
7,8389,3
8,6506,3
9,36286,3
0,14203,4
1,19552,4
2,13776,4
3,18018,4
4,14639,4
5,14049,4
6,20475,4
7,18574,4
8,18257,4
9,17441,4
0,17966,5
1,16909,5
2,15769,5
3,14820,5
4,12578,5
5,12225,5
6,14613,5
7,11602,5
8,17942,5
9,14125,5
0,12742,6
1,35562,6
2,15454,6
3,23074,6
4,9894,6
5,11866,6
6,14349,6
7,11769,6
8,9561,6
9,10429,6
0,26844,7
1,13763,7
2,14863,7
3,17004,7
4,16225,7
5,12621,7
6,28287,7
7,17321,7
8,17078,7
9,20530,7
0,18621,8
1,19442,8
2,10727,8
3,15843,8
4,17819,8
5,20206,8
6,14789,8
7,20938,8
8,20385,8
9,18228,8
0,20678,9
1,12002,9
2,16797,9
3,10494,9
4,21542,9
5,13844,9
6,15652,9
7,18740,9
8,9797,9
9,18002,9
0,33146,10
1,12417,10
2,18717,10
3,14764,10
4,16494,10
5,13499,10
6,9856,10
7,21278,10
8,26267,10
9,21185,10
0,16237,11
1,18701,11
2,20060,11
3,20475,11
4,18373,11
5,21947,11
6,15051,11
7,11012,11
8,20405,11
9,6212,11
0,14438,12
1,15268,12
2,3808,12
3,7328,12
4,8177,12
5,21340,12
6,13759,12
7,15019,12
8,14097,12
9,22124,12
0,23326,13
1,19587,13
2,6500,13
3,14806,13
4,10063,13
5,8725,13
6,14502,13
7,16799,13
8,16578,13
9,9464,13
0,12884,14
1,25193,14
2,26022,14
3,22487,14
4,25387,14
5,5472,14
6,13169,14
7,24613,14
8,13387,14
9,19454,14
0,21653,15
1,19110,15
2,20667,15
3,20286,15
4,19650,15
5,20506,15
6,22448,15
7,22257,15
8,19869,15
9,18218,15
0,9224,16
1,9096,16
2,8524,16
3,5536,16
4,20180,16
5,15045,16
6,12063,16
7,10099,16
8,6238,16
9,5377,16
0,18864,17
1,18450,17
2,14385,17
3,6913,17
4,15383,17
5,3968,17
6,16373,17
7,18709,17
8,17012,17
9,20102,17
0,14592,18
1,7720,18
2,13676,18
3,16112,18
4,7361,18
5,16870,18
6,14570,18
7,14630,18
8,13841,18
9,28919,18
0,7975,19
1,8076,19
2,8245,19
3,8895,19
4,12798,19
5,16133,19
6,16023,19
7,16736,19
8,13880,19
9,6615,19
0,11319,20
1,11012,20
2,10727,20
3,13872,20
4,13521,20
5,10853,20
6,18231,20
7,9692,20
8,9050,20
9,6529,20
0,20048,21
1,5860,21
2,17888,21
3,17506,21
4,16481,21
5,10544,21
6,13266,21
7,5526,21
8,12757,21
9,11109,21
0,22838,22
1,14399,22
2,9799,22
3,10629,22
4,14226,22
5,14097,22
6,6469,22
7,6648,22
8,14348,22
9,26085,22
0,5512,23
1,5594,23
2,2824,23
3,4065,23
4,4462,23
5,3746,23
6,4558,23
7,2102,23
8,5541,23
9,5422,23
0,11555,24
1,7217,24
2,8739,24
3,15191,24
4,12815,24
5,11406,24
6,8146,24
7,9549,24
8,19082,24
9,15373,24
0,19065,25
1,9906,25
2,8319,25
3,11696,25
4,18806,25
5,17417,25
6,10189,25
7,12834,25
8,4503,25
