count,latency,loop
0,12420,0
1,7737,0
2,5900,0
3,9295,0
4,17387,0
5,14228,0
6,8523,0
7,6333,0
8,7750,0
9,8509,0
0,3912,1
1,6127,1
2,8441,1
3,6604,1
4,5615,1
5,8530,1
6,9893,1
7,6130,1
8,5831,1
9,2539,1
0,9178,2
1,2452,2
2,2611,2
3,3455,2
4,8285,2
5,3748,2
6,7394,2
7,1842,2
8,4993,2
9,2579,2
0,2786,3
1,11068,3
2,3829,3
3,2684,3
4,20688,3
5,10060,3
6,14231,3
7,4514,3
8,6777,3
9,13329,3
0,9594,4
1,2508,4
2,3948,4
3,21258,4
4,8028,4
5,7466,4
6,5180,4
7,4439,4
8,9271,4
9,6001,4
0,7648,5
1,5200,5
2,9162,5
3,12214,5
4,7660,5
5,10278,5
6,1944,5
7,7273,5
8,7183,5
9,10202,5
0,8506,6
1,7601,6
2,6681,6
3,9690,6
4,8485,6
5,7205,6
6,7146,6
7,13940,6
8,9181,6
9,4248,6
0,14531,7
1,15049,7
2,15107,7
3,6130,7
4,12963,7
5,5346,7
6,15290,7
7,17128,7
8,14588,7
9,10872,7
0,6346,8
1,15582,8
2,6412,8
3,4599,8
4,9359,8
5,12097,8
6,17377,8
7,12431,8
8,15492,8
9,9076,8
0,6984,9
1,9950,9
2,8201,9
3,9563,9
4,12124,9
5,5939,9
6,5811,9
7,12781,9
8,7064,9
9,9301,9
0,5237,10
1,7324,10
2,8157,10
3,6952,10
4,9371,10
5,11157,10
6,7360,10
7,5276,10
8,4489,10
9,11608,10
0,20470,11
1,5162,11
2,7170,11
3,7518,11
4,10624,11
5,9363,11
6,14426,11
7,14991,11
8,7002,11
9,13128,11
0,6879,12
1,1854,12
2,9709,12
3,5432,12
4,9615,12
5,12067,12
6,14986,12
7,2645,12
8,2912,12
9,12655,12
0,3876,13
1,5223,13
2,6654,13
3,8003,13
4,5795,13
5,10764,13
6,4092,13
7,4151,13
8,12227,13
9,11598,13
0,9067,14
1,13747,14
2,10303,14
3,4935,14
4,8637,14
5,9338,14
6,11515,14
7,8776,14
8,11389,14
9,3618,14
0,9248,15
1,8546,15
2,9694,15
3,11945,15
4,13794,15
5,4778,15
6,5741,15
7,8141,15
8,4241,15
9,7876,15
0,2094,16
1,9000,16
2,7601,16
3,11262,16
4,8503,16
5,5685,16
6,9506,16
7,8012,16
8,11098,16
9,6702,16
0,6428,17
1,8900,17
2,1780,17
3,3651,17
4,2595,17
5,8009,17
6,10330,17
7,4096,17
8,9692,17
9,8774,17
0,7653,18
1,14421,18
2,11724,18
3,14570,18
4,13513,18
5,11398,18
6,8078,18
7,3952,18
8,8892,18
9,8774,18
0,10522,19
1,4296,19
2,2819,19
3,4417,19
4,5724,19
5,3192,19
6,1581,19
7,4477,19
8,2415,19
9,9895,19
0,3201,20
1,2693,20
2,5380,20
3,8005,20
4,3268,20
5,3130,20
6,6349,20
7,3989,20
8,5336,20
9,3845,20
0,16474,21
1,9868,21
2,6784,21
3,6433,21
4,7416,21
5,8219,21
6,7894,21
7,8795,21
8,7763,21
9,8518,21
0,7332,22
1,7113,22
2,11546,22
3,10110,22
4,5714,22
5,6878,22
6,14451,22
