count,latency,loop
0,15394,0
1,9660,0
2,19140,0
3,12682,0
4,10657,0
5,10474,0
6,5999,0
7,9174,0
8,15141,0
9,14690,0
0,17963,1
1,12995,1
2,13702,1
3,9499,1
4,12350,1
5,17687,1
6,6479,1
7,20555,1
8,17451,1
9,11006,1
0,23302,2
1,13703,2
2,17762,2
3,27074,2
4,23138,2
5,23850,2
6,16920,2
7,11732,2
8,28154,2
9,23739,2
0,4134,3
1,6310,3
2,9341,3
3,9156,3
4,9209,3
5,13273,3
6,22044,3
7,11684,3
8,11605,3
9,20818,3
0,7414,4
1,6245,4
2,10256,4
3,24859,4
4,11272,4
5,15234,4
6,17373,4
7,8661,4
8,12275,4
9,8516,4
0,13889,5
1,10692,5
2,12212,5
3,16660,5
4,11055,5
5,12448,5
6,10664,5
7,18522,5
8,11932,5
9,14638,5
0,4883,6
1,13021,6
2,8033,6
3,11211,6
4,10665,6
5,11174,6
6,13606,6
7,8571,6
8,9678,6
9,11160,6
0,18639,7
1,18691,7
2,10551,7
3,15641,7
4,11491,7
5,14503,7
6,17790,7
7,19032,7
8,20809,7
9,19666,7
0,10669,8
1,4806,8
2,2610,8
3,4784,8
4,7032,8
5,8542,8
6,12818,8
7,3008,8
8,6584,8
9,9545,8
0,8527,9
1,6580,9
2,7111,9
3,11798,9
4,8850,9
5,6534,9
6,6068,9
7,6242,9
8,11151,9
9,7745,9
0,11532,10
1,4240,10
2,15859,10
3,16146,10
4,5733,10
5,12244,10
6,4548,10
7,11273,10
8,11007,10
9,4538,10
0,24934,11
1,19284,11
2,27095,11
3,15583,11
4,26891,11
5,17055,11
6,38080,11
7,27302,11
8,20254,11
9,11264,11
0,6753,12
1,7597,12
2,12950,12
3,14873,12
4,16042,12
5,18287,12
6,29672,12
7,14721,12
8,15809,12
9,16986,12
0,16515,13
1,24398,13
2,16544,13
3,7889,13
4,18226,13
5,16698,13
6,20590,13
7,17545,13
8,18630,13
9,10322,13
0,14019,14
1,13904,14
2,21794,14
3,15818,14
4,11365,14
5,11497,14
6,13693,14
7,10779,14
8,13522,14
9,13732,14
0,14630,15
1,19813,15
2,8922,15
3,20582,15
4,17417,15
5,3414,15
6,7557,15
7,12418,15
8,18113,15
9,11795,15
0,12368,16
1,13280,16
2,7888,16
3,13310,16
4,12061,16
5,8011,16
6,6630,16
7,11024,16
8,7735,16
9,7085,16
0,14289,17
1,8725,17
2,6150,17
3,24434,17
4,8056,17
5,11881,17
6,24351,17
7,13626,17
8,24716,17
9,6402,17
0,16128,18
1,16349,18
2,12215,18
3,8748,18
4,11761,18
5,12222,18
6,15611,18
7,16180,18
8,9482,18
9,14143,18
0,7428,19
1,2588,19
2,7350,19
3,6042,19
4,7270,19
5,4042,19
6,2314,19
7,3638,19
8,16352,19
9,2856,19
0,17077,20
1,13214,20
2,8131,20
3,15719,20
4,10745,20
5,8271,20
6,27148,20
7,13396,20
8,21573,20
9,18631,20
0,27097,21
1,4921,21
2,21065,21
3,20215,21
4,20596,21
5,20901,21
6,18772,21
7,12558,21
8,15676,21
9,19482,21
0,10189,22
1,12873,22
2,15026,22
3,3843,22
4,11130,22
5,5331,22
6,12310,22
7,5863,22
8,11894,22
9,8011,22
0,14596,23
1,5336,23
2,11504,23
3,8325,23
4,14100,23
5,18161,23
6,14243,23
7,13917,23
8,18980,23
9,14208,23
0,16253,24
1,24598,24
2,11582,24
3,15176,24
4,9168,24
5,14197,24
6,11425,24
7,12430,24
8,22521,24
9,11368,24
0,19260,25
1,8489,25
2,23401,25
3,20820,25
4,17430,25
5,9788,25
6,21131,25
7,20892,25
8,16650,25
9,23338,25
0,8001,26
1,14886,26
2,19072,26
3,13652,26
4,9475,26
5,14512,26
6,6059,26
7,14388,26
8,20823,26
9,7499,26
0,13344,27
1,7985,27
2,10961,27
3,3271,27
4,13758,27
5,13844,27
6,14749,27
7,13801,27
8,12591,27
9,15401,27
0,5578,28
1,7461,28
2,4781,28
3,7955,28
4,11205,28
5,15537,28
6,4441,28
7,9977,28
8,14178,28
9,18331,28
0,14209,29
1,11079,29
2,11772,29
3,10157,29
4,11867,29
5,9674,29
6,14061,29
7,12767,29
8,9845,29
9,13304,29
0,11710,30
1,7024,30
2,13955,30
3,7879,30
4,5365,30
5,4935,30
6,10091,30
7,12102,30
8,15476,30
9,7392,30
0,20372,31
1,7353,31
2,18967,31
3,16734,31
4,21100,31
5,21008,31
6,17489,31
7,20214,31
8,9609,31
9,21605,31
0,12731,32
1,9033,32
2,4706,32
3,12414,32
4,6343,32
5,9122,32
6,9051,32
7,3618,32
8,5404,32
9,10948,32
0,15358,33
1,16295,33
2,12353,33
3,23862,33
4,13908,33
5,10214,33
6,15953,33
7,5570,33
8,14124,33
9,13623,33
0,5586,34
1,7066,34
2,5086,34
3,3056,34
4,9915,34
5,6643,34
6,5568,34
7,12682,34
8,6118,34
9,4042,34
0,3959,35
1,6565,35
2,9926,35
3,4067,35
4,5481,35
5,5429,35
6,4258,35
7,4875,35
8,8927,35
9,11303,35
0,7225,36
1,8322,36
2,13442,36
3,11111,36
4,10053,36
5,4702,36
6,10479,36
7,7902,36
8,6639,36
9,7501,36
0,4244,37
1,8000,37
2,5220,37
3,6012,37
4,6975,37
5,8362,37
6,4983,37
7,6477,37
8,4685,37
9,5660,37
0,12207,38
1,10188,38
2,6370,38
3,9453,38
4,12294,38
5,14689,38
6,13941,38
7,5896,38
8,3476,38
9,9095,38
0,3383,39
1,2860,39
2,5388,39
3,5090,39
4,4715,39
5,4224,39
6,6036,39
7,5252,39
8,8493,39
9,3765,39
0,9766,40
1,5392,40
2,8559,40
3,7738,40
4,8351,40
5,4731,40
6,4851,40
7,5526,40
8,8141,40
9,15029,40
0,10549,41
1,14394,41
2,12011,41
3,7032,41
4,9594,41
5,10858,41
6,13152,41
7,12305,41
8,16529,41
9,10578,41
0,20559,42
1,29031,42
2,21525,42
3,14480,42
4,14615,42
5,16135,42
6,13613,42
7,21408,42
8,10879,42
9,7931,42
0,5981,43
1,26151,43
2,12765,43
3,13105,43
4,25080,43
5,24019,43
6,29172,43
7,26333,43
8,8594,43
9,15570,43
0,18105,44
1,15652,44
2,10856,44
3,10131,44
4,12092,44
5,7529,44
6,17404,44
7,22830,44
8,18363,44
9,15813,44
0,10276,45
1,7086,45
2,8833,45
3,5861,45
4,7034,45
5,9590,45
6,8559,45
7,7939,45
8,9802,45
9,9335,45
0,19497,46
1,10044,46
2,9482,46
3,18533,46
4,6431,46
5,18084,46
6,19076,46
7,16501,46
8,16744,46
9,17871,46
0,15277,47
1,14290,47
2,20819,47
3,6802,47
4,4146,47
5,15939,47
6,9338,47
7,12684,47
8,14222,47
9,15768,47
0,30004,48
1,22036,48
2,16552,48
3,15806,48
4,21817,48
5,14760,48
6,22370,48
7,16532,48
8,14370,48
9,15128,48
0,10267,49
1,12419,49
2,17620,49
3,9025,49
4,6979,49
5,12961,49
6,3562,49
7,12780,49
8,15458,49
9,10746,49
0,17301,50
1,15693,50
2,13468,50
3,19038,50
4,16164,50
5,13465,50
6,13568,50
7,15656,50
8,12943,50
9,10503,50
0,19716,51
1,20154,51
2,22455,51
3,25339,51
4,11829,51
5,20776,51
6,9657,51
7,3655,51
8,20700,51
9,21664,51
0,11931,52
1,10739,52
2,4212,52
3,12913,52
4,7006,52
5,10611,52
6,6231,52
7,4224,52
8,11430,52
9,7279,52
0,25563,53
1,26537,53
2,16440,53
3,13659,53
4,25129,53
5,28149,53
6,30415,53
7,11218,53
8,27483,53
9,14441,53
0,11867,54
1,6450,54
2,12453,54
3,15139,54
4,9903,54
5,12650,54
6,5691,54
7,7423,54
8,8997,54
9,9823,54
0,8238,55
1,5373,55
2,10720,55
3,7539,55
4,6750,55
5,4786,55
6,6230,55
7,6994,55
8,6672,55
9,4640,55
0,6280,56
1,27117,56
2,10958,56
3,11301,56
4,10728,56
5,4545,56
6,9536,56
7,7529,56
8,8631,56
9,8762,56
0,21272,57
1,15146,57
2,8670,57
3,22029,57
4,16397,57
5,9200,57
6,8600,57
7,6352,57
8,12021,57
9,12081,57
0,17025,58
1,29849,58
2,18074,58
3,20159,58
4,12589,58
5,25285,58
6,24644,58
7,22951,58
8,24112,58
9,13954,58
0,23334,59
1,24490,59
2,18344,59
3,17742,59
4,13314,59
5,29737,59
6,11143,59
7,17170,59
8,25824,59
9,29152,59
0,10912,60
1,15539,60
2,15539,60
3,7523,60
4,14733,60
5,5364,60
6,5316,60
7,13813,60
8,12863,60
9,15434,60
0,8726,61
1,13796,61
2,9451,61
3,5467,61
4,12944,61
5,9032,61
6,12799,61
7,22289,61
8,9448,61
9,9418,61
0,16778,62
1,4263,62
2,12058,62
3,15467,62
4,16509,62
5,8956,62
6,5195,62
7,12232,62
8,13677,62
9,5802,62
0,14687,63
1,13563,63
2,8946,63
3,14162,63
4,12777,63
5,8758,63
6,10962,63
7,10458,63
8,8349,63
9,9144,63
0,16626,64
1,20057,64
2,16274,64
3,10813,64
4,12101,64
5,17367,64
6,16351,64
7,8606,64
8,15321,64
9,14940,64
0,6223,65
1,4360,65
2,17131,65
3,17069,65
4,16639,65
5,16942,65
6,6956,65
7,16670,65
8,17120,65
9,13608,65
0,11236,66
1,9452,66
2,11214,66
3,15781,66
4,9943,66
5,15072,66
6,13456,66
7,15327,66
8,14500,66
9,13288,66
0,8235,67
1,11342,67
2,6633,67
3,11368,67
4,11458,67
5,3915,67
6,8650,67
7,9433,67
8,4907,67
9,12058,67
0,21184,68
1,15343,68
2,16692,68
3,15942,68
4,9959,68
5,8677,68
6,17005,68
7,14138,68
8,17503,68
9,3219,68
0,11367,69
1,9342,69
2,7594,69
3,12581,69
4,5858,69
5,13222,69
6,6770,69
7,11455,69
8,11125,69
9,7600,69
0,7401,70
1,10478,70
2,16582,70
3,7703,70
