count,latency,loop
0,9351,0
1,11838,0
2,9701,0
3,7563,0
4,13559,0
5,9763,0
6,13061,0
7,7792,0
8,7040,0
9,7685,0
0,3543,1
1,5417,1
2,10329,1
3,3464,1
4,5909,1
5,11513,1
6,4065,1
7,5096,1
8,9156,1
9,14410,1
0,2172,2
1,3967,2
2,3737,2
3,3842,2
4,2253,2
5,6894,2
6,5263,2
7,9649,2
8,9184,2
9,3599,2
0,3643,3
1,8083,3
2,17302,3
3,7394,3
4,3280,3
5,1553,3
6,4936,3
7,5556,3
8,12493,3
9,5088,3
0,9651,4
1,9970,4
2,9721,4
3,6535,4
4,16003,4
5,9999,4
6,9151,4
7,14947,4
8,2850,4
9,7832,4
0,15711,5
1,15633,5
2,22007,5
3,10737,5
4,13936,5
5,22114,5
6,8722,5
7,10063,5
8,5973,5
9,24968,5
0,16981,6
1,11696,6
2,34096,6
3,11841,6
4,19260,6
5,34750,6
6,8399,6
7,12665,6
8,27453,6
9,9473,6
0,4500,7
1,3844,7
2,5606,7
3,5282,7
4,12000,7
5,14041,7
6,4544,7
7,8367,7
8,7731,7
9,5519,7
0,8661,8
1,6416,8
2,6170,8
3,11118,8
4,11480,8
5,11136,8
6,16477,8
7,6319,8
8,8337,8
9,4656,8
0,9581,9
1,3448,9
2,3490,9
3,9527,9
4,6919,9
5,4899,9
6,7175,9
7,6531,9
8,10453,9
9,4454,9
0,6569,10
1,7212,10
2,15473,10
3,6976,10
4,3247,10
5,6693,10
6,4625,10
7,6568,10
8,7056,10
9,12861,10
0,7613,11
1,4031,11
2,3725,11
3,19308,11
4,13797,11
5,5332,11
6,7061,11
7,4787,11
8,7997,11
9,7225,11
0,9741,12
1,18359,12
2,7603,12
3,12039,12
4,11410,12
5,6886,12
6,6939,12
7,15841,12
8,7465,12
9,12544,12
0,4078,13
1,8673,13
2,11639,13
3,6946,13
4,3736,13
5,12170,13
6,12442,13
7,8734,13
8,5725,13
9,7779,13
0,12780,14
1,7334,14
2,11323,14
3,11540,14
4,7283,14
5,6058,14
6,7880,14
7,7003,14
8,9261,14
9,10134,14
0,7407,15
1,12583,15
2,11573,15
3,10927,15
4,5357,15
5,4949,15
6,10952,15
7,5510,15
8,9672,15
9,12104,15
0,3895,16
1,8810,16
2,20208,16
3,6024,16
4,4367,16
5,17258,16
6,8753,16
7,11022,16
8,11090,16
9,19858,16
0,10525,17
1,4794,17
2,2998,17
3,9011,17
4,9757,17
5,15273,17
6,3922,17
7,18001,17
8,12678,17
9,6827,17
0,8468,18
1,4746,18
2,4280,18
3,4776,18
4,5458,18
5,11856,18
6,7889,18
7,6632,18
8,8621,18
9,5996,18
0,11346,19
1,22333,19
2,3481,19
3,17892,19
4,3899,19
5,7455,19
6,6715,19
7,7121,19
8,12497,19
9,7922,19
0,3909,20
1,3795,20
2,11200,20
3,11945,20
4,6278,20
5,7685,20
6,12920,20
7,6513,20
8,3088,20
9,3139,20
0,12147,21
1,11031,21
2,26167,21
3,8099,21
4,12336,21
5,10983,21
6,24860,21
7,10787,21
8,9843,21
9,10875,21
0,10014,22
1,8357,22
2,14578,22
3,19594,22
4,11497,22
5,7686,22
6,12877,22
7,10761,22
8,9431,22
9,11051,22
0,5199,23
1,3374,23
2,8453,23
3,4744,23
4,15183,23
5,6082,23
6,10518,23
7,9799,23
8,4502,23
9,6579,23
0,5387,24
1,6145,24
2,4433,24
3,8686,24
4,9855,24
5,8874,24
6,10582,24
7,19103,24
8,14849,24
9,11185,24
0,8593,25
1,5002,25
2,4416,25
3,6501,25
4,4469,25
5,4318,25
6,6875,25
7,4017,25
8,7816,25
9,4398,25
0,6483,26
1,3723,26
2,7218,26
3,5851,26
4,2999,26
5,4197,26
6,13907,26
7,19304,26
8,13712,26
9,7058,26
0,4882,27
1,10358,27
2,9187,27
3,13414,27
4,16329,27
5,12875,27
6,6418,27
7,14244,27
8,12266,27
9,7190,27
0,5639,28
1,11231,28
2,14880,28
3,5910,28
4,6433,28
5,5903,28
6,16269,28
7,6458,28
8,8657,28
9,10916,28
0,3403,29
1,7226,29
2,10638,29
3,3675,29
4,5652,29
5,2228,29
6,4758,29
7,3343,29
8,3813,29
9,3933,29
0,17377,30
1,16784,30
2,10486,30
3,8316,30
4,10465,30
5,6563,30
6,10874,30
7,8611,30
8,9980,30
9,12013,30
0,4760,31
1,12219,31
2,16321,31
3,10948,31
4,10011,31
5,11442,31
6,7888,31
7,13072,31
8,6716,31
9,24772,31
0,17088,32
1,14054,32
2,2810,32
3,17048,32
4,6920,32
5,16791,32
6,14122,32
7,14546,32
8,15931,32
9,18214,32
0,13073,33
1,8641,33
2,12436,33
3,13609,33
4,7177,33
5,21940,33
6,6597,33
7,15571,33
8,11076,33
9,6975,33
0,4030,34
1,6131,34
2,12385,34
3,6327,34
4,8988,34
5,7211,34
6,4198,34
7,5152,34
8,6299,34
9,9418,34
0,10865,35
1,8849,35
2,6850,35
3,10616,35
4,12180,35
5,8177,35
6,6394,35
7,8688,35
8,15474,35
9,4529,35
0,5876,36
1,8475,36
2,5989,36
3,7621,36
4,9386,36
5,4453,36
6,3441,36
7,9295,36
8,16341,36
9,16738,36
0,3925,37
1,10722,37
2,12100,37
3,9656,37
4,18989,37
5,8476,37
6,9642,37
7,12604,37
8,18731,37
9,5971,37
0,11733,38
1,6040,38
2,10648,38
3,15208,38
4,10765,38
5,8887,38
6,9940,38
7,3137,38
8,9450,38
9,5625,38
0,13622,39
1,6662,39
2,9062,39
3,4607,39
4,11854,39
5,12937,39
6,9657,39
7,6030,39
8,14444,39
9,13480,39
0,15174,40
1,15178,40
2,8251,40
3,19641,40
4,11828,40
5,18935,40
6,15646,40
7,7819,40
8,6273,40
9,15833,40
0,3874,41
1,10749,41
2,10426,41
3,4407,41
4,12621,41
5,7136,41
6,7985,41
7,4849,41
8,11261,41
9,11103,41
0,6324,42
1,4627,42
2,6416,42
3,5658,42
4,10018,42
5,5485,42
6,6163,42
7,8066,42
8,9038,42
9,13991,42
0,7220,43
1,6867,43
2,4040,43
3,17168,43
4,4580,43
5,3618,43
6,7035,43
7,5066,43
8,9214,43
9,4790,43
0,18877,44
1,6915,44
2,6274,44
3,5225,44
4,7510,44
5,10529,44
6,5656,44
7,4772,44
8,13963,44
9,7377,44
0,16534,45
1,10519,45
2,8533,45
3,16460,45
4,9644,45
5,14491,45
6,20838,45
7,10222,45
8,5079,45
9,24969,45
0,10285,46
1,8831,46
2,11361,46
3,8157,46
4,7012,46
5,20359,46
6,8585,46
7,8247,46
8,13765,46
9,8040,46
0,12571,47
1,8331,47
2,5574,47
3,12176,47
4,7269,47
5,6522,47
6,21271,47
7,7277,47
8,10424,47
9,7980,47
0,12426,48
1,17492,48
2,5602,48
3,3415,48
4,5864,48
5,4894,48
6,4234,48
7,4344,48
8,6367,48
9,9955,48
0,5748,49
1,8063,49
2,11212,49
3,9287,49
4,6545,49
5,7030,49
6,7596,49
7,9285,49
8,5524,49
9,4753,49
0,4413,50
1,8426,50
2,6095,50
3,9869,50
4,11087,50
5,11697,50
6,14940,50
7,5512,50
8,10142,50
9,3094,50
0,5167,51
1,5062,51
2,7426,51
3,5032,51
4,8581,51
5,5239,51
6,6439,51
7,3228,51
8,8863,51
9,7137,51
0,1266,52
1,5476,52
2,8095,52
3,6820,52
4,4932,52
5,13334,52
6,7349,52
7,5082,52
8,10647,52
9,3794,52
0,5238,53
1,7133,53
2,10283,53
3,10078,53
4,5197,53
5,9772,53
6,6421,53
7,6001,53
8,12688,53
9,16811,53
0,10491,54
1,11398,54
2,11715,54
3,7547,54
4,10844,54
5,12927,54
6,10153,54
7,5791,54
8,10664,54
9,21264,54
0,7129,55
1,5081,55
2,9282,55
3,6099,55
4,12541,55
5,6248,55
6,9406,55
7,20378,55
8,6977,55
9,8196,55
0,6956,56
1,9684,56
2,6085,56
3,12802,56
4,3381,56
5,9454,56
6,12506,56
7,4674,56
8,10178,56
9,8702,56
0,7022,57
1,13354,57
2,6760,57
3,9684,57
4,14490,57
5,2169,57
6,3040,57
7,7887,57
8,3567,57
9,12676,57
0,9048,58
1,9001,58
2,13888,58
3,14985,58
4,6622,58
5,11815,58
6,11566,58
7,7909,58
8,7835,58
9,9404,58
0,11542,59
1,4659,59
2,10434,59
3,17637,59
4,4400,59
5,10555,59
6,3661,59
7,10444,59
8,6381,59
9,15681,59
0,4422,60
1,5044,60
2,6560,60
3,4302,60
4,4639,60
5,5067,60
6,4353,60
7,2421,60
8,5209,60
9,3850,60
0,5745,61
1,9068,61
2,9408,61
3,9859,61
4,6765,61
5,13315,61
6,3180,61
7,16354,61
8,10815,61
9,12604,61
0,16988,62
1,5855,62
2,6747,62
3,5534,62
4,20314,62
5,13260,62
6,9592,62
7,8346,62
8,8217,62
9,8756,62
0,6185,63
1,9973,63
2,3461,63
3,4103,63
4,2284,63
5,7631,63
6,5246,63
7,3558,63
8,4252,63
9,7342,63
0,11311,64
1,10041,64
2,5398,64
3,10318,64
4,11657,64
5,10363,64
6,15860,64
7,8845,64
8,9916,64
9,3838,64
0,7612,65
1,18463,65
2,10583,65
3,10063,65
4,9690,65
5,4860,65
6,10839,65
7,5840,65
8,2411,65
9,6185,65
0,13205,66
1,6743,66
2,14792,66
3,11063,66
4,7448,66
5,10278,66
6,12865,66
7,10387,66
8,16497,66
9,6114,66
0,7583,67
1,13670,67
2,6461,67
3,11466,67
4,8083,67
5,4913,67
6,5070,67
7,8009,67
8,3471,67
9,9880,67
0,5395,68
1,16175,68
2,7723,68
3,8723,68
4,13936,68
5,7813,68
6,18184,68
7,4382,68
8,23908,68
9,11801,68
0,12340,69
1,6838,69
2,6617,69
3,4884,69
4,19291,69
5,14832,69
6,10443,69
7,14413,69
8,7048,69
9,5128,69
0,18064,70
1,6953,70
2,7837,70
3,8131,70
4,7605,70
5,9840,70
6,6734,70
7,13297,70
8,9136,70
9,8329,70
0,8941,71
1,4629,71
2,5026,71
3,4589,71
4,9018,71
5,12000,71
6,9135,71
7,7533,71
8,4244,71
9,4174,71
0,11102,72
1,6512,72
2,8110,72
3,12817,72
4,9608,72
5,8598,72
6,9145,72
7,14174,72
8,10875,72
9,16583,72
0,5497,73
1,8992,73
2,9830,73
3,11314,73
4,9458,73
5,7186,73
6,5940,73
7,17350,73
8,8475,73
9,11782,73
0,9468,74
1,11473,74
2,11207,74
3,13912,74
4,14122,74
5,9880,74
6,8983,74
7,9408,74
8,10564,74
9,10768,74
0,7630,75
1,13727,75
2,4252,75
3,6394,75
4,3641,75
5,4457,75
6,11891,75
7,9450,75
8,4477,75
9,7764,75
0,8226,76
1,5889,76
2,10398,76
3,5868,76
4,8153,76
5,4818,76
6,9565,76
7,8529,76
8,9151,76
9,9835,76
0,3581,77
1,3721,77
2,5017,77
3,6283,77
4,3800,77
5,4506,77
6,4364,77
7,5749,77
8,3304,77
9,3674,77
0,4151,78
1,11702,78
2,5680,78
3,5123,78
4,11321,78
5,15576,78
6,6364,78
7,10620,78
8,9146,78
9,3412,78
0,12418,79
1,10916,79
2,11031,79
3,7108,79
4,14864,79
5,8815,79
6,15172,79
7,11936,79
8,7762,79
9,10303,79
0,10653,80
1,13165,80
2,13676,80
3,13106,80
4,17491,80
5,9691,80
6,11937,80
7,13435,80
8,14354,80
9,11106,80
0,10808,81
1,9134,81
2,5555,81
3,6181,81
4,7958,81
5,15515,81
6,15301,81
7,3259,81
8,4930,81
9,3410,81
0,12991,82
1,5504,82
2,13435,82
3,5811,82
4,9480,82
5,13373,82
6,3122,82
7,8159,82
8,12726,82
9,6924,82
0,12452,83
1,12048,83
2,8022,83
3,2327,83
4,8148,83
5,5798,83
6,6882,83
7,7079,83
8,8566,83
9,12545,83
0,6726,84
1,10716,84
2,13083,84
3,7672,84
4,16514,84
5,12823,84
6,13186,84
7,11795,84
8,15388,84
9,15810,84
0,3871,85
1,20808,85
2,8108,85
3,6795,85
4,16260,85
5,6112,85
6,11375,85
7,8027,85
8,4197,85
9,6117,85
