count,latency,loop
0,24588,0
1,17883,0
2,22648,0
3,18557,0
4,20232,0
5,18957,0
6,19076,0
7,17893,0
8,21550,0
9,16999,0
0,11637,1
1,16455,1
2,12482,1
3,14744,1
4,13954,1
5,10952,1
6,13714,1
7,15385,1
8,15537,1
9,14826,1
0,12906,2
1,12510,2
2,5801,2
3,4899,2
4,6526,2
5,14067,2
6,9413,2
7,16019,2
8,7299,2
9,10489,2
0,13864,3
1,18804,3
2,17963,3
3,12975,3
4,18808,3
5,15322,3
6,9031,3
7,25996,3
8,28869,3
9,16778,3
0,28246,4
1,37472,4
2,40029,4
3,21444,4
4,19004,4
5,36462,4
6,22749,4
7,27417,4
8,34485,4
9,38984,4
0,22598,5
1,20009,5
2,16894,5
3,15345,5
4,20278,5
5,9700,5
6,17665,5
7,20082,5
8,12530,5
9,17168,5
0,26401,6
1,23477,6
2,27666,6
3,30549,6
4,35336,6
5,24201,6
6,37977,6
7,39533,6
8,29014,6
9,20170,6
0,26289,7
1,38733,7
2,45596,7
3,32335,7
4,34106,7
5,45192,7
6,42167,7
7,44636,7
8,41003,7
9,26157,7
0,16203,8
1,18025,8
2,21906,8
3,20445,8
4,18687,8
5,23907,8
6,21250,8
7,16892,8
8,19500,8
9,20060,8
0,10605,9
1,28984,9
2,19110,9
3,15846,9
4,17193,9
5,16437,9
6,19072,9
7,15996,9
8,17596,9
9,20656,9
0,21198,10
1,23237,10
2,24415,10
3,20192,10
4,19874,10
5,19987,10
6,10433,10
7,12056,10
8,20311,10
9,20066,10
0,4034,11
1,15405,11
2,19165,11
3,17282,11
4,18475,11
5,15637,11
6,18926,11
7,21201,11
8,21515,11
9,19787,11
0,12568,12
1,14746,12
2,15625,12
3,15759,12
4,15631,12
5,17929,12
6,17788,12
7,24520,12
8,17441,12
9,17372,12
0,26366,13
1,30120,13
2,21188,13
3,16192,13
4,20558,13
5,26278,13
6,20618,13
7,18800,13
8,30745,13
9,26277,13
0,26455,14
1,28446,14
2,29325,14
3,28267,14
4,28641,14
5,17082,14
6,32052,14
7,18186,14
8,26279,14
9,27684,14
0,21773,15
1,23509,15
2,23175,15
3,24122,15
4,14379,15
5,22368,15
6,21001,15
7,20292,15
8,12030,15
9,11854,15
0,19736,16
1,18471,16
2,20178,16
3,16957,16
4,18610,16
5,19022,16
6,18730,16
7,22980,16
8,14765,16
9,17613,16
0,23026,17
1,19257,17
2,21180,17
3,18633,17
4,22323,17
5,19040,17
6,23951,17
7,21424,17
8,28016,17
9,23464,17
0,19255,18
1,18860,18
2,21925,18
3,18389,18
4,23852,18
5,17010,18
6,17182,18
7,25274,18
8,21349,18
9,26240,18
0,24167,19
1,20242,19
2,18640,19
3,18911,19
4,20136,19
5,22774,19
6,19389,19
7,16680,19
8,16340,19
9,15921,19
0,25241,20
1,24759,20
2,27497,20
3,31203,20
4,28626,20
5,27404,20
6,33944,20
7,31369,20
8,28744,20
9,25084,20
0,24413,21
1,25722,21
2,23346,21
3,19432,21
4,24128,21
5,20439,21
6,30317,21
7,22374,21
8,26564,21
9,21312,21
0,8631,22
1,6270,22
2,9821,22
3,5312,22
4,8663,22
5,8748,22
6,12578,22
7,4332,22
8,13692,22
9,11314,22
0,15134,23
1,11333,23
2,11843,23
3,16694,23
4,14020,23
5,17962,23
6,18705,23
7,12706,23
8,13195,23
9,13431,23
0,22101,24
1,35645,24
2,46071,24
3,15542,24
4,35123,24
5,19980,24
6,31266,24
7,10823,24
8,33386,24
9,36990,24
0,21566,25
1,22628,25
2,23928,25
3,20290,25
4,21429,25
5,24721,25
6,17477,25
7,22829,25
8,17472,25
9,18164,25
0,29274,26
1,27912,26
2,20077,26
3,28184,26
4,19159,26
5,20262,26
6,29289,26
7,28254,26
8,19404,26
9,28680,26
0,8180,27
1,12577,27
2,14140,27
3,6023,27
4,10383,27
5,10969,27
6,8531,27
7,5860,27
8,15132,27
9,11395,27
0,16403,28
1,24594,28
2,25795,28
