count,latency,loop
0,10432,0
1,15399,0
2,11142,0
3,3818,0
4,5469,0
5,9145,0
6,14445,0
7,10930,0
8,10571,0
9,7910,0
0,5858,1
1,3847,1
2,5396,1
3,8410,1
4,3458,1
5,4863,1
6,9703,1
7,8289,1
8,9017,1
9,9101,1
0,9293,2
1,7921,2
2,5265,2
3,6865,2
4,6334,2
5,9082,2
6,6182,2
7,6362,2
8,6465,2
9,13385,2
0,2956,3
1,3479,3
2,2080,3
3,3972,3
4,2284,3
5,4308,3
6,4106,3
7,7286,3
8,4860,3
9,4340,3
0,6319,4
1,9700,4
2,4333,4
3,8922,4
4,3559,4
5,2970,4
6,3011,4
7,5532,4
8,8426,4
9,6358,4
0,2120,5
1,3130,5
2,5650,5
3,2598,5
4,4234,5
5,1614,5
6,8602,5
7,2950,5
8,8882,5
9,6948,5
0,2260,6
1,1493,6
2,2295,6
3,2483,6
4,2852,6
5,6992,6
6,2634,6
7,8894,6
8,1707,6
9,1909,6
0,3468,7
1,5306,7
2,1933,7
3,3482,7
4,6866,7
5,19761,7
6,9495,7
7,10030,7
8,3884,7
9,5454,7
0,13820,8
1,3815,8
2,2807,8
3,3959,8
4,2191,8
5,7648,8
6,8391,8
7,7662,8
8,11533,8
9,3527,8
0,10906,9
1,7279,9
2,8908,9
3,4733,9
4,3311,9
5,4669,9
6,7140,9
7,5939,9
8,9060,9
9,8873,9
0,4607,10
1,6106,10
2,7670,10
3,5890,10
4,6285,10
5,6883,10
6,6446,10
7,9796,10
8,5967,10
9,11895,10
0,8763,11
1,7082,11
2,6008,11
3,5702,11
4,4161,11
5,1758,11
6,4394,11
7,10945,11
8,7179,11
9,11946,11
0,7359,12
1,5203,12
2,8552,12
3,13422,12
4,6692,12
5,11724,12
6,7222,12
7,14238,12
8,11317,12
9,3348,12
0,6744,13
1,7281,13
2,7490,13
3,15522,13
4,5839,13
5,8093,13
6,8801,13
7,6393,13
8,5922,13
9,4137,13
0,7141,14
1,6826,14
2,5394,14
3,3599,14
4,12252,14
5,6475,14
6,6194,14
7,12717,14
8,6763,14
9,4085,14
0,11569,15
1,9055,15
2,7106,15
3,8847,15
4,7805,15
5,11611,15
6,9415,15
7,9335,15
8,10253,15
9,13014,15
0,6412,16
1,4785,16
2,11378,16
3,2914,16
4,3027,16
5,5245,16
6,5276,16
7,4582,16
8,4010,16
9,8445,16
0,8952,17
1,15995,17
2,6066,17
3,11260,17
4,9222,17
5,15832,17
6,9362,17
7,12051,17
8,7927,17
9,9911,17
0,7136,18
1,4299,18
2,18895,18
3,5922,18
4,7775,18
5,5116,18
6,8770,18
7,10100,18
8,6424,18
9,6781,18
0,5429,19
1,12854,19
2,12866,19
3,7091,19
4,9612,19
5,13852,19
6,12272,19
7,7444,19
8,10166,19
9,8056,19
0,8303,20
1,9535,20
2,13885,20
3,6510,20
4,7773,20
5,6135,20
6,14187,20
7,8061,20
8,6556,20
9,16920,20
0,5282,21
1,7151,21
2,3439,21
3,8486,21
4,7008,21
5,5060,21
6,2882,21
7,9236,21
8,14669,21
9,10947,21
0,8766,22
1,10130,22
2,5579,22
3,7600,22
4,10028,22
5,8686,22
6,9486,22
7,10592,22
8,9217,22
9,5544,22
0,2389,23
1,10649,23
2,4548,23
3,1343,23
4,1692,23
5,5271,23
6,3457,23
7,6723,23
8,3982,23
9,5887,23
0,5983,24
1,2663,24
2,5941,24
3,5100,24
4,4997,24
5,4463,24
6,5306,24
7,8353,24
8,9052,24
9,7815,24
0,3874,25
1,5290,25
2,8178,25
3,13240,25
4,3069,25
5,2895,25
6,4643,25
7,7725,25
8,3518,25
9,4631,25
0,11741,26
1,15404,26
2,11991,26
3,9384,26
4,12573,26
5,9626,26
6,13088,26
7,2987,26
8,9671,26
9,13437,26
0,6746,27
1,9787,27
2,7130,27
3,7762,27
4,3597,27
5,9818,27
6,8669,27
7,8552,27
8,6058,27
9,11368,27
0,10090,28
1,4208,28
2,4891,28
3,3818,28
4,10668,28
5,9444,28
6,6948,28
7,10389,28
8,4827,28
9,5164,28
0,4289,29
1,9862,29
2,3823,29
3,12406,29
4,5436,29
5,5719,29
6,3873,29
7,2665,29
8,6522,29
9,4986,29
0,4237,30
1,4027,30
2,7196,30
3,2740,30
4,6502,30
5,13976,30
6,7529,30
7,3841,30
8,2811,30
9,6899,30
0,3499,31
1,13108,31
2,5437,31
3,12138,31
4,5964,31
5,13658,31
6,8763,31
7,9259,31
8,6323,31
9,3211,31
0,6334,32
1,13429,32
2,4783,32
3,13286,32
4,4202,32
5,12491,32
6,14558,32
7,10163,32
8,10533,32
9,21245,32
0,12728,33
1,12781,33
2,16223,33
3,15157,33
4,12260,33
5,12480,33
6,11755,33
7,6536,33
8,12817,33
9,13011,33
0,8095,34
1,4488,34
2,6868,34
3,8668,34
4,11105,34
5,4966,34
6,6297,34
7,6446,34
8,7891,34
9,6161,34
0,7958,35
1,8861,35
2,7693,35
3,8193,35
4,6991,35
5,9068,35
6,15332,35
7,8625,35
8,14748,35
9,14558,35
0,7985,36
1,8042,36
2,8053,36
3,8296,36
4,8413,36
5,3469,36
6,6802,36
