count,latency,loop
0,28065,0
1,23080,0
2,21294,0
3,23202,0
4,18681,0
5,19161,0
6,17101,0
7,22006,0
8,26181,0
9,27162,0
0,31660,1
1,31461,1
2,16138,1
3,33549,1
4,16512,1
5,13239,1
6,13531,1
7,35912,1
8,36607,1
9,33539,1
0,23653,2
1,25372,2
2,11631,2
3,20389,2
4,10088,2
5,23915,2
6,20247,2
7,19853,2
8,14838,2
9,25627,2
0,12593,3
1,14246,3
2,13621,3
3,17754,3
4,17586,3
5,21159,3
6,18181,3
7,16901,3
8,13666,3
9,18181,3
0,11465,4
1,6440,4
2,9056,4
3,12577,4
4,7576,4
5,7864,4
6,13382,4
7,15713,4
8,15072,4
9,13832,4
0,34171,5
1,17854,5
2,28882,5
3,27008,5
4,20029,5
5,32580,5
6,27082,5
7,31637,5
8,28993,5
9,33618,5
0,20005,6
1,21243,6
2,23976,6
3,17998,6
4,15858,6
5,13709,6
6,18793,6
7,18638,6
8,15423,6
9,12080,6
0,17871,7
1,16271,7
2,18667,7
3,12797,7
4,22464,7
5,15762,7
6,18312,7
7,21854,7
8,26515,7
9,20852,7
0,33100,8
1,35098,8
2,31998,8
3,20825,8
4,42072,8
5,35347,8
6,12382,8
7,36307,8
8,38828,8
9,25683,8
0,31837,9
1,32482,9
2,25811,9
3,32083,9
4,31903,9
5,29670,9
6,29524,9
7,25664,9
8,29183,9
9,25955,9
0,14362,10
1,30981,10
2,36812,10
3,33055,10
4,33109,10
5,33373,10
6,32963,10
7,33251,10
8,16941,10
9,31125,10
0,36398,11
1,35016,11
2,15924,11
3,33978,11
4,40451,11
5,14776,11
6,35053,11
7,37279,11
8,34642,11
9,17181,11
0,16043,12
1,12034,12
2,9717,12
3,9737,12
4,10920,12
5,13013,12
6,13047,12
7,7854,12
8,12688,12
9,12629,12
0,13119,13
1,4769,13
2,6179,13
3,15093,13
4,8632,13
5,11375,13
6,13284,13
7,6155,13
8,8325,13
9,10915,13
0,21755,14
1,16468,14
2,14973,14
3,13123,14
4,17681,14
5,12313,14
6,11526,14
7,19954,14
8,15902,14
9,14650,14
0,14957,15
1,17603,15
2,13069,15
3,14300,15
4,8746,15
5,13340,15
6,16659,15
7,11260,15
8,14666,15
9,16637,15
0,18064,16
1,20120,16
2,20553,16
3,15602,16
4,19251,16
5,6425,16
6,15154,16
7,10376,16
8,18281,16
9,15094,16
0,34149,17
1,20412,17
2,24229,17
3,21861,17
4,27267,17
5,23404,17
6,31950,17
7,34079,17
8,23978,17
9,33876,17
0,12654,18
1,17529,18
2,12727,18
3,6934,18
4,10849,18
5,15136,18
6,11002,18
7,19368,18
8,18954,18
9,15471,18
0,21948,19
1,16042,19
2,15455,19
3,18560,19
4,13130,19
5,20664,19
6,15367,19
7,18925,19
8,20183,19
9,17132,19
0,28784,20
1,31229,20
2,22545,20
3,24365,20
4,23120,20
5,33887,20
6,33122,20
7,26154,20
8,32180,20
9,22236,20
0,23994,21
1,26927,21
2,34153,21
3,28327,21
4,31377,21
5,30944,21
6,26589,21
