count,latency,loop
0,19998,0
1,16910,0
2,16127,0
3,14153,0
4,14424,0
5,12867,0
6,14845,0
7,13623,0
8,17704,0
9,15826,0
0,22457,1
1,21564,1
2,34132,1
3,24915,1
4,15816,1
5,18323,1
6,12254,1
7,21137,1
8,15789,1
9,29092,1
0,15118,2
1,20898,2
2,15821,2
3,22365,2
4,7734,2
5,20349,2
6,10020,2
7,20214,2
8,17640,2
9,8472,2
0,23855,3
1,24089,3
2,22423,3
3,22989,3
4,23104,3
5,25545,3
6,9271,3
7,27432,3
8,26425,3
9,33331,3
0,10225,4
1,23545,4
2,13896,4
3,19897,4
4,15744,4
5,14049,4
6,13448,4
7,8660,4
8,14040,4
9,15276,4
0,14023,5
1,14047,5
2,7325,5
3,10546,5
4,14422,5
5,13744,5
6,7749,5
7,13628,5
8,9252,5
9,16655,5
0,29172,6
1,24746,6
2,16967,6
3,24398,6
4,23971,6
5,23576,6
6,20699,6
7,22671,6
8,26549,6
9,26343,6
0,20295,7
1,17296,7
2,21464,7
3,20658,7
4,23283,7
5,16892,7
6,18520,7
7,18369,7
8,19552,7
9,13045,7
0,20103,8
1,17282,8
2,23831,8
3,14216,8
4,20070,8
5,24580,8
6,6896,8
7,23540,8
8,21015,8
9,22707,8
0,12660,9
1,28444,9
2,15234,9
3,26203,9
4,27498,9
5,28478,9
6,28487,9
7,24023,9
8,27604,9
9,28235,9
0,24959,10
1,25096,10
2,23917,10
3,26722,10
4,28484,10
5,11493,10
6,28064,10
7,14120,10
8,23606,10
9,4395,10
0,22256,11
1,20784,11
2,25249,11
3,13925,11
4,18203,11
5,19242,11
6,20569,11
7,21356,11
8,22533,11
9,22849,11
0,10694,12
1,7805,12
2,8375,12
3,10643,12
4,12983,12
5,10612,12
6,9153,12
7,8458,12
8,11613,12
9,8882,12
0,14889,13
1,14046,13
2,11624,13
3,16213,13
4,16138,13
5,9038,13
6,13007,13
7,16748,13
8,20811,13
9,16907,13
0,8476,14
1,12741,14
2,11109,14
3,10528,14
4,8509,14
5,6646,14
6,7810,14
7,6944,14
8,9885,14
9,7386,14
0,16793,15
1,12009,15
2,17587,15
3,8888,15
4,20891,15
5,17355,15
6,15474,15
7,14925,15
8,20365,15
9,12545,15
0,15513,16
1,8592,16
2,7059,16
3,9195,16
4,6147,16
5,14982,16
6,8392,16
7,7632,16
8,25677,16
9,18133,16
0,12726,17
1,14472,17
2,13811,17
3,16728,17
4,16168,17
5,17877,17
6,16385,17
7,12860,17
8,12222,17
9,11437,17
0,8177,18
1,7419,18
2,8624,18
3,11834,18
4,13921,18
5,9401,18
6,18355,18
7,9975,18
8,9995,18
9,19023,18
0,6602,19
1,18319,19
2,15435,19
3,14892,19
4,14920,19
5,13640,19
6,16992,19
7,13853,19
8,17729,19
9,12426,19
0,14181,20
1,20372,20
2,17789,20
3,19878,20
4,20357,20
5,20865,20
6,13768,20
7,9568,20
8,20248,20
9,15029,20
0,12188,21
1,15108,21
2,10213,21
3,15682,21
4,12607,21
5,15485,21
6,8182,21
7,11290,21
8,12419,21
9,8877,21
0,9312,22
1,13115,22
2,4343,22
3,20643,22
4,12208,22
5,22469,22
6,11463,22
7,10175,22
8,9814,22
9,11765,22
0,22185,23
1,24856,23
2,24724,23
3,26789,23
4,26887,23
5,17269,23
6,28429,23
7,22926,23
8,14431,23
9,24057,23
0,21523,24
1,21442,24
2,15144,24
3,12408,24
4,10919,24
5,19865,24
6,28121,24
7,11877,24
8,19910,24
9,22148,24
0,27124,25
1,21815,25
2,5020,25
3,12842,25
4,22174,25
5,15106,25
6,13315,25
7,13075,25
8,7093,25
9,8324,25
0,10061,26
1,7614,26
2,11835,26
3,10157,26
4,8614,26
5,9954,26
6,6521,26
7,11749,26
8,16132,26
9,10068,26
0,16124,27
1,23763,27
2,17951,27
3,8274,27
4,9249,27
5,22526,27
6,15771,27
7,26772,27
8,22887,27
9,24830,27
0,20782,28
1,31459,28
2,19150,28
3,17945,28
4,24457,28
5,21807,28
6,23150,28
7,29147,28
8,26816,28
9,29726,28
0,18392,29
1,5347,29
2,7196,29
3,11219,29
4,10661,29
5,9927,29
6,6478,29
7,8801,29
8,4325,29
9,14702,29
0,13412,30
1,10822,30
2,20219,30
3,14987,30
4,13480,30
5,16079,30
6,21465,30
7,12152,30
8,17788,30
9,13486,30
0,10415,31
1,11473,31
2,13545,31
3,13091,31
4,9567,31
5,8394,31
6,10544,31
7,14781,31
8,11744,31
9,11435,31
0,9712,32
1,10511,32
2,6130,32
3,14555,32
4,6329,32
5,18249,32
6,15891,32
7,9329,32
8,6790,32
9,26970,32
0,4600,33
1,4601,33
2,10622,33
3,9199,33
4,18689,33
5,10990,33
6,12110,33
7,12566,33
8,12942,33
9,13904,33
0,16446,34
1,20729,34
2,18104,34
3,10928,34
4,14522,34
5,15634,34
6,11566,34
7,10917,34
8,12645,34
9,15153,34
0,18040,35
