count,latency,loop
0,5081,0
1,15562,0
2,10720,0
3,8357,0
4,6546,0
5,5172,0
6,5064,0
7,7893,0
8,6378,0
9,5960,0
0,6548,1
1,11013,1
2,7685,1
3,12591,1
4,9465,1
5,12815,1
6,10848,1
7,5898,1
8,3918,1
9,16463,1
0,7915,2
1,5997,2
2,10859,2
3,5470,2
4,8729,2
5,11709,2
6,9038,2
7,6208,2
8,7105,2
9,7038,2
0,10370,3
1,4580,3
2,8391,3
3,5853,3
4,8013,3
5,3341,3
6,9110,3
7,4715,3
8,3241,3
9,7908,3
0,6269,4
1,6479,4
2,11998,4
3,7251,4
4,5834,4
5,24386,4
6,5627,4
7,5380,4
8,7247,4
9,20640,4
0,7473,5
1,3477,5
2,12860,5
3,2994,5
4,3618,5
5,13884,5
6,5843,5
7,6494,5
8,5194,5
9,6009,5
0,7532,6
1,4378,6
2,21885,6
3,3799,6
4,10596,6
5,10362,6
6,7631,6
7,11213,6
8,8625,6
9,14748,6
0,5863,7
1,11610,7
2,6604,7
3,5517,7
4,8948,7
5,9317,7
6,14986,7
7,5917,7
8,3444,7
9,10625,7
0,8730,8
1,6964,8
2,7556,8
3,8617,8
4,12834,8
5,9236,8
6,11113,8
7,7433,8
8,8104,8
9,10565,8
0,6665,9
1,12133,9
2,23932,9
3,6942,9
4,6675,9
5,8553,9
6,8349,9
7,7109,9
8,9251,9
9,8912,9
0,10543,10
1,2417,10
2,3605,10
3,7440,10
4,5900,10
5,2920,10
6,4412,10
7,7984,10
8,5320,10
9,7042,10
0,3177,11
1,5420,11
2,3434,11
3,3855,11
4,13287,11
5,7040,11
6,6034,11
7,11953,11
8,10882,11
9,16246,11
0,3524,12
1,6731,12
2,7750,12
3,9175,12
4,13479,12
5,4689,12
6,7139,12
7,4486,12
8,6104,12
9,13867,12
0,3911,13
1,11075,13
2,3548,13
3,10544,13
4,9300,13
5,11748,13
6,6591,13
7,3196,13
8,2859,13
9,4710,13
0,8033,14
1,8496,14
2,6143,14
3,7253,14
4,10149,14
5,8722,14
6,9848,14
7,15852,14
8,6392,14
9,15757,14
0,8599,15
1,5280,15
2,4650,15
3,19834,15
4,20887,15
5,6870,15
6,12857,15
7,7305,15
8,17391,15
9,6789,15
0,8943,16
1,7485,16
2,7327,16
3,7983,16
4,13445,16
5,9571,16
6,7643,16
7,8478,16
8,6725,16
9,7590,16
0,3617,17
1,6317,17
2,6755,17
3,4475,17
4,5824,17
5,10381,17
6,7488,17
7,6729,17
8,3124,17
9,6127,17
0,11998,18
1,3032,18
2,2674,18
3,5383,18
4,6399,18
5,2370,18
6,6705,18
7,9724,18
8,4864,18
9,5136,18
0,6334,19
1,8649,19
2,5936,19
3,5546,19
4,20553,19
5,10599,19
6,10727,19
7,12508,19
8,10234,19
9,5205,19
0,5815,20
1,16493,20
2,14752,20
3,7729,20
4,4084,20
5,10536,20
6,10486,20
7,6494,20
8,6069,20
9,2857,20
0,23197,21
1,10354,21
2,8759,21
3,11750,21
4,5062,21
5,13705,21
6,13147,21
7,8780,21
8,26482,21
9,8616,21
0,5551,22
1,4460,22
2,10203,22
3,14776,22
4,7136,22
5,7811,22
6,6243,22
7,11064,22
8,9549,22
9,9562,22
0,13451,23
1,14956,23
