count,latency,loop
0,23392,0
1,25450,0
2,23206,0
3,24436,0
4,29424,0
5,22150,0
6,27537,0
7,20020,0
8,27074,0
9,28383,0
0,22920,1
1,21865,1
2,21402,1
3,18497,1
4,11693,1
5,18107,1
6,13590,1
7,21539,1
8,19298,1
9,18272,1
0,23793,2
1,10054,2
2,27844,2
3,20242,2
4,18842,2
5,24740,2
6,17355,2
7,20237,2
8,17030,2
9,19871,2
0,11192,3
1,18666,3
2,17963,3
3,19829,3
4,16325,3
5,17822,3
6,13786,3
7,15947,3
8,19808,3
9,13917,3
0,28666,4
1,28442,4
2,28603,4
3,29268,4
4,25763,4
5,9417,4
6,12685,4
7,32017,4
8,30754,4
9,26274,4
0,26141,5
1,28258,5
2,20978,5
3,27621,5
4,20587,5
5,20077,5
6,30404,5
7,25712,5
8,19345,5
9,29127,5
0,29148,6
1,16112,6
2,29297,6
3,16839,6
4,27088,6
5,10606,6
6,25450,6
7,25337,6
8,23489,6
9,15257,6
0,18888,7
1,18212,7
2,11630,7
3,14922,7
4,19818,7
5,16724,7
6,15770,7
7,14444,7
8,19992,7
9,14318,7
0,17126,8
1,22652,8
2,20691,8
3,17418,8
4,20236,8
5,17628,8
6,17286,8
7,16020,8
8,21617,8
9,22549,8
0,24302,9
1,14706,9
2,15537,9
3,17371,9
4,15136,9
5,12801,9
6,14451,9
7,15000,9
8,19176,9
9,18844,9
0,11328,10
1,7366,10
2,14247,10
3,16717,10
4,12209,10
5,14759,10
6,18381,10
7,14003,10
8,14184,10
9,9720,10
0,31353,11
1,35625,11
2,29971,11
3,37047,11
4,23794,11
5,33500,11
6,36276,11
7,41906,11
8,23280,11
9,40139,11
0,17957,12
1,12227,12
2,16681,12
3,22614,12
4,15382,12
5,22568,12
6,13701,12
7,11307,12
8,19221,12
9,21656,12
0,8478,13
1,12569,13
2,9527,13
3,7227,13
4,11022,13
5,7859,13
6,11234,13
7,20037,13
8,9356,13
9,10210,13
0,7172,14
1,18426,14
2,15869,14
3,18948,14
4,20775,14
5,15732,14
6,9606,14
7,17544,14
8,19349,14
9,13407,14
0,15863,15
1,12948,15
2,14715,15
3,20187,15
4,15604,15
5,14342,15
6,12407,15
7,17300,15
8,15853,15
9,17292,15
0,13917,16
1,14901,16
2,19161,16
3,20630,16
4,15820,16
5,19051,16
6,17442,16
7,21422,16
8,17549,16
9,18100,16
0,6094,17
1,6503,17
2,7162,17
3,11694,17
4,14571,17
5,11058,17
6,17966,17
7,20278,17
8,5670,17
9,12879,17
0,37610,18
1,38974,18
2,23049,18
3,40010,18
4,39193,18
5,46975,18
6,27165,18
7,42627,18
8,45920,18
9,9196,18
0,33285,19
1,35810,19
2,31767,19
3,32872,19
4,29730,19
5,31226,19
6,30463,19
7,29920,19
8,32439,19
9,33650,19
0,19295,20
1,25579,20
2,27312,20
3,21343,20
4,23331,20
5,26804,20
6,20109,20
7,24568,20
8,16765,20
9,16539,20
0,33847,21
1,32107,21
2,36261,21
3,31657,21
4,35635,21
5,33445,21
6,36293,21
7,37032,21
8,34086,21
9,34037,21
0,25326,22
1,30233,22
2,25409,22
3,27842,22
4,30366,22
5,27871,22
6,29742,22
7,26229,22
8,25090,22
9,27747,22
0,29586,23
1,33079,23
2,26485,23
3,26303,23
4,34116,23
5,31736,23
6,34841,23
7,27885,23
8,30131,23
9,32471,23
0,23399,24
1,35494,24
2,30957,24
3,33091,24
4,24415,24
5,33388,24
6,29935,24
7,26241,24
8,29482,24
9,31563,24
0,19344,25
1,15945,25
2,33803,25
3,31509,25
4,35005,25
5,31224,25
6,19494,25
7,30347,25
8,29495,25
9,30511,25
0,35334,26
1,30143,26
2,34918,26
3,35892,26
4,37994,26
5,29774,26
6,40437,26
7,28463,26
8,29312,26
9,30293,26
0,16355,27
1,37481,27
2,28673,27
3,19164,27
4,34066,27
5,28630,27
6,31342,27
7,32479,27
8,28323,27
9,33461,27
0,31770,28
1,28242,28
2,31124,28
3,41207,28
4,31853,28
5,41153,28
6,28498,28
7,27785,28
8,40855,28
9,40824,28
0,33422,29
1,36390,29
2,37224,29
3,42682,29
4,14797,29
5,38826,29
6,43405,29
7,32740,29
8,44032,29
9,35464,29
0,25678,30
1,19463,30
2,17710,30
3,20564,30
4,15165,30
5,16777,30
6,19503,30
7,16664,30
8,19267,30
9,18818,30
0,25935,31
1,27865,31
2,20446,31
3,24295,31
4,16556,31
5,24998,31
6,27379,31
7,15318,31
8,30954,31
9,24787,31
0,11767,32
1,15879,32
2,12596,32
3,13884,32
4,16059,32
5,7550,32
6,7566,32
7,16405,32
8,12970,32
9,12693,32
0,36281,33
1,27750,33
2,24755,33
3,25563,33
4,39344,33
5,29625,33
6,25048,33
7,30622,33
8,27574,33
9,27625,33
0,26525,34
1,13061,34
2,25540,34
3,27204,34
4,26749,34
5,10459,34
6,13418,34
7,11737,34
8,23487,34
9,26202,34
0,14462,35
1,15564,35
2,16166,35
3,11358,35
4,10912,35
5,17441,35
6,16377,35
7,9772,35
8,17885,35
9,15858,35
0,25004,36
1,23767,36
2,20699,36
3,20679,36
4,24169,36
5,24706,36
6,13585,36
7,23371,36
8,25247,36
9,13927,36
0,14432,37
1,11542,37
2,18005,37
3,11022,37
4,15747,37
5,9403,37
6,15753,37
7,11417,37
8,9554,37
9,15415,37
0,29805,38
1,11089,38
2,7489,38
3,12462,38
4,8147,38
5,28229,38
6,18701,38
7,28460,38
8,18905,38
9,15968,38
0,13160,39
1,52716,39
2,51536,39
3,32290,39
4,51266,39
5,33069,39
6,11967,39
7,29809,39
8,29482,39
9,33942,39
0,33229,40
1,26145,40
2,25444,40
3,13473,40
4,30990,40
5,13832,40
6,29299,40
7,10973,40
8,12840,40
9,26273,40
0,8402,41
1,13314,41
2,28843,41
3,16235,41
4,17038,41
5,9621,41
6,5660,41
7,18458,41
8,14044,41
9,20774,41
0,16815,42
1,18075,42
2,11540,42
3,20790,42
4,18340,42
5,14906,42
6,18741,42
7,15451,42
8,20713,42
9,18761,42
0,15573,43
1,12784,43
2,14535,43
3,11543,43
4,14365,43
5,12105,43
6,15095,43
7,11559,43
8,13317,43
9,9925,43
0,29332,44
1,26084,44
2,25660,44
3,12272,44
4,13744,44
5,25997,44
6,27828,44
7,23456,44
8,7440,44
9,12048,44
0,18054,45
1,21584,45
2,27045,45
3,18829,45
4,21509,45
5,22243,45
6,15322,45
7,22951,45
8,21299,45
9,20429,45
0,24410,46
1,28462,46
2,27192,46
3,32962,46
4,27000,46
5,13191,46
6,27343,46
7,31138,46
8,13572,46
9,26758,46
0,14113,47
1,15970,47
2,18453,47
3,21287,47
4,17173,47
5,17300,47
6,19004,47
7,15247,47
8,22385,47
9,19788,47
0,24052,48
1,20759,48
2,11144,48
3,20236,48
4,6535,48
5,9488,48
6,17295,48
7,9647,48
8,19322,48
9,19341,48
0,18397,49
1,16177,49
2,11275,49
3,14957,49
4,15025,49
5,17880,49
6,19058,49
7,14595,49
8,12497,49
9,13983,49
0,29574,50
1,21549,50
2,28562,50
3,28995,50
4,16052,50
5,20838,50
6,18567,50
7,21676,50
8,28929,50
9,28945,50
0,15456,51
1,9138,51
2,15585,51
3,12695,51
4,15263,51
5,9467,51
6,12992,51
7,15340,51
8,12251,51
9,13427,51
0,15576,52
1,14653,52
2,17558,52
3,15614,52
4,13670,52
5,17984,52
6,14347,52
7,14419,52
8,19496,52
9,12136,52
0,10894,53
1,13062,53
2,14106,53
3,9348,53
4,15804,53
5,13216,53
6,11167,53
7,9351,53
8,10846,53
9,16129,53
0,12816,54
1,16264,54
2,13331,54
3,9322,54
4,13298,54
5,11765,54
6,13141,54
7,13435,54
8,9777,54
9,12238,54
0,24299,55
1,16091,55
2,21287,55
3,32940,55
4,23574,55
5,39883,55
6,36110,55
7,39046,55
8,28862,55
9,8314,55
0,32997,56
1,24844,56
2,25505,56
3,54115,56
4,51188,56
5,30113,56
6,49798,56
7,52792,56
8,51144,56
9,30918,56
0,36112,57
1,31320,57
2,43038,57
3,37409,57
4,31218,57
5,18347,57
6,19835,57
7,32863,57
8,39962,57
9,38467,57
0,24296,58
1,19039,58
2,20921,58
3,15276,58
4,15374,58
5,14657,58
6,18113,58
7,11715,58
8,18700,58
9,14269,58
0,44954,59
1,13889,59
2,44401,59
3,32941,59
4,41006,59
5,32466,59
6,34376,59
7,42577,59
8,41515,59
9,41352,59
0,25925,60
1,24077,60
2,20273,60
3,23753,60
4,22546,60
5,17322,60
6,30771,60
7,22598,60
8,19110,60
9,26432,60
0,37774,61
1,37823,61
2,29198,61
3,36376,61
4,25774,61
5,24441,61
6,15326,61
7,26109,61
8,28543,61
9,17502,61
0,11876,62
1,9692,62
2,9582,62
3,10287,62
4,5662,62
5,22795,62
6,13960,62
7,19916,62
8,14977,62
9,10534,62
0,10532,63
1,8114,63
2,16913,63
3,11326,63
4,13702,63
5,18659,63
6,11164,63
7,21470,63
8,15076,63
9,12362,63
0,15309,64
1,15445,64
2,15931,64
3,17825,64
4,21466,64
5,19111,64
6,19652,64
7,17578,64
8,18733,64
9,15849,64
0,15034,65
1,12730,65
2,15125,65
3,17511,65
4,21147,65
5,19606,65
6,15729,65
7,13949,65
8,22358,65
9,23642,65
0,29408,66
1,30100,66
2,30405,66
3,20690,66
4,32469,66
5,29915,66
6,18930,66
7,30592,66
8,31202,66
9,32107,66
0,20905,67
1,24152,67
2,26277,67
3,23769,67
4,19728,67
5,20483,67
6,23101,67
7,25623,67
8,16478,67
9,21179,67
0,39424,68
1,32623,68
2,36074,68
3,24694,68
4,50682,68
5,9661,68
6,35276,68
7,45482,68
8,34473,68
9,35041,68
0,41767,69
1,56087,69
2,40719,69
3,39845,69
4,40402,69
5,43156,69
6,21374,69
7,37709,69
8,43263,69
9,43298,69
0,44811,70
1,25049,70
2,39626,70
3,50016,70
4,22928,70
5,38208,70
6,42458,70
7,39081,70
8,41140,70
9,31769,70
0,29504,71
1,26653,71
2,27087,71
3,37103,71
4,34305,71
5,24528,71
6,33663,71
7,28107,71
8,33479,71
9,26845,71
0,15446,72
1,30186,72
2,24463,72
3,20643,72
4,24833,72
5,28835,72
6,29847,72
7,22807,72
8,13122,72
9,29481,72
0,21596,73
1,14711,73
2,12535,73
3,18447,73
4,15308,73
5,12148,73
6,17272,73
7,21942,73
8,20017,73
9,15473,73
0,17459,74
1,20869,74
2,21990,74
3,30542,74
4,23834,74
5,21564,74
6,17379,74
7,29504,74
8,27746,74
9,20302,74
0,17356,75
1,16521,75
2,11986,75
3,12127,75
4,18442,75
5,6041,75
6,9218,75
7,19184,75
8,13427,75
9,10082,75
0,14268,76
1,11599,76
2,14586,76
3,13449,76
4,11667,76
5,11743,76
6,16980,76
7,15790,76
8,10496,76
9,14759,76
0,18892,77
1,23952,77
2,15890,77
3,22144,77
4,19976,77
5,22613,77
6,19296,77
7,17539,77
8,21787,77
9,18009,77
0,27858,78
1,25826,78
2,28171,78
3,31982,78
4,22369,78
5,43845,78
6,34339,78
7,23834,78
8,18988,78
9,32976,78
0,27137,79
1,19990,79
2,26432,79
3,19209,79
4,28937,79
5,15362,79
6,14036,79
7,25607,79
8,20061,79
9,29088,79
0,29328,80
1,27194,80
2,13309,80
3,29042,80
4,12741,80
5,30009,80
6,28580,80
7,26321,80
8,13165,80
9,32123,80
0,24786,81
1,29881,81
2,25686,81
3,29396,81
4,28852,81
5,25337,81
6,27158,81
7,26287,81
8,27387,81
9,30696,81
0,20294,82
1,21238,82
2,20179,82
3,19020,82
4,21208,82
5,23290,82
6,13447,82
7,16091,82
8,17281,82
9,16570,82
0,16533,83
1,17698,83
2,19124,83
3,20933,83
4,15636,83
5,15454,83
6,16274,83
7,18480,83
8,18137,83
9,18542,83
0,8571,84
1,9279,84
2,13082,84
3,5656,84
4,16237,84
5,11458,84
6,12594,84
7,8859,84
8,8953,84
9,16305,84
0,14963,85
1,17116,85
2,10694,85
3,10745,85
4,12866,85
5,13052,85
6,10083,85
7,15291,85
8,16318,85
9,16100,85
0,13747,86
1,17056,86
2,16673,86
3,16382,86
4,14500,86
5,15427,86
6,13729,86
7,15497,86
8,17925,86
9,17800,86
0,30780,87
1,33245,87
2,16088,87
3,13702,87
4,18282,87
5,19449,87
6,18302,87
7,33973,87
8,33398,87
9,18909,87
0,18804,88
1,15188,88
2,18610,88
3,16775,88
4,21046,88
5,17488,88
6,20047,88
7,19318,88
8,15805,88
9,22297,88
0,14148,89
1,20038,89
2,19268,89
3,14699,89
4,18257,89
5,15535,89
6,19315,89
7,20254,89
8,18433,89
9,18143,89
0,17623,90
1,22693,90
2,18667,90
3,13784,90
4,21141,90
5,18774,90
6,17874,90
7,15475,90
8,12675,90
9,24926,90
0,24758,91
1,22383,91
2,30178,91
3,27903,91
4,27670,91
5,14713,91
6,16871,91
7,24701,91
8,22526,91
9,16744,91
0,12987,92
1,11529,92
2,45244,92
3,31458,92
4,45761,92
5,31838,92
6,31478,92
7,31340,92
8,44581,92
9,45002,92
0,28396,93
1,20892,93
2,21560,93
3,19257,93
4,28571,93
5,20616,93
6,17831,93
7,17541,93
8,19690,93
9,26159,93
0,39209,94
1,37762,94
2,35728,94
3,39897,94
4,39576,94
5,33658,94
6,35094,94
7,36022,94
8,12432,94
9,36143,94
0,19352,95
1,30200,95
2,16355,95
3,30545,95
4,17402,95
5,30600,95
6,30890,95
7,16247,95
8,17201,95
9,30514,95
0,16381,96
1,22711,96
2,16992,96
3,30225,96
4,32437,96
5,33004,96
6,29369,96
7,32480,96
8,24209,96
9,34259,96
0,26737,97
1,18523,97
2,24009,97
3,11180,97
4,25054,97
5,11437,97
6,18628,97
7,21845,97
8,20566,97
9,24095,97
0,35340,98
1,22965,98
2,34988,98
3,19055,98
4,21689,98
5,34005,98
6,19176,98
7,17542,98
8,34503,98
9,35109,98
0,13827,99
1,24946,99
2,25027,99
3,22207,99
4,19247,99
5,17147,99
6,13178,99
7,19992,99
8,21966,99
9,15840,99
