count,latency,loop
0,25603,0
1,24597,0
2,23492,0
3,20641,0
4,30861,0
5,18800,0
6,28374,0
7,25718,0
8,23516,0
9,28071,0
0,11935,1
1,14169,1
2,8391,1
3,10744,1
4,10888,1
5,10761,1
6,9657,1
7,6255,1
8,9498,1
9,15628,1
0,11395,2
1,13448,2
2,7945,2
3,9619,2
4,11067,2
5,9842,2
6,11248,2
7,16211,2
8,14364,2
9,15566,2
0,14306,3
1,15020,3
2,13869,3
3,10713,3
4,11626,3
5,14756,3
6,15336,3
7,12020,3
8,17938,3
9,18568,3
0,14000,4
1,15932,4
2,21679,4
3,27085,4
4,13593,4
5,23480,4
6,13095,4
7,13562,4
8,12924,4
9,23953,4
0,20133,5
1,14597,5
2,15778,5
3,19828,5
4,19655,5
5,19121,5
6,16801,5
7,16750,5
8,17396,5
9,20717,5
0,29866,6
1,20684,6
2,20773,6
3,22727,6
4,23579,6
5,14541,6
6,15001,6
7,19749,6
8,22547,6
9,11861,6
0,29879,7
1,28791,7
2,31702,7
3,29863,7
4,31754,7
5,34770,7
6,20398,7
7,15875,7
8,21794,7
9,24848,7
0,30656,8
1,23244,8
2,27509,8
3,22104,8
4,24914,8
5,26630,8
6,19188,8
7,19850,8
8,24850,8
9,22128,8
0,10092,9
1,13145,9
2,9309,9
3,14036,9
4,7906,9
5,12841,9
6,11045,9
7,12097,9
8,10872,9
9,7869,9
0,12433,10
1,16213,10
2,8145,10
3,13549,10
4,11897,10
5,17845,10
6,15667,10
7,16120,10
8,10430,10
9,14248,10
0,30768,11
1,23896,11
2,16934,11
3,29948,11
4,24129,11
5,29766,11
6,16244,11
7,27036,11
8,28774,11
9,27627,11
0,30996,12
1,33901,12
2,34185,12
3,28947,12
4,34051,12
5,28321,12
6,34957,12
7,31443,12
8,16469,12
9,16743,12
0,8088,13
1,5946,13
2,7612,13
3,11690,13
4,8501,13
5,12939,13
6,10753,13
7,12609,13
8,6076,13
9,12375,13
0,12737,14
1,9777,14
2,10446,14
3,18901,14
4,13550,14
5,13515,14
6,15819,14
7,7513,14
8,13978,14
9,11590,14
0,10808,15
1,12947,15
2,19490,15
3,21724,15
4,18360,15
5,5479,15
6,18633,15
7,7977,15
8,20746,15
9,19569,15
0,24940,16
1,10009,16
2,20278,16
3,22768,16
4,23127,16
5,11984,16
6,27682,16
7,23131,16
8,22010,16
9,25571,16
0,40292,17
1,38121,17
2,26012,17
3,28724,17
4,27130,17
5,29852,17
6,38354,17
7,35473,17
8,39642,17
9,7208,17
0,31270,18
1,24767,18
2,31195,18
3,20844,18
4,21374,18
5,25422,18
6,29063,18
7,26770,18
8,30528,18
9,30640,18
0,41961,19
1,35534,19
2,42612,19
3,33558,19
4,38075,19
5,36713,19
6,39931,19
7,29849,19
8,38825,19
9,37242,19
0,18916,20
1,22671,20
2,15413,20
3,24065,20
4,25636,20
5,27468,20
6,19442,20
7,20965,20
8,18154,20
9,19851,20
0,10949,21
1,8907,21
2,10074,21
3,11294,21
4,14185,21
5,9019,21
6,17153,21
7,20956,21
8,11048,21
9,13438,21
0,34517,22
1,19636,22
2,17882,22
3,32613,22
4,37281,22
5,37004,22
6,40494,22
7,39351,22
8,32955,22
9,33877,22
0,7489,23
1,10553,23
2,16123,23
3,15586,23
4,9475,23
5,11513,23
6,15409,23
7,15507,23
8,14312,23
9,15507,23
0,24088,24
1,25854,24
2,20773,24
3,13957,24
4,17051,24
5,15238,24
6,15911,24
7,11400,24
8,19761,24
9,16016,24
0,19952,25
1,17747,25
2,14939,25
3,16181,25
4,17765,25
5,23245,25
6,18576,25
7,15337,25
8,15791,25
9,14049,25
0,12303,26
1,16665,26
2,18164,26
3,14301,26
4,17852,26
5,16809,26
6,9875,26
7,20579,26
8,10131,26
9,15640,26
0,23826,27
1,24268,27
2,16757,27
3,26782,27
4,15596,27
5,14231,27
6,22186,27
7,17638,27
8,22313,27
9,15732,27
0,15944,28
1,15548,28
2,19347,28
3,12724,28
4,19254,28
5,14255,28
6,15737,28
7,11594,28
8,10188,28
9,13416,28
0,35315,29
1,34088,29
