count,latency,loop
0,10512,0
1,19036,0
2,11303,0
3,7916,0
4,7133,0
5,8273,0
6,10051,0
7,4704,0
8,6790,0
9,5104,0
0,16732,1
1,6774,1
2,7666,1
3,6483,1
4,9219,1
5,9529,1
6,12117,1
7,14578,1
8,15724,1
9,9367,1
0,8762,2
1,12863,2
2,8659,2
3,7581,2
4,6986,2
5,11370,2
6,6706,2
7,6798,2
8,7715,2
9,7532,2
0,6238,3
1,5488,3
2,11185,3
3,7554,3
4,4143,3
5,7998,3
6,9731,3
7,10117,3
8,6789,3
9,8331,3
0,4523,4
1,13302,4
2,6883,4
3,21947,4
4,9645,4
5,21398,4
6,3757,4
7,3983,4
8,7525,4
9,18719,4
0,10818,5
1,5083,5
2,20926,5
3,6601,5
4,5790,5
5,16073,5
6,15484,5
7,23520,5
8,29975,5
9,2368,5
0,6778,6
1,5401,6
2,12511,6
3,11144,6
4,8279,6
5,12414,6
6,7761,6
7,9378,6
8,6571,6
9,7758,6
0,5473,7
1,8828,7
2,4897,7
3,10292,7
4,4097,7
5,6890,7
6,6720,7
7,17632,7
8,6577,7
9,4328,7
0,5319,8
1,2939,8
2,7399,8
3,4230,8
4,8194,8
5,4561,8
6,9162,8
7,4100,8
8,10440,8
9,2126,8
0,6390,9
1,5077,9
2,10867,9
3,6175,9
4,6720,9
5,3888,9
6,4969,9
7,2890,9
8,2602,9
9,4931,9
0,11396,10
1,3711,10
2,14903,10
3,10194,10
4,4976,10
5,6829,10
6,7818,10
7,3972,10
8,10150,10
9,9767,10
0,14099,11
1,14351,11
2,7048,11
3,9457,11
4,14964,11
5,8299,11
6,7514,11
7,7679,11
8,12029,11
9,7609,11
0,3857,12
1,11434,12
2,10366,12
3,7834,12
4,7532,12
5,8312,12
6,3372,12
7,5224,12
8,11307,12
9,8139,12
0,8331,13
1,6043,13
2,9594,13
3,5590,13
4,5892,13
5,6852,13
6,11114,13
7,6215,13
8,6569,13
9,5545,13
0,4640,14
1,7942,14
2,10276,14
3,16908,14
4,12879,14
5,13247,14
6,3667,14
7,9907,14
8,5267,14
9,4599,14
0,9962,15
1,6267,15
2,5683,15
3,9033,15
4,8823,15
5,6353,15
6,13852,15
7,8326,15
8,9432,15
9,9753,15
0,5916,16
1,10442,16
2,9169,16
3,6048,16
4,7545,16
5,22998,16
6,4393,16
7,16703,16
8,13642,16
9,11766,16
0,7311,17
1,10659,17
2,1665,17
3,10171,17
4,2575,17
5,5892,17
6,14094,17
7,1532,17
8,15793,17
9,10234,17
0,9188,18
1,12105,18
2,10502,18
3,10447,18
4,7434,18
5,3667,18
6,10642,18
7,26482,18
8,4150,18
9,6670,18
0,5062,19
1,15013,19
2,8179,19
3,5460,19
4,13630,19
5,6394,19
6,11847,19
7,4126,19
8,10303,19
9,7848,19
0,3653,20
1,8716,20
2,4351,20
3,9399,20
4,17225,20
5,10670,20
6,8762,20
7,25180,20
8,7591,20
9,5996,20
0,11798,21
1,6376,21
2,11377,21
3,5085,21
4,13247,21
5,9031,21
6,10548,21
7,24674,21
8,9304,21
9,7687,21
0,7588,22
1,9308,22
2,10021,22
3,4121,22
4,6323,22
5,5763,22
6,4971,22
7,13188,22
8,6666,22
9,9191,22
0,3886,23
1,5576,23
2,6476,23
3,2897,23
4,3078,23
5,13392,23
6,15510,23
7,10358,23
8,7087,23
9,6505,23
0,5913,24
1,13124,24
2,5784,24
3,4634,24
4,6509,24
5,9490,24
6,7396,24
7,14142,24
8,6735,24
9,8719,24
0,5902,25
1,3942,25
2,14719,25
3,9120,25
4,4781,25
5,3811,25
6,5550,25
7,3297,25
8,6495,25
9,4826,25
0,4087,26
1,10202,26
2,6674,26
3,3298,26
4,7772,26
5,16469,26
6,7037,26
7,8789,26
8,5854,26
9,4155,26
0,19406,27
1,9540,27
2,19551,27
3,8727,27
4,8795,27
5,4990,27
6,8885,27
7,10394,27
8,8720,27
9,6679,27
0,15035,28
1,6109,28
2,16495,28
3,12701,28
4,8281,28
5,11332,28
6,4494,28
7,2746,28
8,11222,28
9,7607,28
0,10081,29
1,11086,29
2,9225,29
3,9447,29
4,10096,29
5,2976,29
6,5201,29
7,10494,29
8,12104,29
9,18447,29
0,9142,30
1,7664,30
2,10988,30
3,12306,30
4,14860,30
5,11603,30
6,7261,30
7,7474,30
8,3572,30
9,6329,30
0,4960,31
1,8651,31
2,4905,31
3,8991,31
4,7526,31
5,9605,31
6,8788,31
7,4523,31
8,12266,31
9,9750,31
0,6859,32
1,9437,32
2,10876,32
3,13574,32
4,9429,32
5,14945,32
6,10231,32
7,12816,32
8,11902,32
9,18111,32
0,6313,33
1,4171,33
2,5041,33
3,10627,33
4,7187,33
5,4560,33
6,6321,33
7,7361,33
8,8148,33
9,7974,33
0,4033,34
1,5199,34
2,4208,34
3,7787,34
4,12005,34
5,14148,34
6,8708,34
7,7438,34
8,7049,34
9,8516,34
0,4406,35
1,5795,35
2,7475,35
3,5574,35
4,3606,35
5,10480,35
6,9822,35
7,7117,35
8,8556,35
9,4044,35
0,5827,36
1,7821,36
2,8710,36
3,4138,36
4,11041,36
5,11564,36
6,11531,36
7,9784,36
8,8771,36
9,9789,36
0,11709,37
1,10402,37
2,7343,37
3,17085,37
4,7849,37
5,14310,37
6,11250,37
7,17622,37
8,9580,37
9,11091,37
0,6059,38
1,4304,38
2,4168,38
3,6044,38
4,6517,38
5,8387,38
6,9165,38
7,10126,38
8,7047,38
9,13987,38
0,9846,39
1,4039,39
2,8850,39
3,7387,39
4,3253,39
5,4128,39
6,5408,39
7,6279,39
8,5248,39
9,14558,39
0,10546,40
1,13889,40
2,4511,40
3,7550,40
4,14263,40
5,6366,40
6,10465,40
7,5337,40
8,9248,40
9,17461,40
0,5570,41
1,11548,41
2,9543,41
3,3159,41
4,2812,41
5,11329,41
6,5751,41
7,11549,41
8,8681,41
9,13756,41
0,4897,42
1,9516,42
2,5232,42
3,12784,42
4,8889,42
5,12549,42
6,12577,42
7,9407,42
8,5454,42
9,13937,42
0,5572,43
1,4542,43
2,12089,43
3,6413,43
4,10279,43
5,6580,43
6,3284,43
7,7047,43
8,10303,43
9,16537,43
0,13611,44
1,9375,44
2,8731,44
3,8012,44
4,6514,44
5,6461,44
6,7810,44
7,11472,44
8,9281,44
9,4996,44
0,4432,45
1,3871,45
2,4849,45
3,9943,45
4,4010,45
5,12259,45
6,8354,45
7,7418,45
8,8881,45
9,6945,45
0,8150,46
1,15222,46
