count,latency,loop
0,17656,0
1,21318,0
2,27724,0
3,22641,0
4,22871,0
5,23673,0
6,20630,0
7,21223,0
8,23924,0
9,20557,0
0,20753,1
1,16649,1
2,11541,1
3,15171,1
4,12934,1
5,16008,1
6,17199,1
7,11903,1
8,10963,1
9,11824,1
0,15182,2
1,21481,2
2,20314,2
3,15213,2
4,13515,2
5,13509,2
6,19114,2
7,25261,2
8,14687,2
9,13117,2
0,5085,3
1,11943,3
2,12195,3
3,16411,3
4,7494,3
5,15863,3
6,6634,3
7,14744,3
8,14744,3
9,12857,3
0,13386,4
1,10151,4
2,11631,4
3,12218,4
4,9025,4
5,16354,4
6,6722,4
7,13597,4
8,9580,4
9,20582,4
0,22354,5
1,19355,5
2,19458,5
3,16635,5
4,18045,5
5,15663,5
6,17773,5
7,16339,5
8,13901,5
9,15883,5
0,15708,6
1,14609,6
2,19752,6
3,14711,6
4,20709,6
5,17596,6
6,20058,6
7,22242,6
8,17076,6
9,26321,6
0,8653,7
1,12535,7
2,11538,7
3,10141,7
4,11748,7
5,12588,7
6,10402,7
7,13157,7
8,14480,7
9,12050,7
0,20232,8
1,21081,8
2,21266,8
3,16468,8
4,20040,8
5,9972,8
6,18121,8
7,16307,8
8,19743,8
9,15323,8
0,10633,9
1,18260,9
2,14313,9
3,10056,9
4,11867,9
5,18329,9
6,19396,9
7,17586,9
8,10939,9
9,20809,9
0,17099,10
1,4414,10
2,10955,10
3,6184,10
4,12004,10
5,7270,10
6,10161,10
7,24502,10
8,10864,10
9,11506,10
0,18247,11
1,10483,11
2,20868,11
3,9412,11
4,16992,11
5,11345,11
6,23579,11
7,15537,11
8,16825,11
9,7828,11
0,29815,12
1,27483,12
2,25346,12
3,31150,12
4,23708,12
5,28623,12
6,21023,12
7,14948,12
8,6935,12
9,8688,12
0,29558,13
1,30486,13
2,25721,13
3,26354,13
4,33217,13
5,17652,13
6,29780,13
7,13990,13
8,30474,13
9,23513,13
0,27747,14
1,28405,14
2,31487,14
3,27758,14
4,31234,14
5,27487,14
6,25815,14
7,27900,14
8,29133,14
9,28656,14
0,30390,15
1,28726,15
2,16749,15
3,14034,15
4,17559,15
5,28907,15
6,28422,15
7,28852,15
8,30207,15
9,29694,15
0,11390,16
1,28471,16
2,30312,16
3,29196,16
4,28225,16
5,14735,16
6,27961,16
7,16680,16
8,29866,16
9,14080,16
0,20565,17
1,19546,17
2,25032,17
3,15806,17
4,20337,17
5,21246,17
6,20390,17
7,19404,17
8,15203,17
9,23000,17
0,20061,18
1,25853,18
2,20090,18
3,18282,18
4,21375,18
5,17467,18
6,22994,18
7,19008,18
8,25254,18
9,15908,18
0,12236,19
1,8436,19
2,13138,19
3,11073,19
4,16724,19
5,9367,19
6,10256,19
7,10309,19
8,9413,19
9,21164,19
0,15317,20
1,10068,20
2,20399,20
3,19828,20
4,6080,20
5,18967,20
6,19328,20
7,13062,20
8,19884,20
9,18173,20
0,28206,21
1,15543,21
2,15590,21
3,21800,21
4,21281,21
5,27905,21
6,21586,21
7,19987,21
8,28173,21
9,20083,21
0,6310,22
1,11229,22
2,18835,22
3,13649,22
4,5583,22
5,11314,22
6,6856,22
7,10709,22
8,16341,22
9,9314,22
0,27217,23
1,20824,23
2,26271,23
3,21889,23
4,20442,23
5,17950,23
6,23855,23
7,16644,23
8,23832,23
9,24749,23
0,25625,24
1,30330,24
2,32779,24
3,26145,24
4,12967,24
5,21217,24
6,32375,24
7,29545,24
8,10423,24
9,30089,24
0,19507,25
1,16366,25
2,17216,25
3,14916,25
4,17411,25
5,14766,25
6,16579,25
7,17970,25
8,16371,25
9,13710,25
0,11811,26
1,12435,26
2,12610,26
3,16285,26
4,13836,26
5,21035,26
6,10432,26
7,12967,26
8,13618,26
9,8852,26
0,14613,27
1,16791,27
2,10479,27
3,8265,27
4,11419,27
5,16321,27
6,12047,27
7,14079,27
8,16117,27
9,13906,27
0,5721,28
1,18029,28
2,4854,28
3,6864,28
4,18442,28
5,7233,28
6,14445,28
7,9692,28
8,17612,28
9,9225,28
0,12488,29
1,11439,29
2,9191,29
3,13870,29
