count,latency,loop
0,9271,0
1,12516,0
2,23206,0
3,23296,0
4,25507,0
5,31792,0
6,31488,0
7,23117,0
8,23798,0
9,12377,0
0,16535,1
1,11101,1
2,15424,1
3,18346,1
4,21183,1
5,18935,1
6,14430,1
7,16284,1
8,10249,1
9,13144,1
0,35933,2
1,36207,2
2,30184,2
3,28055,2
4,31705,2
5,35546,2
6,38310,2
7,35417,2
8,32432,2
9,34716,2
0,23893,3
1,27699,3
2,17846,3
3,24335,3
4,25145,3
5,32289,3
6,27771,3
7,15541,3
8,31942,3
9,15706,3
0,30417,4
1,21531,4
2,19837,4
3,24736,4
4,21868,4
5,25290,4
6,26587,4
7,28781,4
8,24989,4
9,21728,4
0,32128,5
1,34173,5
2,20211,5
3,21635,5
4,20401,5
5,32641,5
6,29223,5
7,24972,5
8,26860,5
9,35709,5
0,19874,6
1,35834,6
2,44418,6
3,45768,6
4,28090,6
5,42229,6
6,24700,6
7,43106,6
8,41074,6
9,29989,6
0,19574,7
1,20128,7
2,18491,7
3,24090,7
4,19952,7
5,10281,7
6,16441,7
7,23887,7
8,17736,7
9,17579,7
0,14291,8
1,9064,8
2,15272,8
3,12651,8
4,10817,8
5,15485,8
6,9333,8
7,22904,8
8,10084,8
9,10757,8
0,16601,9
1,18096,9
2,20405,9
3,16450,9
4,19675,9
5,18104,9
6,14386,9
7,15194,9
8,13838,9
9,21848,9
0,21296,10
1,30781,10
2,26960,10
3,18637,10
4,26800,10
5,24052,10
6,23917,10
7,16764,10
8,25266,10
9,21476,10
0,16369,11
1,13930,11
2,20284,11
3,11514,11
4,20466,11
5,10664,11
6,18565,11
7,16346,11
8,14018,11
9,27387,11
0,6968,12
1,19292,12
2,15157,12
3,20396,12
4,14997,12
5,20923,12
6,17026,12
7,14701,12
8,7047,12
9,8295,12
0,26507,13
1,30241,13
2,29743,13
3,11054,13
4,12556,13
5,26408,13
6,24960,13
7,12981,13
8,26296,13
9,9783,13
0,12139,14
1,15133,14
2,17103,14
3,9325,14
4,17936,14
5,16855,14
6,8863,14
7,21502,14
8,8854,14
9,19206,14
0,21770,15
1,20380,15
2,18247,15
3,22265,15
4,15183,15
5,14286,15
6,18582,15
7,21675,15
8,20906,15
9,27596,15
0,35757,16
1,34287,16
2,19021,16
3,34405,16
4,34602,16
5,33969,16
6,17015,16
7,33638,16
8,36083,16
9,36744,16
0,21680,17
1,26943,17
2,26927,17
3,15777,17
4,24361,17
5,29682,17
6,24235,17
7,24227,17
8,31030,17
9,22301,17
0,32692,18
1,34346,18
2,31848,18
3,22404,18
4,19816,18
5,36969,18
6,34812,18
7,23977,18
8,33995,18
9,34537,18
0,25321,19
1,26571,19
2,26108,19
3,23600,19
4,22564,19
5,26754,19
6,29541,19
7,20811,19
8,22511,19
9,30000,19
0,18489,20
1,17406,20
2,11777,20
3,15798,20
4,16104,20
5,16754,20
6,25039,20
7,16128,20
8,18984,20
9,18100,20
0,20847,21
1,21949,21
2,24110,21
3,17885,21
4,17318,21
5,20445,21
6,17430,21
7,16027,21
8,17192,21
9,19143,21
0,7474,22
1,10220,22
2,14480,22
3,8540,22
4,7369,22
5,9537,22
6,14452,22
7,8990,22
8,11102,22
9,14222,22
0,13920,23
1,6212,23
2,21005,23
3,14863,23
4,9394,23
5,9856,23
6,12796,23
7,6834,23
8,6898,23
9,16334,23
0,20209,24
1,19661,24
2,12100,24
3,15852,24
4,19218,24
5,19253,24
6,9252,24
7,21085,24
8,22256,24
9,14051,24
0,20499,25
1,16192,25
2,13775,25
3,17139,25
4,18112,25
5,15670,25
6,19588,25
7,22437,25
8,19220,25
9,15226,25
0,15564,26
1,11577,26
2,12752,26
3,16871,26
4,13339,26
5,13466,26
6,12776,26
7,11000,26
8,12989,26
9,22130,26
0,8190,27
1,6253,27
2,16707,27
3,14233,27
4,16511,27
5,19040,27
6,15157,27
7,12465,27
8,8255,27
9,19472,27
0,10773,28
1,13108,28
2,14296,28
3,12645,28
4,14850,28
5,6129,28
6,9163,28
7,8347,28
8,6722,28
9,13683,28
0,23846,29
1,23079,29
2,20772,29
3,21993,29
4,15676,29
5,14141,29
6,21794,29
7,16712,29
8,22873,29
9,20165,29
0,10615,30
1,7281,30
2,5148,30
3,10559,30
4,9047,30
5,14116,30
6,9062,30
7,7739,30
8,6845,30
9,20587,30
0,20731,31
1,23430,31
2,23331,31
3,15965,31
4,16258,31
5,18368,31
6,21091,31
7,13323,31
8,16756,31
9,21999,31
0,15233,32
1,8386,32
2,10418,32
3,13221,32
4,16629,32
5,13116,32
6,9403,32
7,11085,32
8,11824,32
9,8374,32
0,22800,33
1,19815,33
2,23272,33
3,21253,33
4,27968,33
5,23756,33
6,22591,33
7,26372,33
8,27913,33
9,32911,33
0,21471,34
1,14775,34
2,23617,34
3,16145,34
4,16111,34
5,19558,34
6,22238,34
7,13728,34
8,15831,34
9,12470,34
0,26182,35
1,30759,35
2,30002,35
3,22210,35
4,19111,35
5,24417,35
6,28914,35
7,28872,35
8,22996,35
9,17362,35
0,23780,36
1,22668,36
2,24255,36
3,25921,36
4,17400,36
5,22328,36
6,25271,36
7,26039,36
8,19639,36
9,19738,36
0,16419,37
1,35499,37
2,24787,37
3,31847,37
4,23511,37
5,34437,37
6,28508,37
7,34936,37
8,40101,37
9,36521,37
0,26431,38
1,17052,38
2,32795,38
3,26269,38
4,35304,38
5,23726,38
6,13150,38
7,26180,38
8,38656,38
9,28960,38
