count,latency,loop
0,8958,0
1,11480,0
2,7984,0
3,13085,0
4,8893,0
5,9121,0
6,2932,0
7,5006,0
8,8832,0
9,2530,0
0,9423,1
1,7360,1
2,5175,1
3,9072,1
4,13539,1
5,5132,1
6,6027,1
7,3012,1
8,9205,1
9,11032,1
0,7089,2
1,7661,2
2,7268,2
3,3881,2
4,9350,2
5,5970,2
6,11140,2
7,9845,2
8,4649,2
9,3047,2
0,4784,3
1,3616,3
2,3967,3
3,5877,3
4,11502,3
5,8357,3
6,5054,3
7,9258,3
8,15220,3
9,4460,3
0,7612,4
1,14145,4
2,12335,4
3,14834,4
4,6537,4
5,11169,4
6,11709,4
7,10109,4
8,7557,4
9,8074,4
0,15757,5
1,10355,5
2,19943,5
3,20844,5
4,9664,5
5,14808,5
6,6834,5
7,4401,5
8,14261,5
9,9962,5
0,10832,6
1,9324,6
2,5606,6
3,6428,6
4,4236,6
5,8041,6
6,4777,6
7,5246,6
8,9431,6
9,8927,6
0,5253,7
1,4279,7
2,9879,7
3,5705,7
4,5258,7
5,5247,7
6,4449,7
7,7581,7
8,1976,7
9,5330,7
0,15606,8
1,10317,8
2,15771,8
3,7463,8
4,6931,8
5,5965,8
6,7458,8
7,6856,8
8,7169,8
9,14549,8
0,9467,9
1,6712,9
2,3132,9
3,4685,9
4,10860,9
5,13222,9
6,3367,9
7,2662,9
8,5895,9
9,6030,9
0,4903,10
1,5191,10
2,5827,10
3,8383,10
4,4390,10
5,7181,10
6,7900,10
7,7397,10
8,4501,10
9,5366,10
0,5555,11
1,6701,11
2,3929,11
3,3049,11
4,14469,11
5,2496,11
6,10400,11
7,9399,11
8,9080,11
9,7913,11
0,10460,12
1,5707,12
2,5989,12
3,4969,12
4,4620,12
5,5473,12
6,4292,12
7,6195,12
8,6235,12
9,3224,12
0,11250,13
1,5934,13
2,6547,13
3,8409,13
4,10702,13
5,5005,13
6,6938,13
7,6533,13
8,4998,13
9,5342,13
0,8684,14
1,6212,14
2,7368,14
3,5099,14
4,2598,14
5,4869,14
6,9215,14
7,19451,14
8,15880,14
9,4864,14
0,5335,15
1,15464,15
2,8430,15
