count,latency,loop
0,11222,0
1,20200,0
2,22788,0
3,8784,0
4,9828,0
5,21817,0
6,21651,0
7,19563,0
8,28678,0
9,21386,0
0,17560,1
1,14758,1
2,16049,1
3,13918,1
4,15585,1
5,14821,1
6,19984,1
7,19585,1
8,12920,1
9,17951,1
0,12711,2
1,16123,2
2,27500,2
3,30993,2
4,22814,2
5,34833,2
6,36733,2
7,28383,2
8,28057,2
9,29341,2
0,14473,3
1,16311,3
2,27836,3
3,11539,3
4,12902,3
5,14175,3
6,18438,3
7,16025,3
8,9862,3
9,17137,3
0,25513,4
1,24986,4
2,11011,4
3,20349,4
4,8068,4
5,23973,4
6,20853,4
7,24341,4
8,13637,4
9,22013,4
0,11004,5
1,15279,5
2,16079,5
3,9832,5
4,14096,5
5,8182,5
6,13592,5
7,13872,5
8,13907,5
9,18355,5
0,31912,6
1,33378,6
2,33762,6
3,34925,6
4,34851,6
5,31617,6
6,32384,6
7,32577,6
8,35304,6
9,34595,6
0,16972,7
1,15278,7
2,24431,7
3,18392,7
4,23344,7
5,13112,7
6,12478,7
7,16076,7
8,21477,7
9,22546,7
0,13191,8
1,14372,8
2,14656,8
3,14805,8
4,16044,8
5,19369,8
6,5156,8
7,14073,8
8,18241,8
9,12335,8
0,6002,9
1,6978,9
2,3838,9
3,13342,9
4,25756,9
5,23019,9
6,21334,9
7,22351,9
8,16755,9
9,22143,9
0,11545,10
1,10822,10
2,8843,10
3,11308,10
4,9717,10
5,13749,10
6,10156,10
7,11552,10
8,10503,10
9,12534,10
0,7437,11
1,10989,11
2,13724,11
3,10855,11
4,15585,11
5,12892,11
6,13027,11
7,13934,11
8,15712,11
9,6767,11
0,21067,12
1,14724,12
2,8443,12
3,8922,12
4,17033,12
5,11989,12
6,9948,12
7,9384,12
8,16237,12
9,7067,12
0,7758,13
1,13397,13
2,4631,13
3,16110,13
4,7730,13
5,14826,13
6,16985,13
7,22285,13
8,16622,13
9,18840,13
0,11547,14
1,14101,14
2,14154,14
3,13599,14
4,13521,14
5,16612,14
6,11455,14
7,16067,14
8,19620,14
9,15267,14
0,10931,15
1,11015,15
2,20523,15
3,12095,15
4,11045,15
5,11148,15
6,15516,15
7,5967,15
8,15377,15
9,10306,15
0,11220,16
1,11987,16
2,16664,16
3,10699,16
4,11821,16
5,14344,16
6,15601,16
7,9524,16
8,9636,16
9,13406,16
0,18470,17
1,18298,17
2,14879,17
3,14231,17
4,16927,17
5,15068,17
6,20440,17
7,24206,17
8,21681,17
9,22789,17
0,25738,18
1,17530,18
2,8502,18
3,13651,18
4,8368,18
5,9762,18
6,11846,18
7,18083,18
8,9253,18
9,10306,18
0,15011,19
1,7968,19
2,14437,19
3,18528,19
4,11929,19
5,15470,19
6,12589,19
7,19954,19
8,9028,19
9,24140,19
0,18698,20
1,15688,20
2,21948,20
3,16572,20
4,15553,20
5,4988,20
6,13925,20
7,18715,20
8,12579,20
9,19015,20
0,19074,21
1,26517,21
2,22460,21
3,19122,21
4,23350,21
5,17598,21
6,17633,21
7,32463,21
8,23390,21
9,19984,21
0,27725,22
1,26914,22
2,25699,22
3,22961,22
4,27246,22
5,22462,22
6,15122,22
7,15576,22
8,14183,22
9,16596,22
0,17818,23
1,15374,23
2,14935,23
3,13168,23
4,21227,23
5,17868,23
6,10882,23
7,16829,23
8,14415,23
9,18895,23
0,28756,24
1,33857,24
2,26655,24
3,27875,24
