count,latency,loop
0,8788,0
1,12272,0
2,11585,0
3,22610,0
4,10393,0
5,9584,0
6,9090,0
7,10643,0
8,13825,0
9,15740,0
0,3962,1
1,5059,1
2,7011,1
3,6428,1
4,4839,1
5,4347,1
6,8582,1
7,5328,1
8,5694,1
9,5526,1
0,3937,2
1,3951,2
2,3650,2
3,5497,2
4,7060,2
5,18448,2
6,5993,2
7,4259,2
8,8228,2
9,9638,2
0,18924,3
1,19924,3
2,15802,3
3,18882,3
4,19570,3
5,20306,3
6,20139,3
7,21033,3
8,19340,3
9,16268,3
0,6915,4
1,9107,4
2,7858,4
3,12167,4
4,14812,4
5,6072,4
6,8850,4
7,11259,4
8,18096,4
9,9267,4
0,7803,5
1,13547,5
2,2470,5
3,1437,5
4,4111,5
5,8716,5
6,6896,5
7,6835,5
8,23766,5
9,5233,5
0,5831,6
1,2702,6
2,3104,6
3,3645,6
4,9593,6
5,8806,6
6,8119,6
7,10026,6
8,9757,6
9,3866,6
0,10135,7
1,11708,7
2,9349,7
3,11373,7
4,10144,7
5,14033,7
6,18876,7
7,9342,7
8,13220,7
9,12808,7
0,13090,8
1,8570,8
2,7556,8
3,8142,8
4,8974,8
5,7492,8
6,5803,8
7,9450,8
8,9956,8
9,6959,8
0,6433,9
1,25486,9
2,9174,9
3,8477,9
4,6073,9
5,13559,9
6,13904,9
7,8119,9
8,3178,9
9,8365,9
0,4455,10
1,5504,10
2,8451,10
3,4357,10
4,3562,10
5,11470,10
6,2709,10
7,8004,10
8,13223,10
9,2853,10
0,6286,11
1,6054,11
2,9459,11
3,9198,11
4,4354,11
5,11271,11
6,5612,11
7,8111,11
8,15841,11
9,4197,11
0,8658,12
1,4443,12
2,3488,12
3,15062,12
4,13016,12
5,13046,12
6,7569,12
7,12955,12
8,4079,12
9,4718,12
0,1287,13
1,2917,13
2,5758,13
3,1405,13
4,5471,13
5,5379,13
6,9422,13
7,3814,13
8,6304,13
9,4553,13
0,3498,14
1,1782,14
2,3685,14
3,7539,14
4,8407,14
5,14246,14
6,11040,14
7,7158,14
8,19895,14
9,8139,14
0,9782,15
1,9290,15
2,10462,15
3,10185,15
4,9238,15
5,8918,15
6,5144,15
7,7746,15
8,8581,15
9,7558,15
0,12390,16
1,11293,16
2,12698,16
3,6787,16
4,4294,16
5,9988,16
6,10965,16
7,7354,16
8,8571,16
9,8765,16
0,6512,17
1,4181,17
2,6214,17
3,4674,17
4,8788,17
5,5652,17
6,6396,17
7,9102,17
8,4112,17
9,10381,17
0,10052,18
1,8175,18
2,13632,18
3,12877,18
4,13447,18
5,10830,18
6,6286,18
7,9316,18
8,5999,18
9,19025,18
0,5042,19
1,10847,19
2,14451,19
3,5262,19
4,7367,19
5,6651,19
6,9809,19
7,9346,19
8,7914,19
9,9176,19
0,12895,20
1,5097,20
2,11379,20
3,11265,20
4,12877,20
5,7507,20
6,13872,20
7,8106,20
8,12406,20
9,11931,20
0,20082,21
1,18763,21
2,11606,21
3,13288,21
4,11675,21
5,6192,21
6,10557,21
7,11697,21
8,10772,21
9,7084,21
0,6149,22
1,15353,22
2,2980,22
3,7455,22
4,6176,22
5,4520,22
6,10027,22
7,6158,22
8,6693,22
9,1610,22
0,7536,23
1,7305,23
2,7968,23
3,3272,23
4,9495,23
5,5618,23
6,5797,23
7,7069,23
8,6040,23
9,6410,23
0,9742,24
1,14913,24
2,13668,24
3,12209,24
4,14403,24
5,10845,24
6,9186,24
7,9457,24
8,6661,24
9,12731,24
0,14725,25
1,12767,25
2,17426,25
3,12965,25
4,7044,25
5,6084,25
6,16336,25
7,14081,25
8,7522,25
9,13501,25
0,9762,26
1,7710,26
2,6417,26
3,10529,26
4,7103,26
5,16032,26
6,4360,26
7,9261,26
8,3524,26
9,9462,26
0,4970,27
1,2513,27
2,2358,27
3,3652,27
4,6642,27
5,13319,27
6,1576,27
7,3646,27
8,4530,27
9,6207,27
0,10303,28
1,4354,28
2,5808,28
3,8790,28
4,8298,28
5,6621,28
6,7303,28
7,6164,28
8,7123,28
9,6249,28
0,7318,29
1,10336,29
2,5563,29
3,14969,29
4,3773,29
5,12193,29
6,6447,29
7,7588,29
8,2850,29
9,3274,29
0,9571,30
1,7110,30
2,5767,30
3,5958,30
4,10492,30
5,19473,30
6,5574,30
7,25953,30
8,7871,30
9,9802,30
0,13046,31
1,9901,31
2,8591,31
3,21055,31
4,13405,31
5,7884,31
6,8393,31
7,12026,31
8,7666,31
9,8617,31
0,3607,32
1,4312,32
2,4022,32
3,2814,32
4,21957,32
5,5157,32
6,10706,32
7,8371,32
8,4274,32
9,5654,32
0,5049,33
1,3659,33
2,7424,33
3,7923,33
4,4297,33
5,6568,33
6,5826,33
7,14144,33
8,6469,33
9,4304,33
0,3229,34
1,7734,34
2,7534,34
3,7087,34
4,6141,34
5,5343,34
6,5617,34
7,11695,34
8,4027,34
9,7950,34
0,9871,35
1,3147,35
2,5424,35
3,4581,35
4,9565,35
5,7606,35
6,10161,35
7,4770,35
8,16249,35
9,6879,35
0,7750,36
1,6280,36
2,6755,36
3,10399,36
4,6036,36
5,12326,36
6,6109,36
7,10882,36
8,5889,36
9,6078,36
0,9459,37
1,9424,37
2,8459,37
3,6884,37
4,5636,37
5,5857,37
6,7823,37
7,8480,37
8,11614,37
9,12166,37
0,11276,38
1,12970,38
2,12795,38
3,13574,38
4,10529,38
5,10398,38
6,14736,38
7,10960,38
8,6087,38
9,10073,38
0,12866,39
1,5287,39
2,21722,39
3,7991,39
4,11712,39
5,13562,39
6,7999,39
7,12658,39
8,7247,39
9,13351,39
0,13925,40
1,10432,40
2,11663,40
3,16665,40
4,8425,40
5,12609,40
6,15728,40
7,13669,40
8,16437,40
9,15146,40
0,4171,41
1,14166,41
2,9825,41
3,12261,41
4,6170,41
5,6465,41
6,26897,41
7,4042,41
8,12448,41
9,5661,41
0,3862,42
1,3903,42
2,4923,42
3,4174,42
4,5234,42
5,10824,42
6,3806,42
7,3433,42
8,9402,42
9,5638,42
0,8358,43
1,12042,43
2,20229,43
3,8502,43
4,7116,43
5,6535,43
6,12549,43
7,6638,43
8,9818,43
9,10513,43
0,8586,44
1,7573,44
2,14998,44
3,13504,44
4,11989,44
5,16432,44
6,21786,44
7,13792,44
8,17009,44
9,15436,44
0,9187,45
1,12675,45
2,22684,45
3,9152,45
4,10295,45
5,10365,45
6,10046,45
7,15972,45
8,5127,45
9,9260,45
0,2152,46
1,5594,46
2,3462,46
3,9252,46
4,11178,46
5,17870,46
6,10155,46
7,13338,46
8,6036,46
9,5497,46
0,7309,47
1,8311,47
2,3992,47
3,4843,47
4,5471,47
5,6662,47
6,2762,47
7,6694,47
8,7464,47
9,9609,47
0,3841,48
1,5015,48
2,9578,48
3,11532,48
4,3738,48
5,3222,48
6,2989,48
7,6207,48
8,8420,48
9,10705,48
0,4100,49
1,12348,49
2,13229,49
3,8602,49
4,18234,49
5,12186,49
6,5730,49
7,12479,49
8,11483,49
9,11009,49
0,3755,50
1,7854,50
2,4616,50
3,24662,50
4,9653,50
5,10858,50
6,6802,50
7,21082,50
8,3294,50
9,15568,50
0,4437,51
1,6967,51
2,8840,51
3,7950,51
4,8215,51
5,8971,51
6,10964,51
7,19497,51
8,8143,51
9,6174,51
0,9630,52
1,12273,52
2,16687,52
3,18757,52
4,18283,52
5,17244,52
6,6325,52
7,17546,52
8,16975,52
9,17931,52
0,24326,53
1,13830,53
2,8576,53
3,8899,53
4,7143,53
5,4039,53
6,9783,53
7,11083,53
8,7470,53
9,6526,53
0,11594,54
1,11596,54
2,7405,54
3,6805,54
4,2703,54
5,4006,54
6,4049,54
7,9391,54
8,10294,54
9,4350,54
0,6132,55
1,6891,55
2,4305,55
3,12179,55
4,7622,55
5,11955,55
6,8603,55
7,4928,55
8,4470,55
9,6290,55
0,3339,56
1,6804,56
2,10029,56
3,3744,56
4,3895,56
5,8912,56
6,6630,56
7,6369,56
8,7915,56
9,7247,56
0,4394,57
1,3542,57
2,3727,57
3,5036,57
4,3351,57
5,8038,57
6,8127,57
7,5811,57
8,5752,57
9,12941,57
0,11855,58
1,9592,58
2,8082,58
3,8324,58
4,14163,58
5,10580,58
6,5755,58
7,14901,58
8,2769,58
9,4859,58
0,18458,59
1,18099,59
2,14644,59
3,15635,59
4,16407,59
5,16093,59
6,17744,59
7,20728,59
8,14294,59
9,11893,59
0,5764,60
1,11081,60
2,14126,60
3,7402,60
4,5202,60
5,7330,60
6,7362,60
7,16754,60
8,7202,60
9,12857,60
0,14445,61
1,5595,61
2,5158,61
3,8770,61
4,7473,61
5,8084,61
6,8444,61
7,8945,61
8,14395,61
9,10226,61
0,10633,62
1,6839,62
2,13549,62
3,6080,62
4,14626,62
5,15307,62
6,11883,62
7,6932,62
8,19417,62
9,4304,62
0,3216,63
1,10089,63
2,2426,63
3,7257,63
4,6089,63
5,9776,63
6,3059,63
7,3991,63
8,6013,63
9,3556,63
0,6380,64
1,4846,64
2,11352,64
3,12126,64
4,5493,64
5,12205,64
6,10908,64
