count,latency,loop
0,32324,0
1,26960,0
2,34790,0
3,29904,0
4,34713,0
5,30331,0
6,29441,0
7,28012,0
8,30942,0
9,34617,0
0,16842,1
1,12357,1
2,17200,1
3,20892,1
4,22196,1
5,12914,1
6,30288,1
7,13659,1
8,16885,1
9,17346,1
0,14818,2
1,13588,2
2,13320,2
3,14637,2
4,15167,2
5,16405,2
6,16163,2
7,12468,2
8,16306,2
9,15678,2
0,14127,3
1,26005,3
2,23495,3
3,21861,3
4,11558,3
5,24724,3
6,26995,3
7,26119,3
8,22003,3
9,8914,3
0,32295,4
1,31911,4
2,18333,4
3,8947,4
4,19851,4
5,10900,4
6,32012,4
7,35898,4
8,31580,4
9,34135,4
0,25061,5
1,23350,5
2,28991,5
3,24524,5
4,22021,5
5,16276,5
6,18346,5
7,26404,5
8,27202,5
9,23774,5
0,30893,6
1,30043,6
2,23846,6
3,28114,6
4,20545,6
5,33860,6
6,27912,6
7,20956,6
8,30833,6
9,30507,6
0,44261,7
1,35059,7
2,40655,7
3,7648,7
4,46767,7
5,38166,7
6,21692,7
7,41029,7
8,43228,7
9,47288,7
0,11312,8
1,14446,8
2,7683,8
3,11975,8
4,12775,8
5,13383,8
6,14951,8
7,16715,8
8,8140,8
9,12414,8
0,19371,9
1,21857,9
2,14199,9
3,21591,9
4,15038,9
5,25134,9
6,22330,9
7,9719,9
8,16398,9
9,20214,9
0,14123,10
1,10735,10
2,9727,10
3,11170,10
4,10613,10
5,11504,10
6,10005,10
7,13288,10
8,15122,10
9,13552,10
0,43009,11
1,33175,11
2,13026,11
3,7757,11
4,20646,11
5,22606,11
6,15902,11
7,18756,11
8,28105,11
9,13042,11
0,11136,12
1,13262,12
2,11689,12
3,10143,12
4,8785,12
5,10635,12
6,9532,12
7,9289,12
8,15882,12
9,11018,12
0,12978,13
1,13187,13
2,16841,13
3,15004,13
4,18155,13
5,17234,13
6,12420,13
7,18260,13
8,12061,13
9,16383,13
0,7577,14
1,15012,14
2,8916,14
3,4007,14
4,8103,14
5,12838,14
6,12436,14
7,11341,14
8,8646,14
9,12083,14
0,13923,15
1,7157,15
2,16371,15
3,14342,15
4,4323,15
5,9257,15
6,9526,15
7,17922,15
8,11166,15
9,15494,15
0,14995,16
1,17739,16
2,10805,16
3,17238,16
4,14957,16
5,9662,16
6,18744,16
7,16076,16
8,14273,16
9,17630,16
0,21881,17
1,17119,17
2,35936,17
3,20448,17
4,19309,17
5,21092,17
6,19899,17
7,28103,17
8,26326,17
9,21821,17
0,15934,18
1,14625,18
2,17498,18
3,12398,18
4,13539,18
5,13293,18
6,11384,18
7,15538,18
8,12197,18
9,10136,18
0,19336,19
1,22704,19
2,17631,19
3,16257,19
4,24703,19
5,16821,19
6,19687,19
7,19034,19
8,18667,19
9,18813,19
0,32320,20
1,44281,20
2,34417,20
3,39101,20
4,31999,20
5,35850,20
6,45153,20
7,41835,20
8,36947,20
9,33971,20
0,19867,21
1,21800,21
2,19352,21
3,18630,21
4,21531,21
5,21281,21
6,26116,21
7,25387,21
8,19413,21
9,18493,21
0,18536,22
1,16965,22
2,21563,22
3,16230,22
4,14132,22
5,13338,22
6,16866,22
7,13613,22
8,18715,22
9,15116,22
0,31019,23
1,31063,23
2,21158,23
3,27426,23
4,30026,23
5,30824,23
6,9620,23
7,22459,23
8,21875,23
9,26465,23
0,22900,24
1,19840,24
2,21306,24
3,21405,24
4,24544,24
5,22527,24
6,27050,24
7,18460,24
8,22902,24
9,23497,24
0,19225,25
1,34230,25
2,34386,25
3,42919,25
4,32276,25
5,18434,25
6,33983,25
7,42536,25
8,32412,25
9,30925,25
0,16656,26
1,19306,26
2,18977,26
3,20777,26
4,22845,26
5,9486,26
6,15740,26
7,21836,26
8,14916,26
9,19653,26
0,21978,27
1,14909,27
2,24001,27
3,17870,27
4,28949,27
5,20141,27
6,22090,27
7,19280,27
8,19577,27
9,19907,27
0,5333,28
1,15300,28
2,26968,28
3,15847,28
4,12494,28
5,16986,28
6,12037,28
7,19311,28
8,25718,28
9,26656,28
0,19440,29
1,15423,29
2,24706,29
3,20003,29
4,22281,29
5,25430,29
6,22473,29
7,16526,29
8,18788,29
9,21122,29
0,15607,30
1,20238,30
2,18440,30
3,17267,30
4,20028,30
5,14128,30
6,12094,30
7,23824,30
8,19694,30
9,20035,30
0,10392,31
1,23362,31
2,23685,31
3,19667,31
4,20458,31
5,14287,31
6,26833,31
7,19775,31
8,19578,31
9,20431,31
0,23895,32
1,30218,32
2,17536,32
3,13756,32
4,23778,32
5,31063,32
6,26153,32
7,25243,32
8,21914,32
9,26449,32
0,39682,33
1,33070,33
2,40148,33
3,33195,33
4,14333,33
5,17249,33
6,41480,33
7,30190,33
8,29946,33
9,40480,33
0,5496,34
1,6136,34
2,6253,34
3,6325,34
4,7189,34
5,9203,34
6,7795,34
7,7524,34
8,5082,34
9,10174,34
0,14001,35
1,13597,35
2,11407,35
3,18517,35
4,20911,35
5,14518,35
6,6047,35
7,8355,35
8,19822,35
9,11058,35
0,15625,36
1,27302,36
2,27709,36
3,26499,36
4,27273,36
5,30982,36
6,33702,36
7,26141,36
8,20008,36
9,25208,36
0,24773,37
1,14277,37
2,24649,37
3,23265,37
4,33661,37
5,24464,37
6,12841,37
7,14121,37
8,15663,37
9,26109,37
0,23164,38
