count,latency,loop
0,3042,0
1,4869,0
2,6551,0
3,6008,0
4,4592,0
5,7794,0
6,6326,0
7,3627,0
8,8324,0
9,4071,0
0,8618,1
1,17389,1
2,13988,1
3,4568,1
4,4372,1
5,8287,1
6,8879,1
7,4441,1
8,5715,1
9,7060,1
0,2707,2
1,6283,2
2,4025,2
3,6422,2
4,5232,2
5,9259,2
6,3359,2
7,4602,2
8,10679,2
9,1569,2
0,4502,3
1,11461,3
2,7595,3
3,8704,3
4,21290,3
5,8827,3
6,5161,3
7,12500,3
8,5429,3
9,9837,3
0,4661,4
1,4255,4
2,6588,4
3,9131,4
4,9401,4
5,6755,4
6,11403,4
7,3364,4
8,11578,4
9,4652,4
0,3751,5
1,7898,5
2,6848,5
3,3044,5
4,11859,5
5,3383,5
6,5910,5
7,5654,5
8,2260,5
9,3027,5
0,7652,6
1,14570,6
2,7694,6
3,4072,6
4,19617,6
5,7856,6
6,6245,6
7,26868,6
8,11945,6
9,9169,6
0,6366,7
1,5556,7
2,4102,7
3,4508,7
4,15255,7
5,7203,7
6,6143,7
7,8427,7
8,11919,7
9,8448,7
0,6606,8
1,4470,8
2,6167,8
3,8555,8
4,4725,8
5,7516,8
6,4568,8
7,4986,8
8,16265,8
9,10803,8
0,16690,9
1,9135,9
2,7167,9
3,8364,9
4,10936,9
5,9872,9
6,6030,9
7,9390,9
8,10302,9
9,7511,9
0,6786,10
1,9150,10
2,6083,10
3,6231,10
4,2891,10
5,10657,10
6,8604,10
7,9670,10
8,2950,10
9,10781,10
0,6681,11
1,11479,11
2,12672,11
3,7161,11
4,10248,11
5,2610,11
6,17272,11
7,10156,11
8,8365,11
9,6592,11
0,8728,12
1,1492,12
2,2671,12
3,8566,12
4,8882,12
5,8609,12
6,3008,12
7,6325,12
8,5143,12
9,6399,12
0,8666,13
1,11353,13
2,11333,13
3,6382,13
4,5895,13
5,9354,13
6,6802,13
7,7250,13
8,6590,13
9,3614,13
0,4472,14
1,2443,14
2,5629,14
3,7235,14
4,8940,14
5,7037,14
6,4341,14
7,5162,14
8,3844,14
9,8216,14
0,3828,15
1,3217,15
2,2651,15
3,3436,15
4,5702,15
5,1519,15
6,3511,15
7,2638,15
8,4377,15
9,1822,15
0,3218,16
1,3062,16
2,6039,16
3,12803,16
4,2233,16
5,2464,16
6,1476,16
7,4450,16
8,9558,16
9,3991,16
0,5511,17
1,7149,17
2,4769,17
3,6303,17
4,10177,17
5,3996,17
6,3416,17
7,5348,17
8,10235,17
9,4607,17
0,9624,18
1,8718,18
2,10782,18
3,7432,18
4,15004,18
5,14114,18
6,7308,18
7,9626,18
8,10719,18
9,5417,18
0,2619,19
1,7435,19
2,5502,19
3,4892,19
4,2989,19
5,10790,19
6,4420,19
7,8741,19
8,6565,19
9,2340,19
0,3091,20
1,6620,20
2,11812,20
3,5063,20
4,10355,20
5,5023,20
6,4649,20
7,5482,20
8,7037,20
9,4219,20
0,15314,21
1,10560,21
2,8175,21
3,7306,21
4,12773,21
5,9479,21
6,10488,21
7,10345,21
8,14396,21
9,14564,21
0,5393,22
1,7782,22
2,10642,22
3,9866,22
4,12117,22
5,8063,22
6,10678,22
7,7129,22
8,4599,22
9,6633,22
0,2078,23
1,9906,23
2,7779,23
3,5124,23
4,3429,23
5,12244,23
6,14783,23
7,4172,23
8,5495,23
9,11838,23
0,6412,24
1,11471,24
2,5450,24
3,5454,24
4,6153,24
5,6467,24
6,5747,24
7,6058,24
8,7566,24
9,8550,24
0,4835,25
1,5963,25
2,5563,25
3,2776,25
4,7275,25
5,3657,25
6,1808,25
7,7963,25
8,3542,25
9,3998,25
0,3448,26
1,9178,26
2,5532,26
3,6378,26
4,6240,26
5,8600,26
6,6975,26
7,6363,26
8,5585,26
9,5961,26
0,11978,27
1,8968,27
2,9312,27
3,7655,27
4,5878,27
5,8079,27
6,6664,27
7,7263,27
8,8873,27
9,9002,27
0,10652,28
1,3600,28
2,9995,28
3,3799,28
4,7053,28
5,4340,28
6,7334,28
7,17630,28
8,14677,28
9,3579,28
0,14227,29
1,10020,29
2,7713,29
3,5192,29
4,16764,29
5,12725,29
6,8461,29
7,10323,29
8,26957,29
9,15493,29
0,4531,30
1,3325,30
2,5025,30
3,8632,30
4,2578,30
5,2476,30
6,7224,30
7,9588,30
8,12232,30
9,15678,30
0,4680,31
1,6212,31
2,6917,31
3,6838,31
4,10263,31
5,7257,31
6,12076,31
7,8000,31
8,2899,31
9,17104,31
0,5316,32
1,12286,32
2,10678,32
3,15964,32
4,6846,32
5,8976,32
6,8653,32
7,9398,32
8,6999,32
9,22165,32
0,22449,33
1,11573,33
2,4375,33
3,8111,33
4,10043,33
5,13881,33
6,5167,33
7,16892,33
8,12455,33
9,8442,33
0,6088,34
1,4369,34
2,8497,34
3,7633,34
4,8983,34
5,7264,34
6,9893,34
7,12922,34
8,10579,34
9,10381,34
0,9716,35
1,8699,35
2,16248,35
3,11270,35
4,9260,35
5,5622,35
6,8396,35
7,10550,35
8,10466,35
9,18014,35
0,6383,36
1,15479,36
2,7307,36
3,6596,36
4,8895,36
5,11199,36
6,14255,36
7,9847,36
8,5358,36
9,5113,36
0,10458,37
1,9828,37
2,9378,37
3,21831,37
4,8641,37
5,3983,37
6,9667,37
7,12730,37
8,12604,37
9,7259,37
0,4894,38
