count,latency,loop
0,10682,0
1,6834,0
2,12398,0
3,4039,0
4,8848,0
5,8874,0
6,19909,0
7,13942,0
8,6280,0
9,5777,0
0,4542,1
1,10997,1
2,3819,1
3,13904,1
4,8284,1
5,17785,1
6,17244,1
7,10654,1
8,13385,1
9,7124,1
0,14562,2
1,8853,2
2,4622,2
3,5799,2
4,7262,2
5,4916,2
6,17484,2
7,7303,2
8,7720,2
9,8094,2
0,10907,3
1,4491,3
2,7285,3
3,20212,3
4,9621,3
5,3828,3
6,8063,3
7,2503,3
8,7848,3
9,15264,3
0,9877,4
1,9882,4
2,3344,4
3,13709,4
4,2200,4
5,17482,4
6,4089,4
7,5978,4
8,4158,4
9,14858,4
0,4913,5
1,4421,5
2,10266,5
3,3765,5
4,9211,5
5,4177,5
6,7588,5
7,11344,5
8,11879,5
9,6874,5
0,6582,6
1,12501,6
2,5793,6
3,5620,6
4,12818,6
5,3948,6
6,5039,6
7,4692,6
8,7134,6
9,6130,6
0,5538,7
1,10268,7
2,3524,7
3,2735,7
4,14306,7
5,7032,7
6,7026,7
7,9433,7
8,7041,7
9,3942,7
0,10590,8
1,8957,8
2,7910,8
3,7036,8
4,10502,8
5,7257,8
6,6805,8
7,10752,8
8,5282,8
9,10526,8
0,13871,9
1,3428,9
2,16887,9
3,4947,9
4,12432,9
5,5468,9
6,4009,9
7,8204,9
8,6879,9
9,8315,9
0,8456,10
1,7557,10
2,14547,10
3,13705,10
4,9522,10
5,15791,10
6,3018,10
7,10404,10
8,11700,10
9,8024,10
0,10913,11
1,11329,11
2,9510,11
3,15450,11
4,11290,11
5,5792,11
6,8733,11
7,4533,11
8,7689,11
9,14629,11
0,13184,12
1,2973,12
2,5037,12
3,3847,12
4,7408,12
5,3200,12
6,11967,12
7,18419,12
8,8084,12
9,4650,12
0,8721,13
1,8559,13
2,7579,13
3,9614,13
4,6854,13
5,5018,13
6,5736,13
7,6178,13
8,16672,13
9,17522,13
0,14322,14
1,9871,14
2,5427,14
3,9222,14
4,7643,14
5,8608,14
6,6842,14
7,5610,14
8,13052,14
9,11834,14
0,4016,15
1,15551,15
2,7009,15
3,13122,15
4,7118,15
5,11998,15
6,10373,15
7,5799,15
8,8144,15
9,11705,15
0,5927,16
1,12951,16
2,5913,16
3,4005,16
4,3412,16
5,7401,16
6,13631,16
7,4434,16
8,14357,16
9,5691,16
0,6075,17
1,10907,17
2,2963,17
3,7732,17
4,6713,17
5,9578,17
6,4539,17
7,12044,17
8,11743,17
9,8697,17
0,6615,18
1,12168,18
2,20725,18
3,7901,18
4,9692,18
5,4005,18
6,8714,18
7,9398,18
8,4756,18
9,5827,18
0,5063,19
1,9775,19
2,8265,19
3,6922,19
4,9757,19
5,8862,19
6,11733,19
7,9231,19
8,8974,19
9,7878,19
0,14184,20
1,7892,20
2,14240,20
3,10080,20
4,10578,20
5,11473,20
6,7139,20
7,4632,20
8,14228,20
9,10077,20
0,13007,21
1,3136,21
2,6655,21
3,4165,21
4,5451,21
5,14919,21
6,7750,21
7,10088,21
8,12383,21
9,4493,21
0,2099,22
1,5361,22
2,7212,22
3,10669,22
4,3350,22
5,7195,22
6,2387,22
7,7786,22
8,8203,22
9,11686,22
0,7500,23
1,5290,23
2,5001,23
3,11392,23
4,2448,23
5,5044,23
6,8302,23
7,3702,23
8,9186,23
9,6932,23
0,6771,24
1,9214,24
2,5692,24
3,11666,24
4,6263,24
5,5369,24
6,16846,24
7,8080,24
8,8039,24
9,15664,24
0,3850,25
1,12619,25
2,8074,25
3,16546,25
4,7922,25
5,12552,25
6,13762,25
7,18948,25
8,7266,25
9,10872,25
0,13612,26
1,10594,26
2,11322,26
