count,latency,loop
0,3011,0
1,9208,0
2,4709,0
3,7025,0
4,4848,0
5,4067,0
6,3138,0
7,5356,0
8,7529,0
9,4312,0
0,4363,1
1,6367,1
2,10523,1
3,4504,1
4,3157,1
5,11013,1
6,7664,1
7,16801,1
8,8619,1
9,9552,1
0,7043,2
1,3459,2
2,5839,2
3,5757,2
4,7470,2
5,6536,2
6,8355,2
7,9878,2
8,9453,2
9,4385,2
0,7735,3
1,2242,3
2,5503,3
3,14209,3
4,17074,3
5,7443,3
6,10230,3
7,11054,3
8,10734,3
9,6690,3
0,9932,4
1,6350,4
2,4578,4
3,6482,4
4,9200,4
5,5481,4
6,6723,4
7,6223,4
8,6617,4
9,9040,4
0,8073,5
1,8518,5
2,5564,5
3,8492,5
4,5456,5
5,8531,5
6,7933,5
7,12515,5
8,2932,5
9,11620,5
0,8288,6
1,11252,6
2,1789,6
3,14448,6
4,8678,6
5,14589,6
6,12592,6
7,15620,6
8,11268,6
9,6052,6
0,5294,7
1,9423,7
2,14458,7
3,13197,7
4,12116,7
5,11208,7
6,10439,7
7,15158,7
8,12614,7
9,3922,7
0,2633,8
1,6089,8
2,9798,8
3,12985,8
4,17572,8
5,8681,8
6,10034,8
7,14500,8
8,3592,8
9,11000,8
0,4523,9
1,7966,9
2,3161,9
3,7064,9
4,2864,9
5,3893,9
6,10720,9
7,5251,9
8,11865,9
9,4810,9
0,14381,10
1,6661,10
2,15212,10
3,17238,10
4,13289,10
5,4306,10
6,14527,10
7,15852,10
8,14325,10
9,11621,10
0,11094,11
1,7981,11
2,9649,11
3,8529,11
4,4397,11
5,6477,11
6,11405,11
7,7317,11
8,8560,11
9,16876,11
0,5536,12
1,6117,12
2,5806,12
3,3975,12
4,11713,12
5,11627,12
6,7467,12
7,7879,12
8,5716,12
9,4724,12
0,8877,13
1,5977,13
2,15303,13
3,19909,13
4,9219,13
5,7164,13
6,8042,13
7,11411,13
8,9115,13
9,12636,13
0,5874,14
1,10614,14
2,9499,14
