count,latency,loop
0,12285,0
1,21173,0
2,13829,0
3,16327,0
4,10073,0
5,16131,0
6,11707,0
7,18832,0
8,8190,0
9,16998,0
0,7841,1
1,7933,1
2,10241,1
3,4627,1
4,8706,1
5,13955,1
6,11660,1
7,17204,1
8,12187,1
9,18350,1
0,12417,2
1,2257,2
2,7675,2
3,6630,2
4,4522,2
5,4023,2
6,9537,2
7,9381,2
8,9249,2
9,10513,2
0,6036,3
1,4114,3
2,10889,3
3,4008,3
4,10585,3
5,8456,3
6,3085,3
7,8723,3
8,5859,3
9,4337,3
0,12292,4
1,9282,4
2,6943,4
3,8981,4
4,12395,4
5,13333,4
6,18703,4
7,11498,4
8,17157,4
9,10045,4
0,10355,5
1,4891,5
2,7341,5
3,8367,5
4,10180,5
5,3650,5
6,8687,5
7,6812,5
8,9208,5
9,12196,5
0,11709,6
1,11913,6
2,10726,6
3,18456,6
4,7471,6
5,11065,6
6,5611,6
7,15417,6
8,9586,6
9,7195,6
0,11029,7
1,3407,7
2,2389,7
3,7934,7
4,3887,7
5,10826,7
6,13301,7
7,2104,7
8,6358,7
9,3601,7
0,11260,8
1,8333,8
2,21007,8
3,5954,8
4,2270,8
5,9947,8
6,7519,8
7,7118,8
8,7020,8
9,5217,8
0,21882,9
1,16122,9
2,20634,9
3,16231,9
4,6330,9
5,10543,9
6,12673,9
7,8166,9
8,7926,9
9,10668,9
0,14331,10
1,4411,10
2,11827,10
3,4308,10
4,12428,10
5,10502,10
6,4852,10
7,1873,10
8,5793,10
9,4122,10
0,15188,11
1,9567,11
2,10033,11
3,4899,11
4,19533,11
5,11240,11
6,6635,11
7,13493,11
8,5863,11
9,21911,11
0,11472,12
1,9135,12
2,4663,12
3,5401,12
4,1932,12
5,11712,12
6,2381,12
7,6899,12
8,9954,12
9,2456,12
0,20620,13
1,10171,13
2,14634,13
3,11908,13
4,18330,13
5,7243,13
6,14279,13
7,8998,13
8,9521,13
9,21983,13
0,8038,14
1,11236,14
2,13811,14
3,13801,14
4,15643,14
5,13096,14
6,18045,14
7,13263,14
8,10566,14
9,12111,14
0,5453,15
1,5354,15
2,6288,15
3,10262,15
4,2033,15
5,2983,15
6,5754,15
7,3388,15
8,2125,15
9,6827,15
0,10631,16
1,7779,16
2,3066,16
3,17999,16
4,9038,16
5,9615,16
6,12197,16
7,13384,16
8,14763,16
9,7661,16
0,7989,17
1,14198,17
2,3698,17
3,1940,17
4,10762,17
5,4563,17
6,10789,17
7,6134,17
8,6306,17
9,5405,17
0,6438,18
1,9482,18
2,5503,18
3,4970,18
4,5919,18
5,4036,18
6,2215,18
7,3343,18
8,5666,18
9,4386,18
0,6638,19
1,17102,19
2,9428,19
3,11662,19
4,9379,19
5,3631,19
6,9614,19
7,4901,19
8,10259,19
9,11806,19
0,3535,20
1,9145,20
2,7726,20
3,6580,20
4,6620,20
5,3958,20
6,5735,20
7,13651,20
8,12735,20
9,3120,20
0,7998,21
1,21144,21
2,3860,21
3,8704,21
4,4728,21
5,11822,21
6,4565,21
7,6748,21
8,4379,21
9,7368,21
0,13607,22
1,19518,22
2,10803,22
3,12524,22
4,11578,22
5,15625,22
6,22671,22
7,11135,22
8,11527,22
9,11151,22
0,12427,23
1,10825,23
2,9663,23
3,11234,23
4,10957,23
5,7574,23
6,17049,23
7,10119,23
8,13616,23
9,14936,23
0,2911,24
1,17214,24
2,3498,24
3,12042,24
4,6520,24
5,15018,24
6,7743,24
7,7976,24
8,8405,24
9,7730,24
0,6834,25
1,9166,25
2,7129,25
3,4333,25
4,9927,25
5,4299,25
6,5191,25
7,3205,25
8,6142,25
9,5820,25
0,6927,26
1,9580,26
2,8368,26
3,2804,26
4,4776,26
5,2932,26
6,4612,26
7,11031,26
8,2343,26
9,4651,26
0,8254,27
1,13081,27
2,8426,27
3,7525,27
4,9279,27
5,11174,27
6,20444,27
7,11428,27
8,9216,27
9,11682,27
0,3682,28
1,6609,28
2,7494,28
3,7670,28
4,10013,28
5,3667,28
6,4843,28
7,4237,28
8,5264,28
9,6226,28
0,9378,29
1,14535,29
2,14910,29
3,12258,29
4,10640,29
5,22089,29
6,15248,29
7,12465,29
8,10732,29
9,3253,29
0,5870,30
1,6089,30
2,11082,30
3,16525,30
4,7156,30
5,4987,30
6,4584,30
7,2718,30
8,6888,30
9,5754,30
0,12394,31
1,6062,31
2,25185,31
3,14450,31
4,7812,31
5,18533,31
6,13223,31
7,5695,31
8,16104,31
9,4772,31
0,8869,32
1,8485,32
2,3419,32
3,5831,32
4,11634,32
5,4939,32
6,4086,32
7,3379,32
8,5663,32
9,10541,32
0,7869,33
1,4880,33
2,4044,33
3,5220,33
4,7988,33
5,8413,33
6,6031,33
7,5919,33
8,23259,33
9,9846,33
0,5836,34
1,4391,34
2,14530,34
3,5000,34
4,9072,34
5,11560,34
6,12756,34
7,6308,34
8,11270,34
9,11858,34
0,13437,35
1,29215,35
2,11284,35
3,10523,35
4,4575,35
5,6936,35
6,8639,35
7,7853,35
8,3457,35
9,18252,35
0,3949,36
1,9545,36
2,16888,36
3,10082,36
4,5769,36
5,7051,36
6,6919,36
7,4133,36
8,6095,36
9,5757,36
0,2803,37
1,1881,37
2,3500,37
3,11150,37
4,4550,37
5,6076,37
6,5823,37
7,8161,37
8,6950,37
9,16384,37
0,4101,38
1,6952,38
2,2490,38
3,7690,38
4,6927,38
5,5539,38
6,6238,38
7,14181,38
8,7623,38
9,9276,38
0,16017,39
1,5227,39
2,16672,39
3,5732,39
4,14122,39
5,24567,39
6,6519,39
7,6261,39
8,11398,39
9,14019,39
0,4751,40
1,15300,40
2,9126,40
3,4501,40
4,7765,40
5,9230,40
6,9262,40
7,15368,40
8,10418,40
9,10628,40
0,8360,41
1,11112,41
2,20051,41
3,12401,41
4,10502,41
5,8992,41
6,11135,41
7,10126,41
8,15059,41
9,15317,41
0,5497,42
1,7360,42
2,5578,42
3,10321,42
4,9055,42
5,4730,42
6,5407,42
7,3393,42
8,5958,42
9,5802,42
0,12565,43
1,14766,43
2,18491,43
3,6321,43
4,5481,43
5,8213,43
6,7696,43
7,13670,43
8,8881,43
9,8121,43
0,9338,44
1,6380,44
2,17643,44
3,5872,44
4,7665,44
5,10338,44
6,7724,44
7,9607,44
8,7829,44
9,11562,44
