name,task,input,loop-number,count,time
wasm,light,92,30,1,835
wasm,light,92,30,2,665
wasm,light,92,30,3,602
wasm,light,92,30,4,1745
wasm,light,92,30,5,1396
wasm,light,92,30,6,1416
wasm,light,92,30,7,1350
wasm,light,92,30,8,785
wasm,light,92,30,9,967
wasm,light,92,30,10,1486
wasm,light,92,31,1,940
wasm,light,92,31,2,1079
wasm,light,92,31,3,1066
wasm,light,92,31,4,1088
wasm,light,92,31,5,1081
wasm,light,92,31,6,1049
wasm,light,92,31,7,1101
wasm,light,92,31,8,1513
wasm,light,92,31,9,1413
wasm,light,92,31,10,1511
wasm,light,92,32,1,527
wasm,light,92,32,2,394
wasm,light,92,32,3,377
wasm,light,92,32,4,593
wasm,light,92,32,5,578
wasm,light,92,32,6,614
wasm,light,92,32,7,536
wasm,light,92,32,8,586
wasm,light,92,32,9,1386
wasm,light,92,32,10,473
wasm,light,92,33,1,888
wasm,light,92,33,2,839
wasm,light,92,33,3,614
wasm,light,92,33,4,985
wasm,light,92,33,5,558
wasm,light,92,33,6,596
wasm,light,92,33,7,652
wasm,light,92,33,8,582
wasm,light,92,33,9,658
wasm,light,92,33,10,628
wasm,light,92,34,1,820
wasm,light,92,34,2,848
wasm,light,92,34,3,876
wasm,light,92,34,4,1685
wasm,light,92,34,5,1689
wasm,light,92,34,6,854
wasm,light,92,34,7,1437
wasm,light,92,34,8,2389
wasm,light,92,34,9,1482
wasm,light,92,34,10,1473
wasm,light,92,35,1,577
wasm,light,92,35,2,764
wasm,light,92,35,3,900
wasm,light,92,35,4,861
wasm,light,92,35,5,1089
wasm,light,92,35,6,910
wasm,light,92,35,7,801
wasm,light,92,35,8,925
wasm,light,92,35,9,812
wasm,light,92,35,10,929
wasm,light,92,36,1,835
wasm,light,92,36,2,698
wasm,light,92,36,3,753
wasm,light,92,36,4,721
wasm,light,92,36,5,501
wasm,light,92,36,6,880
wasm,light,92,36,7,638
wasm,light,92,36,8,764
wasm,light,92,36,9,859
wasm,light,92,36,10,881
wasm,light,92,37,1,900
wasm,light,92,37,2,934
wasm,light,92,37,3,745
wasm,light,92,37,4,704
wasm,light,92,37,5,714
wasm,light,92,37,6,1511
wasm,light,92,37,7,636
wasm,light,92,37,8,732
wasm,light,92,37,9,1451
wasm,light,92,37,10,1145
wasm,light,92,38,1,793
wasm,light,92,38,2,632
wasm,light,92,38,3,662
wasm,light,92,38,4,714
wasm,light,92,38,5,603
wasm,light,92,38,6,770
wasm,light,92,38,7,3057
wasm,light,92,38,8,565
wasm,light,92,38,9,752
wasm,light,92,38,10,770
wasm,light,92,39,1,2090
wasm,light,92,39,2,662
wasm,light,92,39,3,359
wasm,light,92,39,4,521
wasm,light,92,39,5,1538
wasm,light,92,39,6,597
wasm,light,92,39,7,610
wasm,light,92,39,8,4803
wasm,light,92,39,9,721
wasm,light,92,39,10,821
wasm,light,92,40,1,706
wasm,light,92,40,2,999
wasm,light,92,40,3,993
wasm,light,92,40,4,1027
wasm,light,92,40,5,1073
wasm,light,92,40,6,643
wasm,light,92,40,7,708
wasm,light,92,40,8,1161
wasm,light,92,40,9,964
wasm,light,92,40,10,1068
wasm,light,92,41,1,894
wasm,light,92,41,2,1538
wasm,light,92,41,3,597
wasm,light,92,41,4,565
wasm,light,92,41,5,767
wasm,light,92,41,6,618
wasm,light,92,41,7,869
wasm,light,92,41,8,776
wasm,light,92,41,9,976
wasm,light,92,41,10,566
wasm,light,92,42,1,625
wasm,light,92,42,2,447
wasm,light,92,42,3,492
wasm,light,92,42,4,504
wasm,light,92,42,5,609
wasm,light,92,42,6,509
wasm,light,92,42,7,653
wasm,light,92,42,8,614
wasm,light,92,42,9,630
wasm,light,92,42,10,612
wasm,light,92,43,1,680
wasm,light,92,43,2,2761
wasm,light,92,43,3,686
wasm,light,92,43,4,1339
wasm,light,92,43,5,1399
wasm,light,92,43,6,898
wasm,light,92,43,7,1268
wasm,light,92,43,8,924
wasm,light,92,43,9,901
wasm,light,92,43,10,869
wasm,light,92,44,1,727
wasm,light,92,44,2,406
wasm,light,92,44,3,415
wasm,light,92,44,4,393
wasm,light,92,44,5,406
wasm,light,92,44,6,388
wasm,light,92,44,7,433
wasm,light,92,44,8,419
wasm,light,92,44,9,427
wasm,light,92,44,10,416
wasm,light,92,45,1,421
wasm,light,92,45,2,386
wasm,light,92,45,3,457
wasm,light,92,45,4,470
wasm,light,92,45,5,410
wasm,light,92,45,6,1141
wasm,light,92,45,7,489
wasm,light,92,45,8,424
wasm,light,92,45,9,551
wasm,light,92,45,10,542
wasm,light,92,46,1,476
wasm,light,92,46,2,818
wasm,light,92,46,3,733
wasm,light,92,46,4,732
wasm,light,92,46,5,1057
wasm,light,92,46,6,1068
wasm,light,92,46,7,1043
wasm,light,92,46,8,694
wasm,light,92,46,9,1091
wasm,light,92,46,10,1047
wasm,light,92,47,1,861
wasm,light,92,47,2,656
wasm,light,92,47,3,600
wasm,light,92,47,4,1639
wasm,light,92,47,5,811
wasm,light,92,47,6,801
wasm,light,92,47,7,805
wasm,light,92,47,8,776
wasm,light,92,47,9,812
wasm,light,92,47,10,1483
wasm,light,92,48,1,793
wasm,light,92,48,2,801
wasm,light,92,48,3,789
wasm,light,92,48,4,772
wasm,light,92,48,5,826
wasm,light,92,48,6,2113
wasm,light,92,48,7,1006
wasm,light,92,48,8,556
wasm,light,92,48,9,683
wasm,light,92,48,10,627
wasm,light,92,49,1,447
wasm,light,92,49,2,346
wasm,light,92,49,3,511
wasm,light,92,49,4,528
wasm,light,92,49,5,696
wasm,light,92,49,6,603
wasm,light,92,49,7,488
wasm,light,92,49,8,503
wasm,light,92,49,9,390
wasm,light,92,49,10,900
wasm,light,92,50,1,482
wasm,light,92,50,2,889
wasm,light,92,50,3,532
wasm,light,92,50,4,623
wasm,light,92,50,5,1017
wasm,light,92,50,6,718
wasm,light,92,50,7,741
wasm,light,92,50,8,665
wasm,light,92,50,9,658
wasm,light,92,50,10,670
wasm,light,92,51,1,548
wasm,light,92,51,2,789
wasm,light,92,51,3,809
wasm,light,92,51,4,798
wasm,light,92,51,5,745
wasm,light,92,51,6,796
wasm,light,92,51,7,800
wasm,light,92,51,8,708
wasm,light,92,51,9,809
wasm,light,92,51,10,757
wasm,light,92,52,1,873
wasm,light,92,52,2,711
wasm,light,92,52,3,646
wasm,light,92,52,4,1126
wasm,light,92,52,5,3281
wasm,light,92,52,6,1503
wasm,light,92,52,7,1496
wasm,light,92,52,8,1527
wasm,light,92,52,9,1418
wasm,light,92,52,10,1452
wasm,light,92,53,1,886
wasm,light,92,53,2,545
wasm,light,92,53,3,564
wasm,light,92,53,4,304
wasm,light,92,53,5,1604
wasm,light,92,53,6,662
wasm,light,92,53,7,525
wasm,light,92,53,8,524
wasm,light,92,53,9,491
wasm,light,92,53,10,659
wasm,light,92,54,1,1267
wasm,light,92,54,2,2798
wasm,light,92,54,3,478
wasm,light,92,54,4,1067
wasm,light,92,54,5,1029
wasm,light,92,54,6,768
wasm,light,92,54,7,665
wasm,light,92,54,8,752
wasm,light,92,54,9,429
wasm,light,92,54,10,654
wasm,light,92,55,1,531
wasm,light,92,55,2,422
wasm,light,92,55,3,758
wasm,light,92,55,4,435
wasm,light,92,55,5,404
wasm,light,92,55,6,1507
wasm,light,92,55,7,668
wasm,light,92,55,8,1179
wasm,light,92,55,9,1118
wasm,light,92,55,10,1096
wasm,light,92,56,1,504
wasm,light,92,56,2,666
wasm,light,92,56,3,383
wasm,light,92,56,4,298
wasm,light,92,56,5,322
wasm,light,92,56,6,1544
wasm,light,92,56,7,730
wasm,light,92,56,8,624
wasm,light,92,56,9,551
wasm,light,92,56,10,771
wasm,light,92,57,1,796
wasm,light,92,57,2,674
wasm,light,92,57,3,3442
wasm,light,92,57,4,528
wasm,light,92,57,5,612
wasm,light,92,57,6,579
wasm,light,92,57,7,726
wasm,light,92,57,8,959
wasm,light,92,57,9,1282
wasm,light,92,57,10,1235
wasm,light,92,58,1,676
wasm,light,92,58,2,1707
wasm,light,92,58,3,2993
wasm,light,92,58,4,2806
wasm,light,92,58,5,1221
wasm,light,92,58,6,517
wasm,light,92,58,7,2291
wasm,light,92,58,8,2843
wasm,light,92,58,9,2747
wasm,light,92,58,10,3146
wasm,light,92,59,1,449
wasm,light,92,59,2,918
wasm,light,92,59,3,700
wasm,light,92,59,4,720
wasm,light,92,59,5,735
wasm,light,92,59,6,668
wasm,light,92,59,7,615
wasm,light,92,59,8,1030
wasm,light,92,59,9,546
wasm,light,92,59,10,695
wasm,light,92,60,1,640
wasm,light,92,60,2,606
wasm,light,92,60,3,592
wasm,light,92,60,4,495
wasm,light,92,60,5,499
wasm,light,92,60,6,375
wasm,light,92,60,7,482
wasm,light,92,60,8,579
wasm,light,92,60,9,508
wasm,light,92,60,10,697
wasm,light,92,61,1,1165
wasm,light,92,61,2,402
wasm,light,92,61,3,547
wasm,light,92,61,4,950
wasm,light,92,61,5,999
wasm,light,92,61,6,1213
wasm,light,92,61,7,735
wasm,light,92,61,8,653
wasm,light,92,61,9,597
wasm,light,92,61,10,574
wasm,light,92,62,1,679
wasm,light,92,62,2,1288
wasm,light,92,62,3,1784
wasm,light,92,62,4,578
wasm,light,92,62,5,565
wasm,light,92,62,6,549
wasm,light,92,62,7,570
wasm,light,92,62,8,587
wasm,light,92,62,9,681
wasm,light,92,62,10,579
wasm,light,92,63,1,881
wasm,light,92,63,2,753
wasm,light,92,63,3,730
wasm,light,92,63,4,474
wasm,light,92,63,5,866
wasm,light,92,63,6,569
wasm,light,92,63,7,685
wasm,light,92,63,8,493
wasm,light,92,63,9,695
wasm,light,92,63,10,836
wasm,light,92,64,1,793
wasm,light,92,64,2,492
wasm,light,92,64,3,1434
wasm,light,92,64,4,1318
wasm,light,92,64,5,849
wasm,light,92,64,6,1504
wasm,light,92,64,7,586
wasm,light,92,64,8,1013
wasm,light,92,64,9,809
wasm,light,92,64,10,708
wasm,light,92,65,1,1044
wasm,light,92,65,2,949
wasm,light,92,65,3,868
wasm,light,92,65,4,1890
wasm,light,92,65,5,1219
wasm,light,92,65,6,1443
wasm,light,92,65,7,1163
wasm,light,92,65,8,1177
wasm,light,92,65,9,1095
wasm,light,92,65,10,1616
wasm,light,92,66,1,617
wasm,light,92,66,2,569
wasm,light,92,66,3,595
wasm,light,92,66,4,579
wasm,light,92,66,5,594
wasm,light,92,66,6,911
wasm,light,92,66,7,563
wasm,light,92,66,8,612
wasm,light,92,66,9,555
wasm,light,92,66,10,645
wasm,light,92,67,1,664
wasm,light,92,67,2,1742
wasm,light,92,67,3,710
wasm,light,92,67,4,734
wasm,light,92,67,5,722
wasm,light,92,67,6,753
wasm,light,92,67,7,709
wasm,light,92,67,8,1131
wasm,light,92,67,9,718
wasm,light,92,67,10,582
wasm,light,92,68,1,727
wasm,light,92,68,2,849
wasm,light,92,68,3,754
wasm,light,92,68,4,1778
wasm,light,92,68,5,1162
wasm,light,92,68,6,1099
wasm,light,92,68,7,1086
wasm,light,92,68,8,703
wasm,light,92,68,9,1185
wasm,light,92,68,10,1532
wasm,light,92,69,1,870
wasm,light,92,69,2,647
wasm,light,92,69,3,818
wasm,light,92,69,4,820
wasm,light,92,69,5,767
wasm,light,92,69,6,1454
wasm,light,92,69,7,501
wasm,light,92,69,8,548
wasm,light,92,69,9,724
wasm,light,92,69,10,706
wasm,light,92,70,1,717
wasm,light,92,70,2,652
wasm,light,92,70,3,723
wasm,light,92,70,4,631
wasm,light,92,70,5,1280
wasm,light,92,70,6,917
wasm,light,92,70,7,628
wasm,light,92,70,8,819
wasm,light,92,70,9,1239
wasm,light,92,70,10,781
wasm,light,92,71,1,537
wasm,light,92,71,2,441
wasm,light,92,71,3,815
wasm,light,92,71,4,616
wasm,light,92,71,5,383
wasm,light,92,71,6,1599
wasm,light,92,71,7,521
wasm,light,92,71,8,743
wasm,light,92,71,9,738
wasm,light,92,71,10,1471
wasm,light,92,72,1,479
wasm,light,92,72,2,359
wasm,light,92,72,3,568
wasm,light,92,72,4,447
wasm,light,92,72,5,428
wasm,light,92,72,6,385
wasm,light,92,72,7,449
wasm,light,92,72,8,404
wasm,light,92,72,9,430
wasm,light,92,72,10,499
wasm,light,92,73,1,1791
wasm,light,92,73,2,605
wasm,light,92,73,3,2158
wasm,light,92,73,4,2804
wasm,light,92,73,5,1364
wasm,light,92,73,6,1396
wasm,light,92,73,7,1425
wasm,light,92,73,8,1498
wasm,light,92,73,9,1701
wasm,light,92,73,10,1428
