name,task,input,loop-number,count,time
proposed,heavy,50000000,22,6,5192694
proposed,heavy,50000000,22,7,5213649
proposed,heavy,50000000,22,8,5179972
proposed,heavy,50000000,22,9,5181201
proposed,heavy,50000000,22,10,5190613
proposed,heavy,50000000,23,1,7082740
proposed,heavy,50000000,23,2,5191066
proposed,heavy,50000000,23,3,5210168
proposed,heavy,50000000,23,4,5217990
proposed,heavy,50000000,23,5,5226746
proposed,heavy,50000000,23,6,5228263
proposed,heavy,50000000,23,7,5183953
proposed,heavy,50000000,23,8,5180754
proposed,heavy,50000000,23,9,5200678
proposed,heavy,50000000,23,10,5212312
proposed,heavy,50000000,24,1,5473293
proposed,heavy,50000000,24,2,5236004
proposed,heavy,50000000,24,3,5205873
proposed,heavy,50000000,24,4,5195693
proposed,heavy,50000000,24,5,5212258
proposed,heavy,50000000,24,6,5197701
proposed,heavy,50000000,24,7,5188534
proposed,heavy,50000000,24,8,5214755
proposed,heavy,50000000,24,9,5239172
proposed,heavy,50000000,24,10,5233775
proposed,heavy,50000000,25,1,5514850
proposed,heavy,50000000,25,2,5221388
proposed,heavy,50000000,25,3,5214898
proposed,heavy,50000000,25,4,5144909
proposed,heavy,50000000,25,5,5175012
proposed,heavy,50000000,25,6,5208917
proposed,heavy,50000000,25,7,5198768
proposed,heavy,50000000,25,8,5217250
proposed,heavy,50000000,25,9,5216980
proposed,heavy,50000000,25,10,5223604
proposed,heavy,50000000,26,1,5530110
proposed,heavy,50000000,26,2,5201342
proposed,heavy,50000000,26,3,5186365
proposed,heavy,50000000,26,4,5327917
proposed,heavy,50000000,26,5,5224956
proposed,heavy,50000000,26,6,5203799
proposed,heavy,50000000,26,7,5189590
proposed,heavy,50000000,26,8,5189684
proposed,heavy,50000000,26,9,5196380
proposed,heavy,50000000,26,10,5215677
proposed,heavy,50000000,27,1,5527371
proposed,heavy,50000000,27,2,5222871
proposed,heavy,50000000,27,3,5213769
proposed,heavy,50000000,27,4,5210317
proposed,heavy,50000000,27,5,5218087
proposed,heavy,50000000,27,6,5246153
proposed,heavy,50000000,27,7,5236320
proposed,heavy,50000000,27,8,5211801
proposed,heavy,50000000,27,9,5187791
proposed,heavy,50000000,27,10,5208426
proposed,heavy,50000000,28,1,5498522
proposed,heavy,50000000,28,2,5188594
proposed,heavy,50000000,28,3,5203546
proposed,heavy,50000000,28,4,5159235
proposed,heavy,50000000,28,5,5227764
proposed,heavy,50000000,28,6,5188577
proposed,heavy,50000000,28,7,5215254
proposed,heavy,50000000,28,8,5194038
proposed,heavy,50000000,28,9,5237739
proposed,heavy,50000000,28,10,5186133
proposed,heavy,50000000,29,1,5511511
proposed,heavy,50000000,29,2,5216501
proposed,heavy,50000000,29,3,5192346
proposed,heavy,50000000,29,4,5199316
proposed,heavy,50000000,29,5,5203171
proposed,heavy,50000000,29,6,5225314
proposed,heavy,50000000,29,7,5222807
proposed,heavy,50000000,29,8,5349905
proposed,heavy,50000000,29,9,5192633
proposed,heavy,50000000,29,10,5224311
proposed,heavy,50000000,30,1,5544639
proposed,heavy,50000000,30,2,5204607
proposed,heavy,50000000,30,3,5195494
proposed,heavy,50000000,30,4,5207125
proposed,heavy,50000000,30,5,5182831
proposed,heavy,50000000,30,6,5198116
proposed,heavy,50000000,30,7,5169083
proposed,heavy,50000000,30,8,5174555
proposed,heavy,50000000,30,9,5209296
proposed,heavy,50000000,30,10,5186274
proposed,heavy,50000000,31,1,5527463
proposed,heavy,50000000,31,2,5189944
proposed,heavy,50000000,31,3,5186327
proposed,heavy,50000000,31,4,5215899
proposed,heavy,50000000,31,5,5336557
proposed,heavy,50000000,31,6,5193941
proposed,heavy,50000000,31,7,5186951
proposed,heavy,50000000,31,8,5197317
proposed,heavy,50000000,31,9,5208742
proposed,heavy,50000000,31,10,5185655
proposed,heavy,50000000,32,1,5494031
proposed,heavy,50000000,32,2,5192783
proposed,heavy,50000000,32,3,5189821
proposed,heavy,50000000,32,4,5214515
proposed,heavy,50000000,32,5,5215808
proposed,heavy,50000000,32,6,5212158
proposed,heavy,50000000,32,7,5213332
proposed,heavy,50000000,32,8,5211025
proposed,heavy,50000000,32,9,5204333
proposed,heavy,50000000,32,10,5243544
proposed,heavy,50000000,33,1,5476498
proposed,heavy,50000000,33,2,5226434
proposed,heavy,50000000,33,3,5203741
proposed,heavy,50000000,33,4,5212391
proposed,heavy,50000000,33,5,5218824
proposed,heavy,50000000,33,6,5225389
proposed,heavy,50000000,33,7,5215616
proposed,heavy,50000000,33,8,5217777
proposed,heavy,50000000,33,9,5224888
proposed,heavy,50000000,33,10,5221680
proposed,heavy,50000000,34,1,5488740
proposed,heavy,50000000,34,2,5176262
proposed,heavy,50000000,34,3,5213168
proposed,heavy,50000000,34,4,5223735
proposed,heavy,50000000,34,5,5203438
proposed,heavy,50000000,34,6,5198106
proposed,heavy,50000000,34,7,5215346
proposed,heavy,50000000,34,8,5224628
proposed,heavy,50000000,34,9,5207775
proposed,heavy,50000000,34,10,5205376
proposed,heavy,50000000,35,1,5484460
proposed,heavy,50000000,35,2,5226617
proposed,heavy,50000000,35,3,5175331
proposed,heavy,50000000,35,4,5207840
proposed,heavy,50000000,35,5,5194823
proposed,heavy,50000000,35,6,5209920
proposed,heavy,50000000,35,7,5190180
proposed,heavy,50000000,35,8,5203626
proposed,heavy,50000000,35,9,5173598
proposed,heavy,50000000,35,10,5214124
proposed,heavy,50000000,36,1,5516804
proposed,heavy,50000000,36,2,5242775
proposed,heavy,50000000,36,3,5196857
proposed,heavy,50000000,36,4,5189432
proposed,heavy,50000000,36,5,6874882
proposed,heavy,50000000,36,6,5202735
proposed,heavy,50000000,36,7,5193137
proposed,heavy,50000000,36,8,5400842
proposed,heavy,50000000,36,9,5192580
proposed,heavy,50000000,36,10,5186346
proposed,heavy,50000000,37,1,5535397
proposed,heavy,50000000,37,2,5178324
proposed,heavy,50000000,37,3,5146376
proposed,heavy,50000000,37,4,5204897
proposed,heavy,50000000,37,5,5201427
proposed,heavy,50000000,37,6,5194270
proposed,heavy,50000000,37,7,5203703
proposed,heavy,50000000,37,8,5221449
proposed,heavy,50000000,37,9,5215782
proposed,heavy,50000000,37,10,5218307
proposed,heavy,50000000,38,1,5537849
proposed,heavy,50000000,38,2,5206465
proposed,heavy,50000000,38,3,5204903
proposed,heavy,50000000,38,4,5192509
proposed,heavy,50000000,38,5,5177986
proposed,heavy,50000000,38,6,5164424
proposed,heavy,50000000,38,7,5198134
proposed,heavy,50000000,38,8,5200801
proposed,heavy,50000000,38,9,5218301
proposed,heavy,50000000,38,10,5191070
proposed,heavy,50000000,39,1,5483288
proposed,heavy,50000000,39,2,5215218
proposed,heavy,50000000,39,3,5210150
proposed,heavy,50000000,39,4,5204552
proposed,heavy,50000000,39,5,5180117
proposed,heavy,50000000,39,6,6660686
proposed,heavy,50000000,39,7,5232864
proposed,heavy,50000000,39,8,5171322
proposed,heavy,50000000,39,9,5218275
proposed,heavy,50000000,39,10,5171687
proposed,heavy,50000000,40,1,5520162
proposed,heavy,50000000,40,2,5196335
proposed,heavy,50000000,40,3,5201806
proposed,heavy,50000000,40,4,5187077
proposed,heavy,50000000,40,5,5185448
proposed,heavy,50000000,40,6,5212971
proposed,heavy,50000000,40,7,5203782
proposed,heavy,50000000,40,8,5191957
proposed,heavy,50000000,40,9,5185694
proposed,heavy,50000000,40,10,5206689
proposed,heavy,50000000,41,1,5458310
proposed,heavy,50000000,41,2,5176348
proposed,heavy,50000000,41,3,5206245
proposed,heavy,50000000,41,4,5224370
proposed,heavy,50000000,41,5,5207851
proposed,heavy,50000000,41,6,5185298
proposed,heavy,50000000,41,7,5205922
proposed,heavy,50000000,41,8,5198248
proposed,heavy,50000000,41,9,5232442
proposed,heavy,50000000,41,10,5217078
proposed,heavy,50000000,42,1,5496120
proposed,heavy,50000000,42,2,5220320
proposed,heavy,50000000,42,3,5185379
proposed,heavy,50000000,42,4,5340461
proposed,heavy,50000000,42,5,5182628
proposed,heavy,50000000,42,6,5198017
proposed,heavy,50000000,42,7,5213365
proposed,heavy,50000000,42,8,5174905
proposed,heavy,50000000,42,9,5228831
proposed,heavy,50000000,42,10,5205925
proposed,heavy,50000000,43,1,5521619
proposed,heavy,50000000,43,2,5221669
proposed,heavy,50000000,43,3,5190472
proposed,heavy,50000000,43,4,5220252
proposed,heavy,50000000,43,5,5214294
proposed,heavy,50000000,43,6,5206184
proposed,heavy,50000000,43,7,5216733
proposed,heavy,50000000,43,8,5193176
proposed,heavy,50000000,43,9,5179029
proposed,heavy,50000000,43,10,5187908
proposed,heavy,50000000,44,1,5537010
proposed,heavy,50000000,44,2,5192246
proposed,heavy,50000000,44,3,5209603
proposed,heavy,50000000,44,4,5198816
proposed,heavy,50000000,44,5,5232595
proposed,heavy,50000000,44,6,5214152
proposed,heavy,50000000,44,7,5176337
proposed,heavy,50000000,44,8,5213132
proposed,heavy,50000000,44,9,5189306
proposed,heavy,50000000,44,10,5199921
proposed,heavy,50000000,45,1,5486040
proposed,heavy,50000000,45,2,5179152
proposed,heavy,50000000,45,3,5186409
proposed,heavy,50000000,45,4,5187048
proposed,heavy,50000000,45,5,5196976
proposed,heavy,50000000,45,6,5195086
proposed,heavy,50000000,45,7,5192553
proposed,heavy,50000000,45,8,5278062
proposed,heavy,50000000,45,9,5190973
proposed,heavy,50000000,45,10,5284942
proposed,heavy,50000000,46,1,5484642
proposed,heavy,50000000,46,2,5204346
proposed,heavy,50000000,46,3,5182040
proposed,heavy,50000000,46,4,5180655
proposed,heavy,50000000,46,5,5196516
proposed,heavy,50000000,46,6,5212889
proposed,heavy,50000000,46,7,5188425
proposed,heavy,50000000,46,8,5218011
proposed,heavy,50000000,46,9,5184154
proposed,heavy,50000000,46,10,5230616
proposed,heavy,50000000,47,1,5520236
proposed,heavy,50000000,47,2,5184550
proposed,heavy,50000000,47,3,5269672
proposed,heavy,50000000,47,4,5220512
proposed,heavy,50000000,47,5,5196799
proposed,heavy,50000000,47,6,5211910
proposed,heavy,50000000,47,7,5189675
proposed,heavy,50000000,47,8,5155844
proposed,heavy,50000000,47,9,5221065
proposed,heavy,50000000,47,10,5204162
proposed,heavy,50000000,48,1,5509791
proposed,heavy,50000000,48,2,5170904
proposed,heavy,50000000,48,3,5228942
proposed,heavy,50000000,48,4,6794143
proposed,heavy,50000000,48,5,5200282
proposed,heavy,50000000,48,6,5225037
proposed,heavy,50000000,48,7,5189514
proposed,heavy,50000000,48,8,5211091
proposed,heavy,50000000,48,9,5196829
proposed,heavy,50000000,48,10,5166911
proposed,heavy,50000000,49,1,5520884
proposed,heavy,50000000,49,2,5181844
proposed,heavy,50000000,49,3,5237394
proposed,heavy,50000000,49,4,5212511
proposed,heavy,50000000,49,5,5194861
proposed,heavy,50000000,49,6,5190886
proposed,heavy,50000000,49,7,5171021
proposed,heavy,50000000,49,8,5208929
proposed,heavy,50000000,49,9,5188662
proposed,heavy,50000000,49,10,5195151
proposed,heavy,50000000,50,1,5492176
proposed,heavy,50000000,50,2,5207338
proposed,heavy,50000000,50,3,5200424
proposed,heavy,50000000,50,4,5180787
proposed,heavy,50000000,50,5,5187307
proposed,heavy,50000000,50,6,5220869
proposed,heavy,50000000,50,7,5214990
proposed,heavy,50000000,50,8,5195900
proposed,heavy,50000000,50,9,5190527
proposed,heavy,50000000,50,10,5225662
proposed,heavy,50000000,51,1,5482690
proposed,heavy,50000000,51,2,5208483
proposed,heavy,50000000,51,3,5204297
proposed,heavy,50000000,51,4,5208385
proposed,heavy,50000000,51,5,5190904
proposed,heavy,50000000,51,6,5224162
proposed,heavy,50000000,51,7,5179902
proposed,heavy,50000000,51,8,5213683
proposed,heavy,50000000,51,9,5197044
proposed,heavy,50000000,51,10,5215601
proposed,heavy,50000000,52,1,5502282
proposed,heavy,50000000,52,2,5191631
proposed,heavy,50000000,52,3,5200747
proposed,heavy,50000000,52,4,5213855
proposed,heavy,50000000,52,5,5167919
proposed,heavy,50000000,52,6,5213217
proposed,heavy,50000000,52,7,5197838
proposed,heavy,50000000,52,8,5197136
proposed,heavy,50000000,52,9,5211389
proposed,heavy,50000000,52,10,5199423
proposed,heavy,50000000,53,1,5480609
proposed,heavy,50000000,53,2,5150646
proposed,heavy,50000000,53,3,5207116
proposed,heavy,50000000,53,4,5168200
proposed,heavy,50000000,53,5,5192525
proposed,heavy,50000000,53,6,5195414
proposed,heavy,50000000,53,7,5197554
proposed,heavy,50000000,53,8,5182719
proposed,heavy,50000000,53,9,5200176
proposed,heavy,50000000,53,10,5202780
proposed,heavy,50000000,54,1,5505770
proposed,heavy,50000000,54,2,5173166
proposed,heavy,50000000,54,3,5176017
proposed,heavy,50000000,54,4,5200206
proposed,heavy,50000000,54,5,5209442
proposed,heavy,50000000,54,6,5201702
proposed,heavy,50000000,54,7,5184675
proposed,heavy,50000000,54,8,5183468
proposed,heavy,50000000,54,9,5206193
proposed,heavy,50000000,54,10,5173979
proposed,heavy,50000000,55,1,5475725
proposed,heavy,50000000,55,2,5234090
proposed,heavy,50000000,55,3,5213202
proposed,heavy,50000000,55,4,5220158
proposed,heavy,50000000,55,5,5222764
proposed,heavy,50000000,55,6,5252042
proposed,heavy,50000000,55,7,5144968
proposed,heavy,50000000,55,8,5247952
proposed,heavy,50000000,55,9,5225786
proposed,heavy,50000000,55,10,5202609
proposed,heavy,50000000,56,1,5512634
proposed,heavy,50000000,56,2,5226810
proposed,heavy,50000000,56,3,5222004
proposed,heavy,50000000,56,4,5204537
proposed,heavy,50000000,56,5,5217537
proposed,heavy,50000000,56,6,5237584
proposed,heavy,50000000,56,7,5202992
proposed,heavy,50000000,56,8,5179371
proposed,heavy,50000000,56,9,5206491
proposed,heavy,50000000,56,10,5196460
proposed,heavy,50000000,57,1,5488988
proposed,heavy,50000000,57,2,5213537
proposed,heavy,50000000,57,3,5188211
proposed,heavy,50000000,57,4,5191187
proposed,heavy,50000000,57,5,5231118
proposed,heavy,50000000,57,6,5209060
proposed,heavy,50000000,57,7,5222627
proposed,heavy,50000000,57,8,5200500
proposed,heavy,50000000,57,9,5197985
proposed,heavy,50000000,57,10,5212241
proposed,heavy,50000000,58,1,5531157
proposed,heavy,50000000,58,2,5195411
proposed,heavy,50000000,58,3,5174791
proposed,heavy,50000000,58,4,5235811
proposed,heavy,50000000,58,5,5211078
proposed,heavy,50000000,58,6,5220088
proposed,heavy,50000000,58,7,5184425
proposed,heavy,50000000,58,8,5232638
proposed,heavy,50000000,58,9,5188041
proposed,heavy,50000000,58,10,5213352
proposed,heavy,50000000,59,1,5486106
proposed,heavy,50000000,59,2,5193315
proposed,heavy,50000000,59,3,5216172
proposed,heavy,50000000,59,4,5196161
proposed,heavy,50000000,59,5,5221966
proposed,heavy,50000000,59,6,5219464
proposed,heavy,50000000,59,7,5161142
proposed,heavy,50000000,59,8,5197242
proposed,heavy,50000000,59,9,5218046
proposed,heavy,50000000,59,10,5237208
proposed,heavy,50000000,60,1,6985053
proposed,heavy,50000000,60,2,5204278
proposed,heavy,50000000,60,3,5200805
proposed,heavy,50000000,60,4,5222320
proposed,heavy,50000000,60,5,5190183
proposed,heavy,50000000,60,6,5231384
proposed,heavy,50000000,60,7,5188853
proposed,heavy,50000000,60,8,5206726
proposed,heavy,50000000,60,9,5190060
proposed,heavy,50000000,60,10,5197394
proposed,heavy,50000000,61,1,5542286
proposed,heavy,50000000,61,2,5205815
proposed,heavy,50000000,61,3,5208208
proposed,heavy,50000000,61,4,5209078
proposed,heavy,50000000,61,5,5210519
proposed,heavy,50000000,61,6,5197058
proposed,heavy,50000000,61,7,5182396
proposed,heavy,50000000,61,8,5214944
proposed,heavy,50000000,61,9,5188742
proposed,heavy,50000000,61,10,5186970
proposed,heavy,50000000,62,1,5499352
proposed,heavy,50000000,62,2,5201241
proposed,heavy,50000000,62,3,5216063
proposed,heavy,50000000,62,4,5207255
proposed,heavy,50000000,62,5,5224656
proposed,heavy,50000000,62,6,5201021
proposed,heavy,50000000,62,7,5190886
proposed,heavy,50000000,62,8,5186222
proposed,heavy,50000000,62,9,5188612
proposed,heavy,50000000,62,10,5221108
proposed,heavy,50000000,63,1,5496298
proposed,heavy,50000000,63,2,5217364
proposed,heavy,50000000,63,3,5224903
proposed,heavy,50000000,63,4,5217247
proposed,heavy,50000000,63,5,5196857
proposed,heavy,50000000,63,6,5175929
proposed,heavy,50000000,63,7,5159679
proposed,heavy,50000000,63,8,5183066
proposed,heavy,50000000,63,9,5222917
proposed,heavy,50000000,63,10,5211150
proposed,heavy,50000000,64,1,5499777
proposed,heavy,50000000,64,2,5211043
proposed,heavy,50000000,64,3,5225757
proposed,heavy,50000000,64,4,5171203
proposed,heavy,50000000,64,5,5195841
proposed,heavy,50000000,64,6,5195642
proposed,heavy,50000000,64,7,5173617
proposed,heavy,50000000,64,8,5191236
proposed,heavy,50000000,64,9,5194084
proposed,heavy,50000000,64,10,5180855
proposed,heavy,50000000,65,1,5480269
proposed,heavy,50000000,65,2,5207541
proposed,heavy,50000000,65,3,5213204
proposed,heavy,50000000,65,4,5183079
proposed,heavy,50000000,65,5,5196756
proposed,heavy,50000000,65,6,5161060
proposed,heavy,50000000,65,7,5198313
proposed,heavy,50000000,65,8,5209614
proposed,heavy,50000000,65,9,5199763
proposed,heavy,50000000,65,10,5193794
proposed,heavy,50000000,66,1,5549660
proposed,heavy,50000000,66,2,5156709
proposed,heavy,50000000,66,3,5198972
proposed,heavy,50000000,66,4,5200654
proposed,heavy,50000000,66,5,5210255
proposed,heavy,50000000,66,6,5201902
proposed,heavy,50000000,66,7,5221605
proposed,heavy,50000000,66,8,5182514
proposed,heavy,50000000,66,9,5201059
proposed,heavy,50000000,66,10,5176114
proposed,heavy,50000000,67,1,5515533
proposed,heavy,50000000,67,2,5212661
proposed,heavy,50000000,67,3,5207729
proposed,heavy,50000000,67,4,5220087
proposed,heavy,50000000,67,5,5184419
proposed,heavy,50000000,67,6,5154038
proposed,heavy,50000000,67,7,5184144
proposed,heavy,50000000,67,8,5182197
proposed,heavy,50000000,67,9,5195677
proposed,heavy,50000000,67,10,5201746
proposed,heavy,50000000,68,1,5527432
proposed,heavy,50000000,68,2,5244390
proposed,heavy,50000000,68,3,5207966
proposed,heavy,50000000,68,4,5185559
proposed,heavy,50000000,68,5,5193732
proposed,heavy,50000000,68,6,5180292
proposed,heavy,50000000,68,7,5225340
proposed,heavy,50000000,68,8,5222823
proposed,heavy,50000000,68,9,5193875
proposed,heavy,50000000,68,10,5172699
proposed,heavy,50000000,69,1,5519805
proposed,heavy,50000000,69,2,5196494
proposed,heavy,50000000,69,3,5204517
proposed,heavy,50000000,69,4,5184769
proposed,heavy,50000000,69,5,5234483
proposed,heavy,50000000,69,6,5214638
proposed,heavy,50000000,69,7,5260256
proposed,heavy,50000000,69,8,5198003
proposed,heavy,50000000,69,9,5204945
proposed,heavy,50000000,69,10,5218932
proposed,heavy,50000000,70,1,5492840
proposed,heavy,50000000,70,2,5185683
proposed,heavy,50000000,70,3,5201551
proposed,heavy,50000000,70,4,5194097
proposed,heavy,50000000,70,5,5199079
proposed,heavy,50000000,70,6,5199149
proposed,heavy,50000000,70,7,5166752
proposed,heavy,50000000,70,8,5186468
